taxon	int_1	int_2	int_3	int_4	int_5
t1	0	0	0	1	0
t3	0	0	1	0	1
t4	0	0	0	1	1
t5	0	0	0	1	0
t6	0	0	0	1	0
t7	0	1	0	0	0
t8	0	0	0	0	1
t9	0	0	0	1	1
t12	0	0	1	0	0
t15	0	0	1	1	0
t17	1	1	0	0	0
t18	1	1	0	0	0
t19	1	1	0	1	1
t20	0	1	0	1	0
t21	1	1	0	0	0
t22	0	0	0	1	0
t23	0	0	1	0	0
t24	0	0	0	1	0
t26	0	0	0	1	0
t28	1	0	0	0	0
t29	0	1	0	0	0
t30	1	1	0	0	0
t31	1	0	0	0	0
t32	1	0	0	0	0
t33	1	0	0	0	0
t36	1	0	0	0	0
t38	1	0	0	0	0
t41	0	0	0	0	1
t43	1	1	0	0	0
t44	1	0	0	0	0
t45	1	0	0	0	0
t46	1	0	0	0	0
t47	1	0	0	0	0
t50	1	0	0	0	0
t51	0	0	1	1	0
t52	0	0	0	1	0
t55	1	1	0	0	0
t56	1	1	0	0	0
t58	1	0	0	0	0
t59	1	0	0	0	0
t61	1	0	0	0	0
t62	1	0	0	0	0
t63	1	1	0	0	0
t65	1	0	0	0	0
t69	1	0	0	0	0
t70	1	0	0	0	0
t71	1	0	0	0	0
t72	1	0	0	0	0
t76	1	0	0	0	0
t77	1	0	0	0	0
t78	1	0	0	0	0
t80	1	0	0	0	0
t82	1	0	0	0	0
t83	1	0	0	0	0
t85	1	1	0	0	0
t86	1	0	0	0	0
t87	1	0	0	0	0
t90	1	0	0	0	0
t92	1	1	1	0	0
t93	1	1	0	0	0
t94	1	0	0	0	0
t95	1	0	0	0	0
t97	1	0	0	0	0
t98	1	0	0	0	0
t100	1	0	0	0	0
t101	1	0	0	0	0
t103	1	0	0	0	0
t108	1	0	0	0	0
t109	1	0	0	0	0
t111	1	0	0	0	0
t114	1	0	0	0	0
t115	1	0	0	0	0
t117	1	0	0	0	0
t121	1	0	0	0	0
t129	1	0	0	0	0
t130	1	0	0	0	0
t131	1	0	0	0	0
t134	1	0	0	0	0
t138	1	0	0	0	0
t139	1	0	0	0	0
t140	1	0	0	0	0
t143	1	0	0	0	0
t147	1	1	0	0	0
t150	1	0	0	0	0
t151	1	0	0	0	0
t152	1	0	0	0	0
t154	1	0	0	0	0
t155	1	0	0	0	0
t156	1	0	0	0	0
t161	1	0	0	0	0
t163	1	0	0	0	0
t166	1	0	0	0	0
t168	1	0	0	0	0
t169	1	0	0	0	0
t170	1	0	0	0	0
t171	1	0	0	0	0
t172	1	0	0	0	0
t173	1	0	0	0	0
t175	1	0	0	0	0
t177	1	0	0	0	0
t178	1	0	0	0	0
t180	1	0	0	0	0
t183	1	0	0	0	0
t186	1	0	0	0	0
t191	1	0	0	0	0
t194	1	0	0	0	0
t199	1	0	0	0	0
t200	1	0	0	0	0
t204	1	0	0	0	0
t207	1	0	0	0	0
t208	1	0	0	0	0
t211	1	0	0	0	0
t212	1	0	0	0	0
t213	1	0	0	0	0
t216	1	0	0	0	0
t217	1	0	0	0	0
t220	1	0	0	0	0
t221	1	0	0	0	0
t224	1	0	0	0	0
t226	1	0	0	0	0
t227	1	0	0	0	0
t228	1	0	0	0	0
t233	1	0	0	0	0
t234	1	0	0	0	0
t236	1	0	0	0	0
t238	1	0	0	0	0
t240	1	0	0	0	0
t251	1	0	0	0	0
t253	1	0	0	0	0
t255	1	0	0	0	0
t258	1	0	0	0	0
t261	1	0	0	0	0
t262	1	0	0	0	0
t263	1	0	0	0	0
t265	1	0	0	0	0
t268	1	0	0	0	0
t269	1	0	0	0	0
t270	1	0	0	0	0
t271	1	0	0	0	0
t272	1	0	0	0	0
t278	1	0	0	0	0
t279	1	0	0	0	0
t286	1	0	0	0	0
t295	1	0	0	0	0
t296	1	0	0	0	0
t298	1	0	0	0	0
t299	1	0	0	0	0
t300	1	0	0	0	0
t307	1	0	0	0	0
t310	1	0	0	0	0
t311	1	0	0	0	0
t314	1	0	0	0	0
t322	1	0	0	0	0
t323	1	0	0	0	0
t327	1	0	0	0	0
t328	1	0	0	0	0
