taxon	int_1	int_2	int_3	int_4	int_5
t1	0	0	0	0	1
t2	0	0	0	0	1
t4	0	0	1	0	0
t5	1	1	0	1	0
t7	0	0	0	1	1
t8	0	0	0	1	0
t9	0	0	0	1	0
t10	0	0	1	1	0
t11	1	0	0	0	0
t12	1	0	0	0	0
t13	1	1	0	0	0
t14	1	0	0	0	0
t15	1	0	0	0	0
t19	0	0	0	1	0
t20	0	0	0	1	0
t21	0	0	0	1	0
t22	0	0	0	1	0
t23	0	0	1	1	0
t24	0	0	0	1	0
t25	0	0	0	1	0
t26	0	0	1	0	0
t27	1	1	0	0	0
t28	1	1	0	0	0
t29	1	0	0	0	0
t30	1	0	0	0	0
t31	1	0	0	0	0
t32	1	1	0	0	0
t33	1	0	0	0	0
t34	1	0	0	0	0
t35	1	0	0	0	0
t37	1	0	0	0	0
t38	1	0	0	0	0
t40	1	1	0	0	0
t41	1	0	0	0	0
t43	1	1	0	0	0
t44	1	0	0	0	0
t45	1	0	0	0	0
t47	1	0	0	0	0
t48	0	0	0	1	0
t49	1	0	0	1	0
t50	0	0	0	1	0
t52	0	0	0	1	0
t58	0	0	0	1	0
t59	0	0	0	1	0
t61	1	1	0	0	0
t62	1	0	0	0	0
t63	1	0	0	0	0
t65	1	0	0	0	0
t66	1	0	0	0	0
t67	1	0	0	0	0
t68	1	0	0	0	0
t70	1	1	0	0	0
t71	1	0	0	0	0
t72	1	1	0	0	0
t73	1	0	0	0	0
t76	1	0	0	0	0
t77	1	0	0	0	0
t78	1	0	0	0	0
t80	1	0	0	0	0
t81	1	0	0	0	0
t82	1	0	0	0	0
t83	1	0	0	0	0
t85	1	0	0	0	0
t87	1	0	0	0	0
t88	1	0	0	0	0
t89	1	0	0	0	0
t90	1	0	0	0	0
t92	1	0	0	0	0
t93	1	0	0	0	0
t103	1	1	0	0	0
t104	1	0	0	0	0
t106	1	0	0	0	0
t108	1	0	0	0	0
t110	0	0	0	1	0
t111	0	0	0	1	0
t113	0	0	0	1	0
t115	0	1	1	0	0
t116	1	0	0	0	0
t119	1	0	0	0	0
t120	1	0	0	0	0
t124	1	0	0	0	0
t126	1	0	0	0	0
t127	1	0	0	0	0
t128	1	0	0	0	0
t129	1	0	0	0	0
t131	1	0	0	0	0
t133	1	0	0	0	0
t138	1	0	0	0	0
t140	1	0	0	0	0
t141	1	0	0	0	0
t145	1	0	0	0	0
t146	1	0	0	0	0
t147	1	0	0	0	0
t148	1	0	0	0	0
t150	1	0	0	0	0
t151	1	0	0	0	0
t153	1	0	0	0	0
t154	1	0	0	0	0
t159	1	0	0	0	0
t160	1	0	0	0	0
t161	1	0	0	0	0
t165	1	0	0	0	0
t168	1	0	0	0	0
t169	1	0	0	0	0
t172	1	1	0	0	0
t173	1	0	0	0	0
t174	1	0	0	0	0
t175	1	1	0	0	0
t176	1	0	0	0	0
t177	1	0	0	0	0
t185	0	0	0	1	0
t188	1	0	0	0	0
t189	0	0	0	1	0
t191	1	0	0	0	0
t192	1	0	0	0	0
t193	1	0	0	0	0
t195	1	0	0	0	0
t197	1	0	0	0	0
t200	1	0	0	0	0
t202	1	0	0	0	0
t206	1	0	0	0	0
t211	1	0	0	0	0
t212	1	0	0	0	0
t216	1	0	0	0	0
t217	1	0	0	0	0
t218	1	0	0	0	0
t219	1	0	0	0	0
t223	1	0	0	0	0
t227	1	0	0	0	0
t228	1	0	0	0	0
t229	1	0	0	0	0
t232	1	0	0	0	0
t233	1	0	0	0	0
t234	1	0	0	0	0
t240	1	0	0	0	0
t244	1	0	0	0	0
t245	1	0	0	0	0
t246	1	0	0	0	0
t247	1	0	0	0	0
t248	1	0	0	0	0
t249	1	0	0	0	0
t257	1	0	0	0	0
t258	1	0	0	0	0
t261	1	0	0	0	0
t264	1	0	0	0	0
