taxon	int_1	int_2	int_3	int_4	int_5
t1	0	0	0	1	1
t2	0	0	0	0	1
t3	0	0	0	1	1
t4	0	0	0	1	0
t5	0	0	0	1	0
t6	0	0	1	0	0
t11	0	0	0	1	0
t13	0	0	1	1	0
t14	0	1	1	0	0
t15	0	1	0	0	0
t16	1	1	0	0	0
t17	1	0	0	0	0
t19	1	1	0	0	0
t20	1	0	0	0	0
t21	1	0	0	0	0
t22	1	0	0	0	0
t25	0	1	0	0	0
t26	1	0	0	0	0
t27	1	0	0	0	0
t28	1	0	0	0	0
t29	1	0	0	0	0
t30	1	0	0	0	0
t31	1	0	0	0	0
t32	0	0	1	0	0
t33	0	1	0	0	0
t35	0	1	0	0	0
t36	1	0	0	0	0
t38	1	0	0	0	0
t39	1	0	0	0	0
t40	1	0	0	0	0
t41	1	0	0	0	0
t42	1	0	0	0	0
t43	1	0	0	0	0
t44	1	0	0	0	0
t47	1	0	0	0	0
t49	1	0	0	0	0
t50	1	0	0	0	0
t51	1	0	0	0	0
t52	1	0	0	0	0
t56	1	1	0	0	0
t57	1	1	0	0	0
t63	1	0	0	0	0
t66	1	0	0	0	0
t67	1	0	0	0	0
t68	1	0	0	0	0
t69	1	0	0	0	0
t70	1	0	0	0	0
t74	1	0	0	0	0
t79	1	0	0	0	0
t80	1	1	0	0	0
t82	1	0	0	0	0
t83	1	0	0	0	0
t84	1	0	0	0	0
t85	1	0	0	0	0
t86	1	0	0	0	0
t90	1	0	0	0	0
t93	1	0	0	0	0
t94	1	0	0	0	0
t95	1	0	0	0	0
t98	1	0	0	0	0
t105	1	0	0	0	0
t106	1	0	0	0	0
t107	1	0	0	0	0
t108	1	0	0	0	0
t112	1	0	0	0	0
t113	1	0	0	0	0
t116	1	0	0	0	0
t119	1	0	0	0	0
t120	0	1	0	0	0
t123	1	0	0	0	0
t128	1	0	0	0	0
t129	1	0	0	0	0
t131	1	0	0	0	0
t132	1	0	0	0	0
t137	1	1	0	0	0
t138	1	0	0	0	0
t141	1	0	0	0	0
t142	1	0	0	0	0
t143	1	0	0	0	0
t144	1	0	0	0	0
t146	1	0	0	0	0
t150	1	0	0	0	0
t151	1	0	0	0	0
t153	1	0	0	0	0
t155	1	1	0	0	0
t156	1	0	0	0	0
t157	1	0	0	0	0
t158	1	0	0	0	0
t159	1	0	0	0	0
t160	1	0	0	0	0
t162	1	0	0	0	0
t166	1	0	0	0	0
t167	1	0	0	0	0
t168	1	0	0	0	0
t170	1	0	0	0	0
t173	1	0	0	0	0
t174	1	0	0	0	0
t178	1	0	0	0	0
t180	1	0	0	0	0
t181	1	0	0	0	0
t182	1	0	0	0	0
t183	1	0	0	0	0
t184	1	0	0	0	0
t187	1	0	0	0	0
t188	1	0	0	0	0
t192	1	0	0	0	0
t193	1	0	0	0	0
t194	1	0	0	0	0
t195	1	0	0	0	0
t197	1	0	0	0	0
t200	1	0	0	0	0
t202	1	0	0	0	0
t207	1	0	0	0	0
t210	1	0	0	0	0
t214	1	0	0	0	0
t215	1	0	0	0	0
t220	1	0	0	0	0
t222	1	0	0	0	0
t226	1	0	0	0	0
t229	1	0	0	0	0
t234	1	0	0	0	0
t236	1	0	0	0	0
t237	1	0	0	0	0
t238	1	0	0	0	0
t244	1	0	0	0	0
t245	1	0	0	0	0
t246	1	0	0	0	0
t247	1	0	0	0	0
t248	1	0	0	0	0
t254	1	0	0	0	0
t258	1	0	0	0	0
