taxon	int_1	int_2	int_3	int_4	int_5
t237	1	0	0	0	0
t239	1	0	0	0	0
t243	1	0	0	0	0
t248	1	1	0	0	0
t250	1	0	0	0	0
t251	1	0	0	0	0
t252	1	0	0	0	0
t253	1	0	0	0	0
t254	1	0	0	0	0
t256	1	0	0	0	0
t257	1	0	0	0	0
t258	1	0	0	0	0
t259	1	0	0	0	0
t260	1	0	0	0	0
t261	1	0	0	0	0
t263	1	0	0	0	0
t273	1	0	0	0	0
t274	1	0	0	0	0
t279	1	0	0	0	0
t285	1	0	0	0	0
t287	1	0	0	0	0
t288	1	0	0	0	0
t289	1	0	0	0	0
t290	1	0	0	0	0
t293	1	0	0	0	0
t297	1	0	0	0	0
t298	1	0	0	0	0
t299	1	0	0	0	0
t301	1	0	0	0	0
t303	1	0	0	0	0
t304	1	0	0	0	0
t306	1	0	0	0	0
t311	1	0	0	0	0
t313	1	0	0	0	0
t316	1	0	0	0	0
t317	1	0	0	0	0
t318	1	0	0	0	0
t319	1	0	0	0	0
t328	1	0	0	0	0
t329	1	0	0	0	0
t334	1	0	0	0	0
t335	1	0	0	0	0
t337	1	0	0	0	0
t339	1	0	0	0	0
t345	1	0	0	0	0
t347	1	0	0	0	0
t355	1	0	0	0	0
t356	1	0	0	0	0
t359	1	0	0	0	0
t360	1	0	0	0	0
t365	1	0	0	0	0
t367	1	0	0	0	0
t368	1	0	0	0	0
t371	1	0	0	0	0
t378	1	0	0	0	0
t380	1	0	0	0	0
t382	1	0	0	0	0
t383	1	0	0	0	0
t385	1	0	0	0	0
t390	1	0	0	0	0
t392	1	0	0	0	0
t394	1	0	0	0	0
t395	1	0	0	0	0
t396	1	0	0	0	0
t397	1	0	0	0	0
t398	1	0	0	0	0
t400	1	0	0	0	0
t401	1	0	0	0	0
t402	1	0	0	0	0
t403	1	0	0	0	0
t405	1	0	0	0	0
t406	1	0	0	0	0
t413	1	0	0	0	0
t414	1	0	0	0	0
t416	1	0	0	0	0
t423	1	0	0	0	0
t425	1	0	0	0	0
t427	1	0	0	0	0
t434	1	0	0	0	0
t435	1	0	0	0	0
t436	1	0	0	0	0
t442	1	0	0	0	0
t445	1	0	0	0	0
t446	1	0	0	0	0
t454	1	0	0	0	0
t455	1	0	0	0	0
t456	1	0	0	0	0
t460	1	0	0	0	0
t461	1	0	0	0	0
t463	1	0	0	0	0
t464	1	0	0	0	0
t469	1	0	0	0	0
t471	1	0	0	0	0
t474	1	0	0	0	0
t475	1	0	0	0	0
t481	1	0	0	0	0
t485	1	0	0	0	0
t486	1	0	0	0	0
t487	1	0	0	0	0
t489	1	0	0	0	0
t491	1	0	0	0	0
t492	1	0	0	0	0
t496	1	0	0	0	0
t501	1	0	0	0	0
t505	1	0	0	0	0
t507	1	0	0	0	0
t509	1	0	0	0	0
t514	1	0	0	0	0
t515	1	0	0	0	0
t517	1	0	0	0	0
t521	1	0	0	0	0
t522	1	0	0	0	0
t523	1	0	0	0	0
t527	1	0	0	0	0
t537	1	0	0	0	0
t539	1	0	0	0	0
t540	1	0	0	0	0
