taxon	int_1	int_2	int_3	int_4	int_5
t1	0	0	1	1	0
t3	0	0	0	1	1
t4	0	0	0	1	0
t5	0	0	0	1	0
t6	0	0	0	0	1
t7	0	0	0	1	0
t8	0	0	0	1	0
t9	0	0	0	1	0
t10	0	0	1	0	0
t11	0	0	0	1	1
t12	0	0	0	1	0
t13	0	0	0	0	1
t14	0	0	0	1	0
t15	0	0	0	1	0
t16	0	0	1	1	0
t17	0	0	0	1	0
t18	0	0	1	1	0
t20	0	0	0	1	0
t21	0	0	0	1	0
t22	0	0	0	1	0
t23	0	0	0	1	0
t24	0	0	0	1	0
t25	1	1	1	1	0
t26	0	0	1	1	0
t27	0	0	1	0	0
t28	0	0	0	1	0
t31	0	0	0	1	0
t32	1	1	1	1	0
t33	0	0	1	0	0
t35	0	0	0	1	0
t36	0	1	1	1	0
t37	0	0	1	0	0
t38	0	0	0	1	0
t39	0	0	0	1	0
t40	0	0	0	1	0
t41	0	0	0	1	0
t42	0	0	1	1	0
t44	0	0	1	0	0
t45	0	0	0	1	0
t46	0	0	0	1	0
t47	0	0	0	1	0
t49	0	0	1	0	0
t50	0	1	1	0	0
t51	1	1	0	0	0
t52	1	0	0	0	0
t53	1	0	0	0	0
t54	1	0	0	0	0
t55	1	0	0	0	0
t58	0	0	1	0	0
t59	0	0	0	1	0
t60	1	0	0	0	0
t62	0	0	1	0	0
t63	1	1	0	0	0
t64	0	0	1	0	0
t65	0	0	1	0	0
t68	0	0	1	0	0
t70	0	0	1	0	0
t71	1	1	1	0	0
t73	1	1	1	0	0
t75	0	0	0	1	0
t76	0	0	1	0	0
t77	1	1	1	0	0
t78	1	1	0	0	0
t80	0	1	0	0	0
t81	1	0	0	0	0
t82	1	0	0	0	0
t83	1	1	0	0	0
t92	1	0	0	0	0
t93	0	0	0	1	0
t95	1	1	0	0	0
t96	1	0	0	0	0
t97	1	1	0	0	0
t98	1	0	0	0	0
t99	1	0	0	0	0
t101	1	1	0	0	0
t102	1	0	0	0	0
t103	0	1	0	0	0
t104	1	0	0	0	0
t106	1	1	0	0	0
t107	1	0	0	0	0
t109	1	0	0	0	0
t110	1	0	0	0	0
t112	1	0	0	0	0
t113	1	0	0	0	0
t114	1	0	0	0	0
t115	1	0	0	0	0
t116	1	0	0	0	0
t118	1	0	0	0	0
t119	1	0	0	0	0
t120	1	0	0	0	0
t121	1	0	0	0	0
t122	1	0	0	0	0
t124	1	0	0	0	0
t125	1	0	0	0	0
t132	1	0	0	0	0
t133	1	0	0	0	0
t138	1	0	0	0	0
t140	1	0	0	0	0
t141	1	1	0	0	0
t142	1	0	0	0	0
t143	1	0	0	0	0
t144	1	0	0	0	0
t145	1	0	0	0	0
t146	0	1	0	0	0
t147	1	0	0	0	0
t148	0	1	0	0	0
t149	1	0	0	0	0
t151	1	0	0	0	0
t154	1	0	0	0	0
t155	1	0	0	0	0
t157	1	0	0	0	0
t166	1	0	0	0	0
t167	1	0	0	0	0
t168	1	0	0	0	0
t171	1	0	0	0	0
t173	1	0	0	0	0
t176	1	0	0	0	0
t178	1	0	0	0	0
t180	1	0	0	0	0
t182	1	0	0	0	0
t183	1	0	0	0	0
t185	1	0	0	0	0
t189	1	1	0	0	0
t190	1	0	0	0	0
t191	1	0	0	0	0
t193	1	0	0	0	0
t195	1	0	0	0	0
t196	1	0	0	0	0
t198	1	0	0	0	0
t199	1	0	0	0	0
t203	1	0	0	0	0
t205	1	0	0	0	0
t206	1	0	0	0	0
t207	1	0	0	0	0
t208	1	0	0	0	0
t211	1	0	0	0	0
t212	1	0	0	0	0
t214	1	0	0	0	0
t216	1	0	0	0	0
t222	1	0	0	0	0
t224	1	0	0	0	0
t225	1	0	0	0	0
t226	1	0	0	0	0
t227	1	0	0	0	0
t231	1	0	0	0	0
t232	1	0	0	0	0
t236	1	0	0	0	0
t237	1	0	0	0	0
t238	1	0	0	0	0
t242	1	0	0	0	0
t243	1	0	0	0	0
t245	1	0	0	0	0
t246	1	0	0	0	0
t251	1	0	0	0	0
t252	1	0	0	0	0
t255	1	0	0	0	0
t258	1	0	0	0	0
t259	1	0	0	0	0
t260	1	0	0	0	0
t268	1	0	0	0	0
t269	1	0	0	0	0
t270	1	0	0	0	0
t271	1	0	0	0	0
t276	1	0	0	0	0
t277	1	0	0	0	0
t285	1	0	0	0	0
t286	1	0	0	0	0
t288	1	0	0	0	0
t292	1	0	0	0	0
t294	1	0	0	0	0
t295	1	0	0	0	0
t298	1	0	0	0	0
t299	1	0	0	0	0
t305	1	0	0	0	0
t306	1	0	0	0	0
t307	1	0	0	0	0
t309	1	0	0	0	0
t310	1	0	0	0	0
t312	1	0	0	0	0
t313	1	0	0	0	0
