taxon	int_1	int_2	int_3	int_4	int_5
t1	0	0	0	1	1
t2	0	0	0	1	1
t3	0	0	0	1	1
t4	0	0	0	1	1
t5	0	0	0	0	1
t6	0	0	0	1	0
t7	0	0	1	1	1
t8	1	1	1	1	0
t9	0	1	1	0	0
t10	0	0	1	1	0
t11	0	0	0	1	0
t12	0	0	0	1	0
t13	0	0	0	1	0
t14	0	0	0	1	0
t15	0	0	1	1	0
t16	0	0	1	1	1
t17	1	1	1	1	1
t18	0	0	0	1	0
t19	0	0	1	1	0
t20	0	0	0	1	0
t21	1	1	0	0	0
t22	1	0	0	0	0
t23	1	0	0	0	0
t24	1	0	0	0	0
t25	1	0	0	0	0
t26	1	0	0	0	0
t27	1	0	0	0	0
t28	0	0	1	1	0
t29	0	0	1	1	0
t30	0	0	1	0	0
t33	0	0	1	0	0
t36	0	0	0	1	0
t37	0	0	1	1	0
t38	1	0	0	0	0
t39	1	0	0	0	0
t40	0	0	0	1	0
t41	0	0	1	0	0
t42	0	1	0	0	0
t43	1	1	0	0	0
t45	1	0	0	0	0
t47	1	0	0	0	0
t49	1	0	0	0	0
t50	1	0	0	0	0
t51	1	0	0	0	0
t53	1	0	0	0	0
t54	1	0	0	0	0
t56	1	0	0	0	0
t57	1	0	0	0	0
t59	0	0	0	0	1
t60	0	0	0	1	0
t61	1	1	1	1	0
t62	0	0	0	1	0
t63	0	0	1	1	0
t64	0	0	1	0	0
t65	1	1	0	0	0
t67	1	1	1	0	0
t68	0	0	1	1	0
t69	0	0	1	0	0
t70	0	1	1	0	0
t71	0	0	1	0	0
t72	1	0	0	0	0
t73	0	0	0	1	0
t74	0	0	0	1	0
t76	1	0	0	0	0
t77	1	1	0	0	0
t78	1	0	0	0	0
t79	1	0	0	0	0
t81	1	0	0	0	0
t84	1	0	0	0	0
t86	1	0	0	0	0
t88	1	0	0	0	0
t90	1	0	0	0	0
t91	1	0	0	0	0
t92	1	0	0	0	0
t95	1	0	0	0	0
t96	0	0	0	0	1
t97	0	0	1	1	0
t98	0	1	1	0	0
t99	1	0	0	0	0
t100	1	0	0	0	0
t101	0	0	1	0	0
t103	0	1	0	0	0
t104	1	1	0	0	0
t105	1	0	0	0	0
t108	1	0	0	0	0
t110	0	0	0	1	0
t112	0	0	1	0	0
t114	1	1	0	0	0
t115	1	1	0	0	0
t118	0	0	0	1	0
t121	0	0	0	1	0
t122	1	0	0	0	0
t125	1	0	0	0	0
t129	1	0	0	0	0
t130	1	0	0	0	0
t131	1	0	0	0	0
t132	1	0	0	0	0
t133	1	0	0	0	0
t135	1	0	0	0	0
t136	1	0	0	0	0
t139	0	0	1	1	0
t140	0	0	1	1	0
t141	0	0	1	0	0
t142	0	1	0	0	0
t145	1	0	0	0	0
t150	1	1	0	0	0
t151	1	1	0	0	0
t152	1	0	0	0	0
t156	1	0	0	0	0
t159	1	0	0	0	0
t162	0	0	1	0	0
t163	1	0	0	0	0
t164	1	0	0	0	0
t165	1	0	0	0	0
t166	0	1	0	0	0
t167	0	1	0	0	0
t168	1	0	0	0	0
t169	1	0	0	0	0
t171	1	0	0	0	0
t174	1	0	0	0	0
t176	1	0	0	0	0
t180	1	0	0	0	0
t181	1	0	0	0	0
t186	0	0	0	1	0
t187	0	0	1	1	0
t188	0	0	1	1	0
t189	1	0	0	0	0
t190	1	0	0	0	0
t191	1	0	0	0	0
t194	1	0	0	0	0
t197	1	0	0	0	0
t199	1	0	0	0	0
t200	1	0	0	0	0
t201	1	0	0	0	0
t202	1	0	0	0	0
t205	1	0	0	0	0
t207	1	0	0	0	0
t208	1	0	0	0	0
t210	1	0	0	0	0
t211	1	0	0	0	0
t212	1	0	0	0	0
t215	1	0	0	0	0
t216	1	0	0	0	0
t218	1	0	0	0	0
t219	1	0	0	0	0
t220	1	1	0	0	0
