taxon	int_1	int_2	int_3	int_4	int_5
t1	0	0	1	1	1
t4	0	0	1	0	0
t5	0	0	0	1	0
t6	0	0	0	1	0
t7	0	0	1	0	0
t8	0	0	0	1	0
t9	0	0	1	1	0
t10	0	0	0	1	0
t12	0	0	0	1	0
t13	0	1	1	1	0
t14	0	0	1	0	0
t15	0	0	1	1	0
t16	0	0	0	1	0
t18	0	1	1	0	0
t19	0	0	1	0	0
t20	1	1	1	1	0
t21	1	1	1	1	0
t22	0	1	1	0	0
t23	0	0	1	0	0
t25	1	1	1	0	0
t26	1	1	0	0	0
t28	0	0	1	0	0
t29	0	1	1	1	0
t30	0	0	1	0	0
t31	1	0	0	0	0
t34	1	0	0	0	0
t36	0	1	1	0	0
t37	1	0	0	0	0
t40	0	0	1	0	0
t41	1	1	1	0	0
t42	0	1	0	0	0
t43	1	1	0	0	0
t44	0	1	0	0	0
t45	1	1	0	0	0
t50	1	0	0	0	0
t51	1	0	0	0	0
t52	1	0	0	0	0
t53	1	1	0	0	0
t55	0	1	0	0	0
t56	1	1	0	0	0
t57	1	0	0	0	0
t59	0	0	0	1	0
t60	1	1	0	0	0
t62	1	0	0	0	0
t63	1	0	0	0	0
t64	1	0	0	0	0
t66	1	0	0	0	0
t68	0	1	0	0	0
t69	1	0	0	0	0
t71	1	0	0	0	0
t72	0	1	0	0	0
t73	0	1	0	0	0
t74	1	0	0	0	0
t75	1	0	0	0	0
t76	1	0	0	0	0
t77	1	0	0	0	0
t80	1	0	0	0	0
t83	1	0	0	0	0
t84	1	0	0	0	0
t85	1	0	0	0	0
t90	1	0	0	0	0
t91	1	1	0	0	0
t92	1	0	0	0	0
t93	1	0	0	0	0
t94	1	0	0	0	0
t96	1	0	0	0	0
t97	1	0	0	0	0
t98	1	0	0	0	0
t101	1	0	0	0	0
t104	1	1	0	0	0
t106	1	0	0	0	0
t108	1	0	0	0	0
t109	1	0	0	0	0
t111	1	0	0	0	0
t112	1	0	0	0	0
t114	1	0	0	0	0
t115	1	0	0	0	0
t116	1	0	0	0	0
t117	1	0	0	0	0
t118	1	1	0	0	0
t121	1	0	0	0	0
t122	1	1	0	0	0
t123	1	0	0	0	0
t124	1	0	0	0	0
t126	1	0	0	0	0
t127	1	0	0	0	0
t130	1	0	0	0	0
t134	1	0	0	0	0
t136	1	0	0	0	0
t141	1	0	0	0	0
t142	1	0	0	0	0
t143	1	0	0	0	0
t145	1	0	0	0	0
t150	1	0	0	0	0
t151	1	0	0	0	0
t152	1	0	0	0	0
t153	1	0	0	0	0
t155	1	0	0	0	0
t162	1	0	0	0	0
t167	1	0	0	0	0
t168	1	0	0	0	0
t169	1	0	0	0	0
t170	1	0	0	0	0
t172	1	0	0	0	0
t177	1	0	0	0	0
t179	1	0	0	0	0
t180	1	0	0	0	0
t182	1	0	0	0	0
t185	1	0	0	0	0
t186	1	0	0	0	0
t187	1	0	0	0	0
t190	1	0	0	0	0
t191	1	0	0	0	0
t194	1	0	0	0	0
t195	1	0	0	0	0
t196	1	0	0	0	0
t197	1	0	0	0	0
t198	1	0	0	0	0
t199	1	0	0	0	0
t200	1	0	0	0	0
t205	1	0	0	0	0
t206	1	0	0	0	0
t216	1	0	0	0	0
t217	1	0	0	0	0
t218	1	0	0	0	0
t221	1	0	0	0	0
t225	1	0	0	0	0
t226	1	0	0	0	0
t227	1	0	0	0	0
t228	1	0	0	0	0
t229	1	0	0	0	0
t231	1	0	0	0	0
t233	1	0	0	0	0
t243	1	0	0	0	0
t246	1	0	0	0	0
t256	1	0	0	0	0
t258	1	0	0	0	0
t259	1	0	0	0	0
t263	1	0	0	0	0
t265	1	0	0	0	0
t266	1	0	0	0	0
t267	1	0	0	0	0
t268	1	0	0	0	0
t270	1	1	0	0	0
t271	1	0	0	0	0
t272	1	0	0	0	0
t273	1	0	0	0	0
t276	1	0	0	0	0
t277	1	0	0	0	0
t279	1	0	0	0	0
t283	1	0	0	0	0
t286	1	0	0	0	0
t287	1	0	0	0	0
t289	1	0	0	0	0
t294	1	0	0	0	0
t295	1	0	0	0	0
t297	1	0	0	0	0
t298	1	0	0	0	0
t301	1	0	0	0	0
t304	1	0	0	0	0
t305	1	0	0	0	0
t306	1	0	0	0	0
t307	1	0	0	0	0
t311	1	0	0	0	0
t321	1	0	0	0	0
t323	1	0	0	0	0
t325	1	0	0	0	0
t326	1	0	0	0	0
t329	1	0	0	0	0
t334	1	0	0	0	0
t335	1	0	0	0	0
t336	1	0	0	0	0
t340	1	0	0	0	0
t341	1	0	0	0	0
t342	1	0	0	0	0
t343	1	0	0	0	0
t347	1	0	0	0	0
t350	1	0	0	0	0
t354	1	0	0	0	0
t356	1	0	0	0	0
t358	1	0	0	0	0
t360	1	0	0	0	0
t363	1	0	0	0	0
t364	1	0	0	0	0
t366	1	0	0	0	0
t367	1	0	0	0	0
t369	1	0	0	0	0
t371	1	0	0	0	0
t373	1	0	0	0	0
t375	1	0	0	0	0
t379	1	0	0	0	0
t381	1	0	0	0	0
t383	1	0	0	0	0
t384	1	0	0	0	0
t385	1	0	0	0	0
t388	1	0	0	0	0
t389	1	0	0	0	0
t390	1	0	0	0	0
t392	1	0	0	0	0
t393	1	0	0	0	0
t398	1	0	0	0	0
t402	1	0	0	0	0
t403	1	0	0	0	0
t404	1	0	0	0	0
