taxon	int_1	int_2	int_3	int_4	int_5
t581	1	0	0	0	0
t582	1	0	0	0	0
t583	1	1	0	0	0
t587	1	0	0	0	0
t594	1	0	0	0	0
t595	1	0	0	0	0
t603	1	0	0	0	0
t604	1	0	0	0	0
t605	1	0	0	0	0
t606	1	0	0	0	0
t610	1	0	0	0	0
t617	1	0	0	0	0
t618	1	0	0	0	0
t620	1	0	0	0	0
t621	1	1	0	0	0
t622	1	0	0	0	0
t625	1	0	0	0	0
t628	1	0	0	0	0
t630	1	0	0	0	0
t631	1	0	0	0	0
t632	1	0	0	0	0
t635	1	0	0	0	0
t639	1	0	0	0	0
t641	1	0	0	0	0
t642	1	0	0	0	0
t644	1	0	0	0	0
t647	1	0	0	0	0
t655	1	0	0	0	0
