taxon	int_1	int_2	int_3	int_4	int_5
t1	1	1	0	1	1
t2	0	1	1	1	1
t3	0	0	0	1	0
t4	0	0	0	1	0
t5	0	0	0	1	1
t6	0	0	1	1	0
t9	1	0	0	0	0
t11	0	0	0	1	0
t12	0	1	0	0	0
t14	0	1	0	0	0
t15	1	1	0	0	0
t16	0	1	0	0	0
t17	1	0	0	0	0
t19	1	0	0	0	0
t20	0	0	0	1	0
t21	1	0	0	0	0
t22	1	0	0	0	0
t23	0	1	0	0	0
t24	1	1	0	0	0
t25	1	1	0	0	0
t27	1	0	0	0	0
t28	1	0	0	0	0
t29	1	1	0	0	0
t30	1	0	0	0	0
t31	1	0	0	0	0
t32	1	0	0	0	0
t34	1	0	0	0	0
t36	1	0	0	0	0
t37	1	0	0	0	0
t39	1	1	0	0	0
t40	1	0	0	0	0
t41	1	0	0	0	0
t42	1	0	0	0	0
t44	1	0	0	0	0
t47	1	0	0	0	0
t48	1	0	0	0	0
t51	1	0	0	0	0
t52	1	0	0	0	0
t54	1	0	0	0	0
t55	1	1	0	0	0
t56	1	0	0	0	0
t57	1	0	0	0	0
t58	1	0	0	0	0
t60	1	0	0	0	0
t62	1	0	0	0	0
t68	1	0	0	0	0
t69	1	0	0	0	0
t72	1	0	0	0	0
t73	1	0	0	0	0
t74	1	0	0	0	0
t76	1	0	0	0	0
t77	1	0	0	0	0
t78	1	0	0	0	0
t79	1	0	0	0	0
t80	1	0	0	0	0
t82	1	0	0	0	0
t84	1	0	0	0	0
t88	1	0	0	0	0
t89	1	0	0	0	0
t90	1	0	0	0	0
t92	1	0	0	0	0
t94	1	0	0	0	0
t95	1	0	0	0	0
t101	1	0	0	0	0
t104	1	0	0	0	0
t108	1	0	0	0	0
t109	1	0	0	0	0
t112	1	0	0	0	0
t113	1	0	0	0	0
t115	1	0	0	0	0
t119	1	0	0	0	0
t122	1	0	0	0	0
t125	1	0	0	0	0
t131	1	0	0	0	0
t132	1	0	0	0	0
t134	1	0	0	0	0
t137	1	0	0	0	0
t138	1	0	0	0	0
t141	1	0	0	0	0
t143	1	0	0	0	0
t145	1	0	0	0	0
