taxon	int_1	int_2	int_3	int_4	int_5
t1	0	0	0	1	1
t2	0	0	0	0	1
t3	0	0	1	1	1
t5	1	1	1	0	0
t6	0	0	0	1	0
t7	0	1	0	0	0
t8	0	1	0	0	0
t9	1	0	0	0	0
t10	1	0	0	0	0
t13	0	0	0	1	0
t14	0	1	0	0	0
t15	1	0	0	0	0
t16	1	0	0	0	0
t19	0	0	0	1	0
t21	1	0	0	0	0
t22	1	0	0	0	0
t23	1	0	0	0	0
t26	1	0	0	0	0
t27	1	0	0	0	0
t30	0	0	1	1	0
t31	1	0	0	0	0
t32	0	1	0	0	0
t33	1	0	0	0	0
t37	1	0	0	0	0
t38	1	0	0	0	0
t42	1	0	0	0	0
t43	1	0	0	0	0
t44	1	0	0	0	0
t45	1	1	0	0	0
t46	1	0	0	0	0
t47	1	0	0	0	0
t48	1	0	0	0	0
t49	1	0	0	0	0
t53	1	0	0	0	0
t60	1	0	0	0	0
t61	0	1	0	0	0
t62	1	0	0	0	0
t63	1	0	0	0	0
t65	1	0	0	0	0
t66	1	0	0	0	0
t67	1	0	0	0	0
t68	1	0	0	0	0
t69	1	0	0	0	0
t70	1	0	0	0	0
t71	1	0	0	0	0
t72	1	0	0	0	0
t76	1	0	0	0	0
t79	1	0	0	0	0
t81	1	0	0	0	0
t82	1	0	0	0	0
t83	1	0	0	0	0
t84	1	0	0	0	0
t85	1	0	0	0	0
t88	1	0	0	0	0
t90	1	0	0	0	0
t91	1	0	0	0	0
t92	1	0	0	0	0
t93	1	0	0	0	0
t94	1	0	0	0	0
t97	1	0	0	0	0
t98	1	0	0	0	0
t100	1	0	0	0	0
t103	1	0	0	0	0
t107	1	0	0	0	0
t113	1	0	0	0	0
t116	1	0	0	0	0
t118	1	0	0	0	0
t123	1	0	0	0	0
t126	1	0	0	0	0
t127	1	0	0	0	0
t129	1	0	0	0	0
t130	1	0	0	0	0
t133	1	0	0	0	0
t137	1	0	0	0	0
t139	1	0	0	0	0
t143	1	0	0	0	0
t150	1	0	0	0	0
t152	1	0	0	0	0
t153	1	0	0	0	0
t154	1	0	0	0	0
t155	1	0	0	0	0
t156	1	0	0	0	0
t159	1	0	0	0	0
t162	1	0	0	0	0
t163	1	0	0	0	0
t164	1	0	0	0	0
t165	1	0	0	0	0
t168	1	0	0	0	0
t171	1	0	0	0	0
t173	1	0	0	0	0
t177	1	0	0	0	0
t178	1	0	0	0	0
t180	1	0	0	0	0
t182	1	0	0	0	0
t185	1	0	0	0	0
t186	1	0	0	0	0
t188	1	0	0	0	0
t190	1	0	0	0	0
t197	1	0	0	0	0
t199	1	0	0	0	0
t201	1	0	0	0	0
t203	1	0	0	0	0
t204	1	0	0	0	0
t205	1	0	0	0	0
t209	1	0	0	0	0
t211	1	0	0	0	0
t219	1	0	0	0	0
t226	1	0	0	0	0
t227	1	0	0	0	0
t228	1	0	0	0	0
t230	1	0	0	0	0
t231	1	0	0	0	0
t232	1	0	0	0	0
t233	1	0	0	0	0
t238	1	0	0	0	0
t240	1	0	0	0	0
t244	1	0	0	0	0
t245	1	0	0	0	0
t246	1	0	0	0	0
t247	1	0	0	0	0
