taxon	int_1	int_2	int_3	int_4	int_5
t1	0	0	0	1	1
t2	1	0	0	1	0
t4	0	0	0	1	1
t5	0	0	0	1	0
t6	0	0	0	0	1
t7	0	0	0	0	1
t8	0	0	0	0	1
t9	0	0	0	1	0
t11	0	1	0	0	0
t12	0	1	0	0	0
t15	0	0	0	1	0
t16	0	0	0	1	1
t20	0	0	0	1	1
t21	1	1	1	1	0
t22	0	0	1	1	0
t23	1	1	1	1	0
t24	0	0	0	1	0
t25	0	0	0	1	0
t26	0	0	1	1	0
t27	0	0	1	1	0
t28	0	0	0	1	0
t30	0	0	0	1	0
t31	0	0	0	1	0
t34	0	0	1	0	0
t35	0	0	0	1	0
t36	0	0	0	1	0
t39	0	0	0	1	0
t40	0	0	0	1	0
t42	0	0	1	0	0
t43	0	0	0	1	0
t45	1	1	1	0	1
t46	0	0	1	0	0
t48	1	0	0	0	0
t49	1	1	0	0	0
t51	1	0	0	0	0
t53	1	0	0	0	0
t55	1	0	0	0	0
t58	1	1	1	0	0
t59	0	0	0	1	0
t60	0	0	0	1	0
t61	1	1	1	0	0
t62	0	0	0	1	0
t63	0	0	0	1	0
t65	0	0	1	1	0
t67	1	0	0	0	0
t68	0	1	1	0	0
t73	0	0	0	1	0
t74	0	0	0	1	0
t76	0	0	0	1	0
t77	0	0	0	1	0
t78	0	0	0	1	0
t79	0	0	0	1	0
t86	1	0	0	0	0
t87	1	0	0	0	0
t90	0	0	0	1	0
t92	1	1	0	0	0
t94	1	0	0	0	0
t98	1	1	0	0	0
t99	0	1	0	0	0
t100	1	0	0	0	0
t101	1	0	0	0	0
t102	1	0	0	0	0
t103	1	0	0	0	0
t104	1	0	0	0	0
t107	1	0	0	0	0
t112	1	1	0	0	0
t114	1	1	0	0	0
t115	1	0	0	0	0
t116	1	0	0	0	0
t117	1	0	0	0	0
t118	0	0	1	0	0
t119	0	0	0	1	0
t120	0	0	1	1	0
t121	0	0	1	1	0
t122	0	0	1	0	0
t123	1	0	0	0	0
t125	1	1	1	1	0
t126	1	0	1	1	0
t127	0	1	1	0	0
t129	1	0	0	0	0
t132	1	1	0	0	0
t134	0	0	1	1	0
t135	1	1	1	1	0
t136	0	0	0	1	0
t139	0	0	0	1	0
t142	1	1	0	0	0
t143	0	0	0	1	0
t145	1	0	0	0	0
t146	1	0	0	0	0
t148	1	0	0	0	0
t149	1	0	0	0	0
t150	1	0	0	0	0
t151	1	0	0	0	0
t154	1	0	0	0	0
t156	1	0	0	0	0
t157	1	0	0	0	0
t159	1	0	0	0	0
t160	1	0	0	0	0
t161	1	0	0	0	0
t164	1	0	0	0	0
t166	1	0	0	0	0
t169	1	1	0	0	0
t170	1	0	0	0	0
t171	1	0	0	0	0
t172	1	0	0	0	0
t175	1	0	0	0	0
t176	1	0	0	0	0
t178	1	0	0	0	0
t180	0	0	0	1	0
t184	0	1	1	0	0
t188	0	0	0	1	0
t189	1	0	0	0	0
t190	1	0	0	0	0
t191	1	0	0	0	0
t194	1	0	0	0	0
t196	0	1	1	0	0
t197	0	1	0	0	0
t198	1	0	0	0	0
t199	1	0	0	0	0
t200	1	0	0	0	0
t201	1	0	0	0	0
t203	1	0	0	0	0
t206	1	0	0	0	0
t207	1	0	0	0	0
t210	1	1	0	0	0
t211	1	1	0	1	0
t213	0	0	1	0	0
t216	1	0	0	0	0
t217	1	0	0	0	0
t218	1	0	0	0	0
t219	1	0	0	0	0
t220	0	0	0	1	0
t221	0	0	1	1	0
t223	1	0	0	1	0
t224	1	1	0	0	0
t225	1	0	0	0	0
t226	0	0	1	1	0
t227	0	0	0	1	0
t230	1	0	0	0	0
t231	1	0	0	0	0
t233	1	0	0	0	0
t235	1	0	0	0	0
t236	1	0	0	0	0
t239	1	0	0	0	0
t241	1	0	0	0	0
t242	1	0	0	0	0
t244	1	0	0	0	0
t245	1	0	0	0	0
t247	1	0	0	0	0
t254	1	0	0	0	0
t256	1	0	0	0	0
t257	1	0	0	0	0
t258	1	0	0	0	0
t262	1	0	0	0	0
t268	1	0	0	0	0
t272	1	0	0	0	0
t277	1	0	0	0	0
t281	1	1	1	0	0
t282	1	0	0	0	0
t284	0	0	1	0	0
t286	1	0	0	0	0
t289	1	0	0	0	0
t290	1	0	0	0	0
t292	1	0	0	0	0
t293	1	0	0	0	0
t294	1	0	0	0	0
t295	1	0	0	0	0
t296	1	0	0	0	0
t300	1	1	0	0	0
t301	1	1	0	0	0
t302	1	0	0	0	0
t303	1	0	0	0	0
t304	1	0	0	0	0
t305	1	0	0	0	0
t306	1	0	0	0	0
t315	1	1	0	0	0
t317	1	0	0	0	0
t318	1	0	0	0	0
t322	1	0	0	0	0
t323	1	0	0	0	0
t325	0	0	1	1	0
t326	1	0	0	0	0
t328	1	0	0	0	0
t329	1	0	0	0	0
t331	1	0	0	0	0
t333	1	0	0	0	0
t337	0	0	0	1	0
t338	0	0	1	0	0
t339	1	1	0	0	0
t340	1	0	0	0	0
t341	1	0	0	0	0
t342	1	0	0	0	0
t343	1	0	0	0	0
t348	1	0	0	0	0
t349	1	0	0	0	0
t352	1	0	0	0	0
t353	1	0	0	0	0
t357	1	0	0	0	0
t359	1	0	0	0	0
t360	1	0	0	0	0
t363	1	0	0	0	0
t365	1	0	0	0	0
t366	1	0	0	0	0
t368	1	0	0	0	0
t369	1	0	0	0	0
t372	1	0	0	0	0
t376	1	0	0	0	0
t378	1	0	0	0	0
t381	1	0	0	0	0
t382	1	0	0	0	0
t390	1	0	0	0	0
t391	1	0	0	0	0
t395	1	0	0	0	0
t396	1	1	0	0	0
t397	1	0	0	0	0
t398	1	0	0	0	0
t400	1	0	0	0	0
t401	1	0	0	0	0
t406	1	0	0	0	0
t407	1	1	0	0	0
t409	1	0	0	0	0
t411	1	0	0	0	0
t414	1	0	0	0	0
t415	1	0	0	0	0
t416	1	0	0	0	0
t417	1	0	0	0	0
t418	1	0	0	0	0
t420	1	0	0	0	0
t421	1	0	0	0	0
t424	1	0	0	0	0
t427	1	0	0	0	0
t428	1	0	0	0	0
t430	1	0	0	0	0
t432	1	0	0	0	0
t433	1	0	0	0	0
t434	1	0	0	0	0
t436	1	0	0	0	0
t438	1	0	0	0	0
t443	1	0	0	0	0
t445	1	0	0	0	0
t446	1	0	0	0	0
t448	0	0	1	0	0
t450	1	0	0	0	0
t451	1	0	0	0	0
t453	1	0	0	0	0
t454	1	0	0	0	0
t457	1	0	0	0	0
t458	1	0	0	0	0
t459	1	0	0	0	0
t461	1	0	0	0	0
t462	1	0	0	0	0
t474	1	0	0	0	0
t475	1	0	0	0	0
t479	1	0	0	0	0
t483	0	1	0	0	0
t485	1	0	0	0	0
t486	1	0	0	0	0
t487	1	0	0	0	0
t488	1	0	0	0	0
