taxon	int_1	int_2	int_3	int_4	int_5
t1	0	0	0	1	1
t2	0	0	0	0	1
t3	0	0	0	1	1
t5	0	0	1	1	0
t6	0	0	0	1	0
t7	0	0	0	1	0
t8	0	0	0	1	0
t11	0	0	0	1	0
t12	0	0	0	1	0
t13	0	0	0	1	0
t14	1	1	1	0	0
t15	1	1	0	0	0
t17	0	0	0	1	0
t19	0	0	0	1	0
t20	0	0	0	1	0
t21	1	1	0	0	0
t22	0	0	0	1	0
t23	0	0	0	1	0
t25	0	0	0	1	0
t26	0	0	0	1	0
t28	0	0	0	1	0
t30	0	0	1	0	0
t32	0	0	0	1	0
t33	0	0	0	1	0
t39	1	1	0	0	0
t40	1	0	0	0	0
t43	0	1	1	0	0
t44	0	0	1	0	0
t45	1	0	0	0	0
t47	1	1	0	0	0
t48	1	0	0	0	0
t49	1	0	0	0	0
t51	1	0	0	0	0
t53	1	1	0	0	0
t55	0	0	0	1	0
t57	0	0	0	1	0
t62	0	1	0	0	0
t63	1	1	0	0	0
t64	1	0	0	0	0
t65	1	0	0	0	0
t69	0	1	0	0	0
t70	0	0	0	1	0
t72	0	0	0	1	0
t74	0	0	0	1	0
t78	1	1	0	0	0
t79	1	0	0	0	0
t80	1	0	0	0	0
t81	1	0	0	0	0
t82	1	0	0	0	0
t83	0	0	0	1	0
t85	0	0	0	1	0
t86	0	1	1	0	0
t87	0	0	1	1	0
t91	0	0	0	1	0
t94	1	0	0	0	0
t95	1	0	0	0	0
t97	0	0	1	0	0
t98	0	0	1	0	0
t99	1	1	0	0	0
t102	1	0	0	0	0
t105	1	0	0	0	0
t106	1	1	0	0	0
t107	1	0	0	0	0
t108	1	0	0	0	0
t112	1	1	0	0	0
t114	1	0	0	0	0
t115	1	0	0	0	0
t116	1	1	0	0	0
t117	1	1	0	0	0
t118	1	0	0	0	0
t120	1	0	0	0	0
t122	1	0	0	0	0
t125	1	0	0	0	0
t126	0	0	0	1	0
t129	0	0	1	0	0
t130	0	0	0	1	0
t131	0	0	1	0	0
t136	0	1	0	0	0
t139	0	0	0	1	0
