taxon	int_1	int_2	int_3	int_4	int_5
t1	0	0	0	1	1
t2	0	0	1	1	0
t3	0	0	0	1	1
t4	0	0	0	1	0
t5	1	1	0	0	0
t6	0	0	1	1	0
t7	0	0	0	1	0
t8	0	0	0	1	0
t9	0	0	0	1	0
t10	0	0	0	1	0
t12	0	0	0	1	0
t16	1	1	0	0	0
t17	1	1	1	1	0
t20	1	1	0	0	0
t24	0	0	0	1	0
t25	0	0	0	1	0
t26	0	0	0	1	0
t30	1	1	0	0	0
t31	1	1	0	0	0
t32	1	0	0	0	0
t34	1	1	0	0	0
t35	1	0	0	0	0
t36	1	0	0	0	0
t37	1	0	0	0	0
t38	1	0	0	0	0
t39	1	1	0	0	0
t40	0	0	0	1	0
t41	1	0	0	0	0
t43	1	0	0	0	0
t44	1	0	0	0	0
t47	0	0	1	0	0
t49	0	0	0	1	0
t50	0	0	0	1	0
t51	0	0	1	1	0
t53	1	1	0	0	0
t56	1	0	0	0	0
t57	1	0	0	0	0
t59	1	0	0	0	0
t63	1	0	0	0	0
t64	1	0	0	0	0
t68	1	0	0	0	0
t70	1	0	0	0	0
t72	1	0	0	0	0
t77	1	1	0	0	0
t78	0	1	0	0	0
t79	1	1	0	0	0
t80	1	0	0	0	0
t81	1	0	0	0	0
t82	1	0	0	0	0
t83	1	0	0	0	0
t84	1	0	0	0	0
t86	1	0	0	0	0
t87	1	0	0	0	0
t89	1	0	0	0	0
t92	0	1	1	1	0
t96	1	1	1	0	0
t99	1	0	0	0	0
t100	1	0	0	0	0
t101	1	0	0	0	0
t102	1	0	0	0	0
t104	1	0	0	0	0
t105	1	0	0	0	0
t107	1	0	0	0	0
t111	1	0	0	0	0
t113	1	0	0	0	0
t114	1	0	0	0	0
t115	1	0	0	0	0
t117	1	0	0	0	0
t118	1	0	0	0	0
t121	1	0	0	0	0
t123	1	0	0	0	0
t124	1	0	0	0	0
t126	1	0	0	0	0
t130	1	0	0	0	0
t131	1	0	0	0	0
t132	1	1	0	0	0
t133	1	0	0	0	0
t134	1	0	0	0	0
t135	1	0	0	0	0
t136	1	0	0	0	0
t137	1	0	0	0	0
t139	1	1	0	0	0
t141	1	0	0	0	0
t142	1	0	0	0	0
t143	1	0	0	0	0
t145	1	0	0	0	0
t146	1	0	0	0	0
t148	1	0	0	0	0
t150	1	0	0	0	0
t152	1	0	0	0	0
t153	1	0	0	0	0
t154	1	0	0	0	0
t159	1	0	0	0	0
t160	1	0	0	0	0
