taxon	int_1	int_2	int_3	int_4	int_5
t1	0	0	0	1	1
t2	0	0	0	1	0
t3	0	0	0	1	1
t4	0	0	0	1	0
t5	0	0	0	1	0
t7	0	0	1	0	0
t8	0	0	1	1	0
t10	0	0	0	1	0
t11	0	0	0	1	0
t12	0	0	0	1	0
t17	0	0	0	1	0
t19	0	0	1	0	0
t20	0	0	0	1	0
t21	0	0	0	1	0
t23	0	0	0	1	0
t24	0	0	1	0	0
t25	1	0	1	0	0
t26	0	0	1	0	0
t28	1	0	0	0	0
t29	0	0	1	0	0
t30	0	0	0	1	0
t33	0	0	1	0	0
t34	0	0	1	1	0
t36	1	1	0	0	0
t37	1	1	1	0	0
t39	1	0	0	0	0
t41	0	1	1	0	0
t42	0	0	1	0	0
t44	1	1	0	0	0
t46	1	0	0	0	0
t47	1	0	0	0	0
t53	1	0	1	0	0
t56	0	0	1	0	0
t58	1	1	0	0	0
t59	1	0	0	0	0
t60	1	1	0	0	0
t61	1	0	0	0	0
t62	1	0	0	0	0
t63	1	0	0	0	0
t64	0	1	0	0	0
t65	1	0	0	0	0
t66	1	0	0	0	0
t67	1	0	0	0	0
t69	1	0	0	0	0
t71	1	1	0	0	0
t72	0	0	1	0	0
t73	1	1	0	0	0
t75	0	1	0	0	0
t76	1	0	0	0	0
t77	1	1	0	0	0
t78	1	0	0	0	0
t79	1	0	0	0	0
t82	1	0	0	0	0
t84	1	0	0	0	0
t86	1	1	0	0	0
t87	1	1	0	0	0
t88	1	0	0	0	0
t89	1	0	0	0	0
t90	1	0	0	0	0
t91	1	0	0	0	0
t94	1	0	0	0	0
t95	1	0	0	0	0
t96	0	0	1	0	0
t98	1	0	0	0	0
t99	1	1	0	0	0
t101	1	1	0	0	0
t103	1	0	0	0	0
t104	1	0	0	0	0
t106	1	1	0	0	0
t108	1	0	0	0	0
t114	1	1	0	0	0
t115	1	0	0	0	0
t116	1	0	0	0	0
t117	1	0	0	0	0
t118	1	0	0	0	0
t121	1	0	0	0	0
t122	1	0	0	0	0
t123	1	1	0	0	0
t124	1	1	0	0	0
t125	1	0	0	0	0
t127	1	0	0	0	0
t129	1	0	0	0	0
t130	1	0	0	0	0
t131	1	0	0	0	0
t133	1	0	0	0	0
t134	1	0	0	0	0
t136	1	0	0	0	0
t138	0	0	1	0	0
t139	1	0	0	0	0
t140	1	0	0	0	0
t141	1	0	0	0	0
t144	1	1	0	0	0
t145	1	0	0	0	0
t146	1	0	0	0	0
t147	1	0	0	0	0
t148	1	0	0	0	0
t149	1	0	0	0	0
t151	1	0	0	0	0
t152	1	0	0	0	0
t153	1	0	0	0	0
t155	1	0	0	0	0
t157	1	0	0	0	0
t158	1	0	0	0	0
t163	1	0	0	0	0
t164	1	0	0	0	0
t165	1	0	0	0	0
t166	1	1	0	0	0
t168	1	0	0	0	0
t170	1	0	0	0	0
t172	1	0	0	0	0
t174	1	0	0	0	0
t176	1	0	0	0	0
t177	1	0	0	0	0
t178	1	0	0	0	0
t179	1	0	0	0	0
t180	1	0	0	0	0
t183	1	0	0	0	0
t185	1	0	0	0	0
t187	1	0	0	0	0
t189	1	1	0	0	0
t190	1	0	0	0	0
t193	1	0	0	0	0
t196	1	0	0	0	0
t199	1	0	0	0	0
t201	1	0	0	0	0
t202	1	0	0	0	0
t203	1	0	0	0	0
t204	1	0	0	0	0
t205	1	0	0	0	0
t206	1	0	0	0	0
t207	1	0	0	0	0
t210	1	0	0	0	0
t211	1	0	0	0	0
t212	1	0	0	0	0
t214	1	0	0	0	0
t215	1	0	0	0	0
t216	1	0	0	0	0
t217	1	0	0	0	0
t218	1	0	0	0	0
t219	1	0	0	0	0
t224	1	0	0	0	0
t225	1	0	0	0	0
t228	1	0	0	0	0
t229	1	0	0	0	0
t233	1	0	0	0	0
t237	1	0	0	0	0
t238	1	0	0	0	0
t243	1	0	0	0	0
t244	1	0	0	0	0
t247	1	0	0	0	0
t249	1	0	0	0	0
t251	1	0	0	0	0
t252	1	0	0	0	0
t253	1	0	0	0	0
t255	1	0	0	0	0
t258	1	0	0	0	0
t259	1	0	0	0	0
t265	1	0	0	0	0
t266	1	0	0	0	0
t268	1	0	0	0	0
t269	1	0	0	0	0
t270	1	0	0	0	0
t274	1	0	0	0	0
t277	1	0	0	0	0
t279	1	0	0	0	0
t280	1	0	0	0	0
t281	1	0	0	0	0
t283	1	0	0	0	0
t286	1	0	0	0	0
t287	1	0	0	0	0
t288	1	0	0	0	0
t290	1	0	0	0	0
t291	1	0	0	0	0
t292	1	0	0	0	0
t293	1	0	0	0	0
t298	1	0	0	0	0
t301	1	0	0	0	0
t303	1	0	0	0	0
t305	1	0	0	0	0
t306	1	0	0	0	0
t307	1	0	0	0	0
t311	1	0	0	0	0
t317	1	0	0	0	0
t318	1	0	0	0	0
t320	1	0	0	0	0
t329	1	0	0	0	0
t330	1	0	0	0	0
t331	1	0	0	0	0
t334	1	0	0	0	0
t335	1	0	0	0	0
t342	1	0	0	0	0
t343	1	0	0	0	0
t344	1	0	0	0	0
t348	1	0	0	0	0
t349	1	0	0	0	0
t350	1	0	0	0	0
t352	1	0	0	0	0
t355	1	0	0	0	0
t356	1	0	0	0	0
t357	1	0	0	0	0
t358	1	0	0	0	0
t359	1	0	0	0	0
t360	1	0	0	0	0
t363	1	0	0	0	0
t364	1	0	0	0	0
t366	1	0	0	0	0
t367	1	0	0	0	0
t368	1	0	0	0	0
t370	1	0	0	0	0
t371	1	0	0	0	0
t373	1	0	0	0	0
t375	1	0	0	0	0
t380	1	0	0	0	0
t381	1	0	0	0	0
t388	1	0	0	0	0
t393	1	0	0	0	0
t394	1	0	0	0	0
t396	1	0	0	0	0
t398	1	0	0	0	0
t399	1	0	0	0	0
t401	1	0	0	0	0
t402	1	0	0	0	0
t403	1	0	0	0	0
t404	1	0	0	0	0
t410	1	0	0	0	0
t412	1	0	0	0	0
t415	1	0	0	0	0
t417	1	0	0	0	0
t422	1	0	0	0	0
t424	1	0	0	0	0
t425	1	0	0	0	0
t426	1	0	0	0	0
t429	1	0	0	0	0
t430	1	0	0	0	0
t440	1	0	0	0	0
t443	1	0	0	0	0
t446	1	0	0	0	0
t447	1	0	0	0	0
t449	1	0	0	0	0
t450	1	0	0	0	0
t451	1	0	0	0	0
t462	1	0	0	0	0
t467	1	0	0	0	0
t469	1	0	0	0	0
t470	1	0	0	0	0
t471	1	0	0	0	0
t472	1	0	0	0	0
t474	1	0	0	0	0
t478	1	0	0	0	0
t482	1	0	0	0	0
t485	1	0	0	0	0
t488	1	0	0	0	0
t498	1	0	0	0	0
t500	1	0	0	0	0
t501	1	0	0	0	0
t502	1	0	0	0	0
t510	1	0	0	0	0
t511	1	0	0	0	0
t513	1	0	0	0	0
t515	1	0	0	0	0
t519	1	0	0	0	0
t521	1	0	0	0	0
t523	1	0	0	0	0
t524	1	0	0	0	0
t527	1	0	0	0	0
t529	1	0	0	0	0
t538	1	0	0	0	0
t541	1	0	0	0	0
t547	1	0	0	0	0
