taxon	int_1	int_2	int_3	int_4	int_5
t1	0	0	0	1	1
t2	0	0	0	0	1
t3	0	0	0	0	1
t4	0	0	0	1	0
t5	1	1	0	1	0
t6	0	0	1	1	0
t7	1	1	0	1	0
t9	0	0	0	1	0
t10	1	1	0	1	0
t11	1	1	0	0	0
t12	1	0	0	0	0
t13	1	0	0	0	0
t14	1	0	0	0	0
t16	1	0	0	0	0
t22	1	1	0	1	1
t23	0	0	0	1	1
t24	0	0	0	0	1
t26	1	1	0	1	0
t28	0	0	1	0	0
t29	0	0	0	1	0
t30	0	0	1	0	0
t33	1	1	1	0	0
t34	1	1	0	0	0
t36	1	0	0	0	0
t37	1	0	0	0	0
t38	1	1	0	0	0
t39	1	0	0	0	0
t41	1	0	0	0	0
t43	1	0	0	0	0
t44	1	0	0	0	0
t45	1	0	0	0	0
t46	1	0	0	0	0
t48	1	0	0	0	0
t49	1	0	0	0	0
t54	1	0	0	0	0
t56	0	0	0	1	0
t58	1	1	0	0	0
t59	1	1	0	0	0
t60	1	1	0	0	0
t61	0	0	1	1	0
t62	0	0	1	1	0
t63	0	1	0	1	0
t66	1	1	0	0	0
t67	1	0	0	0	0
t68	1	0	0	0	0
t70	0	1	1	0	0
t71	1	1	0	0	0
t74	1	0	0	0	0
t75	0	1	0	0	0
t76	1	0	0	0	0
t78	1	1	0	0	0
t79	1	0	0	0	0
t80	1	0	0	0	0
t82	0	1	0	0	0
t83	1	0	0	0	0
t84	1	0	0	0	0
t87	1	0	0	0	0
t90	1	0	0	0	0
t91	1	0	0	0	0
t94	1	0	0	0	0
t95	1	0	0	0	0
t96	1	0	0	0	0
t98	1	0	0	0	0
t99	0	0	1	1	0
t100	1	1	0	0	0
t102	1	0	0	0	0
t103	1	0	0	0	0
t105	0	1	0	0	0
t106	1	0	0	0	0
t109	1	1	0	0	0
t111	1	0	0	0	0
t112	1	0	0	0	0
t113	1	0	0	0	0
t114	1	0	0	0	0
t118	0	0	0	1	0
t119	0	0	0	1	0
t120	0	0	0	1	0
t121	0	0	0	1	0
t122	0	0	0	1	0
