taxon	int_1	int_2	int_3	int_4	int_5
t1	0	0	0	1	1
t2	0	0	0	0	1
t3	0	0	0	0	1
t4	0	0	0	1	0
t6	1	1	0	1	0
t7	0	0	0	1	0
t9	0	0	0	1	0
t10	1	1	1	1	0
t12	0	0	0	1	0
t13	1	1	0	0	1
t14	0	0	0	1	1
t15	0	0	0	1	0
t17	1	1	0	0	0
t18	1	0	0	0	0
t22	1	0	0	0	0
t26	1	1	0	0	0
t28	0	0	0	1	0
t29	0	0	0	1	0
t30	0	0	0	1	0
t31	1	1	1	1	0
t32	0	0	0	1	0
t37	1	0	0	0	0
t39	0	0	0	1	0
t40	1	1	0	1	0
t44	1	0	1	0	0
t46	1	1	0	0	0
t47	1	0	0	0	0
t49	1	0	0	0	0
t50	1	0	0	0	0
t51	1	0	0	0	0
t52	0	0	0	1	0
t53	0	0	0	1	0
t54	0	0	0	1	0
t55	0	0	0	1	0
t56	0	0	0	1	0
t57	1	1	0	1	0
t58	0	0	0	1	0
t59	0	0	1	0	0
t60	1	1	0	0	0
t61	1	0	0	0	0
t63	1	0	0	0	0
t64	1	0	0	0	0
t65	1	0	0	0	0
t69	1	0	0	0	0
t70	1	0	0	0	0
t71	1	0	0	0	0
t72	1	1	0	0	0
t73	1	0	0	0	0
t74	1	0	0	0	0
t77	1	0	0	0	0
t79	1	0	0	0	0
t81	0	1	0	0	0
t82	1	0	0	0	0
t83	1	0	0	0	0
t84	0	0	0	1	0
t85	0	0	0	1	0
t86	0	0	1	1	0
t87	0	0	0	1	0
t90	0	0	0	1	0
t91	0	0	0	1	0
t92	0	0	0	1	0
t93	0	1	0	0	0
t94	1	1	0	0	0
t95	1	0	0	0	0
t96	1	1	0	0	0
t97	1	1	0	0	0
t98	1	1	0	0	0
t99	1	0	0	0	0
t100	1	1	0	0	0
t101	1	0	0	0	0
t104	1	0	0	0	0
t105	1	1	0	0	0
t106	0	1	0	0	0
t107	1	0	0	0	0
t108	1	0	0	0	0
t111	1	0	0	0	0
t113	1	0	0	0	0
t114	1	0	0	0	0
t115	1	0	0	0	0
