taxon	int_1	int_2	int_3	int_4	int_5
t1	0	0	0	0	1
t2	0	0	0	1	1
t3	0	0	0	1	1
t4	0	0	0	1	0
t7	0	0	0	1	1
t8	0	0	0	1	0
t10	0	0	0	1	0
t11	0	0	0	1	0
t12	0	0	1	1	1
t13	0	0	0	1	1
t14	0	0	1	1	1
t20	1	1	0	0	0
t21	0	0	0	1	0
t23	0	0	0	0	1
t26	0	1	0	1	0
t28	1	1	0	0	0
t30	1	1	0	0	0
t32	1	1	0	0	0
t33	1	0	0	0	0
t35	1	1	1	1	0
t36	1	1	1	0	0
t38	1	1	1	1	0
t41	0	0	0	1	0
t42	1	0	1	0	0
t44	0	0	1	1	0
t45	0	1	0	0	0
t48	0	1	0	0	0
t49	1	0	0	0	0
t51	1	0	0	0	0
t52	1	1	0	0	0
t53	0	1	0	0	0
t54	1	0	0	0	0
t55	1	0	0	0	0
t56	1	0	0	0	0
t57	1	1	0	0	0
t58	0	1	0	0	0
t59	1	0	0	0	0
t60	1	0	0	0	0
t61	1	0	0	0	0
t68	1	0	0	0	0
t71	1	0	0	0	0
t72	1	1	0	0	0
t73	1	0	0	0	0
t74	1	0	0	0	0
t75	1	0	0	0	0
t77	1	0	0	0	0
t78	1	0	0	1	0
t79	1	1	0	0	0
t80	1	0	0	0	0
t81	1	0	0	0	0
t82	1	0	0	0	0
t83	1	0	0	0	0
t88	1	0	0	0	0
t91	0	0	0	0	1
t92	0	0	0	1	0
t94	0	1	0	0	0
t96	1	1	0	0	0
t97	0	1	0	0	0
t98	1	0	0	0	0
t99	1	0	0	0	0
t101	1	0	0	0	0
t105	1	0	0	0	0
t107	1	0	0	0	0
t108	1	0	0	0	0
t109	1	0	0	0	0
t115	1	0	0	0	0
t117	1	0	0	0	0
t118	1	0	0	0	0
t120	1	0	0	0	0
t121	1	0	0	0	0
t122	0	1	0	1	0
t123	0	0	0	1	0
t124	1	0	0	0	0
t125	1	1	0	0	0
t126	1	0	0	0	0
t128	1	0	0	0	0
t130	1	1	0	0	0
t131	1	0	0	0	0
t134	1	0	0	0	0
t135	1	0	0	0	0
t136	1	0	0	0	0
t137	1	0	0	0	0
t138	1	0	0	0	0
t140	1	0	0	0	0
t148	0	0	1	0	0
t149	1	1	0	0	0
t150	1	0	0	0	0
t152	0	1	0	0	0
t153	1	0	0	0	0
t154	1	0	0	0	0
t155	1	0	0	0	0
t156	1	0	0	0	0
t157	1	0	0	0	0
t159	1	0	0	0	0
t164	1	0	0	0	0
t167	1	0	0	0	0
t170	1	0	0	0	0
t176	1	0	0	0	0
t177	1	0	0	0	0
t183	1	0	0	0	0
t187	1	0	0	0	0
t188	1	0	0	0	0
t189	1	0	0	0	0
t195	1	0	0	0	0
t196	1	0	0	0	0
t199	0	1	0	0	0
t200	1	1	0	0	0
t201	1	1	0	0	0
t202	1	0	0	0	0
t203	1	0	0	0	0
t204	1	0	0	0	0
t205	1	0	0	0	0
t206	1	0	0	0	0
t210	1	0	0	0	0
t212	1	0	0	0	0
t213	1	0	0	0	0
t214	1	0	0	0	0
t215	1	0	0	0	0
t216	1	0	0	0	0
t218	1	0	0	0	0
t219	1	0	0	0	0
t222	1	0	0	0	0
t224	1	0	0	0	0
