taxon	int_1	int_2	int_3	int_4	int_5
t1	0	0	0	1	0
t2	0	0	0	1	1
t3	0	0	0	0	1
t4	0	0	0	1	0
t5	0	0	0	1	0
t6	0	0	0	1	0
t9	0	1	0	0	0
t11	0	0	0	1	0
t13	1	1	0	1	0
t14	0	0	0	1	0
t15	0	1	0	1	0
t16	0	0	0	1	0
t18	0	0	0	1	0
t20	1	0	0	0	0
t21	1	0	0	0	0
t22	0	0	0	1	0
t24	1	1	0	1	0
t25	1	1	0	1	0
t26	0	1	1	0	0
t27	1	1	0	0	0
t28	1	0	0	0	0
t29	1	0	0	0	0
t30	1	0	0	0	0
t31	0	0	1	1	0
t32	0	0	1	1	0
t36	1	0	0	0	0
t37	1	0	0	0	0
t38	1	1	0	0	0
t39	1	0	0	0	0
t40	1	0	0	0	0
t42	1	1	0	0	0
t43	1	0	0	0	0
t44	1	0	0	0	0
t45	1	0	0	0	0
t46	1	0	0	0	0
t47	1	1	0	0	0
t50	1	1	0	0	0
t51	1	1	0	0	0
t52	1	0	0	0	0
t54	1	1	0	0	0
t56	1	0	0	0	0
t57	1	0	0	0	0
t60	1	0	0	0	0
t61	1	0	0	0	0
t63	1	0	0	0	0
t71	1	0	0	0	0
t72	1	0	0	0	0
t74	0	0	0	1	0
t76	0	0	1	0	0
t79	1	1	0	0	0
t80	1	1	0	0	0
t83	1	1	0	0	0
t85	1	0	0	0	0
t86	1	0	0	0	0
t87	1	0	0	0	0
t88	1	0	0	0	0
t89	0	0	1	0	0
t90	1	1	0	0	0
t91	0	1	0	0	0
t92	1	0	0	0	0
t93	1	0	0	0	0
t95	1	0	0	0	0
t98	1	0	0	0	0
t100	1	0	0	0	0
t101	1	0	0	0	0
t103	1	0	0	0	0
t106	0	0	1	0	0
t107	1	0	0	0	0
t109	1	0	0	0	0
t111	1	0	0	0	0
t115	1	0	0	0	0
t116	1	0	0	0	0
t119	1	0	0	0	0
t121	1	0	0	0	0
t125	0	1	0	0	0
t126	1	0	0	0	0
t128	1	0	0	0	0
t129	1	0	0	0	0
t130	1	0	0	0	0
t131	1	1	0	0	0
t132	1	0	0	0	0
t139	1	1	0	0	0
t143	1	0	0	0	0
t144	1	1	0	0	0
t146	1	0	0	0	0
t147	1	0	0	0	0
t148	1	0	0	0	0
t149	1	0	0	0	0
t150	1	0	0	0	0
t155	1	0	0	0	0
t156	1	0	0	0	0
t157	1	0	0	0	0
t160	1	0	0	0	0
t163	1	0	0	0	0
t164	1	0	0	0	0
t165	1	0	0	0	0
t166	1	0	0	0	0
t167	1	0	0	0	0
t169	1	0	0	0	0
t170	1	0	0	0	0
t174	1	0	0	0	0
t178	1	0	0	0	0
t179	1	0	0	0	0
t180	1	0	0	0	0
t181	1	0	0	0	0
t185	1	0	0	0	0
t188	1	0	0	0	0
t190	1	0	0	0	0
t192	1	0	0	0	0
t194	1	0	0	0	0
t197	1	0	0	0	0
t198	1	1	0	0	0
t199	1	0	0	0	0
t201	1	0	0	0	0
t202	1	1	0	0	0
t203	1	1	0	0	0
t204	1	0	0	0	0
t205	1	0	0	0	0
t206	1	0	0	0	0
t211	1	0	0	0	0
t212	1	1	0	0	0
t213	1	0	0	0	0
t215	1	0	0	0	0
t216	1	0	0	0	0
t217	1	0	0	0	0
t219	1	0	0	0	0
t220	1	0	0	0	0
t223	1	0	0	0	0
t228	1	0	0	0	0
t229	1	0	0	0	0
t231	1	0	0	0	0
t233	1	0	0	0	0
t234	1	0	0	0	0
t238	1	0	0	0	0
t240	1	0	0	0	0
t241	1	0	0	0	0
t246	1	0	0	0	0
t248	1	0	0	0	0
t249	1	0	0	0	0
t254	1	0	0	0	0
t255	1	0	0	0	0
t256	1	0	0	0	0
t257	1	0	0	0	0
t258	1	0	0	0	0
t260	1	0	0	0	0
t267	1	0	0	0	0
t269	1	0	0	0	0
t270	0	1	0	0	0
t271	1	0	0	0	0
t273	1	0	0	0	0
t274	1	0	0	0	0
t277	1	0	0	0	0
t278	1	0	0	0	0
t279	1	0	0	0	0
t281	1	0	0	0	0
t282	1	0	0	0	0
t283	1	0	0	0	0
t284	1	0	0	0	0
t285	1	0	0	0	0
t286	1	0	0	0	0
t288	1	0	0	0	0
t289	1	0	0	0	0
t290	1	0	0	0	0
t292	1	0	0	0	0
t294	1	0	0	0	0
t295	1	0	0	0	0
t300	1	0	0	0	0
t301	1	0	0	0	0
t302	1	0	0	0	0
t303	1	0	0	0	0
t305	1	0	0	0	0
t306	1	0	0	0	0
t310	1	0	0	0	0
t311	1	0	0	0	0
t312	1	0	0	0	0
t316	1	0	0	0	0
t317	1	0	0	0	0
t323	1	1	0	0	0
t325	1	0	0	0	0
t326	1	1	0	0	0
t327	1	0	0	0	0
t328	0	1	0	0	0
t329	1	0	0	0	0
t330	1	0	0	0	0
t332	1	0	0	0	0
t333	1	0	0	0	0
t334	1	0	0	0	0
t335	1	0	0	0	0
t338	1	0	0	0	0
t340	1	0	0	0	0
t342	1	0	0	0	0
t344	1	0	0	0	0
t345	1	0	0	0	0
t346	1	0	0	0	0
t350	1	0	0	0	0
t352	1	0	0	0	0
t354	1	0	0	0	0
t355	1	0	0	0	0
t356	1	0	0	0	0
t361	1	0	0	0	0
t368	1	0	0	0	0
t371	1	0	0	0	0
t372	1	1	0	0	0
t374	1	0	0	0	0
t375	1	0	0	0	0
t378	1	0	0	0	0
t380	1	0	0	0	0
t381	1	0	0	0	0
t382	1	0	0	0	0
t385	1	0	0	0	0
t391	1	0	0	0	0
t395	1	0	0	0	0
t399	1	0	0	0	0
t400	1	0	0	0	0
t407	1	0	0	0	0
t409	1	0	0	0	0
t412	1	0	0	0	0
t413	1	0	0	0	0
t415	1	0	0	0	0
t419	1	0	0	0	0
t420	1	0	0	0	0
t421	1	0	0	0	0
t422	1	0	0	0	0
t423	1	0	0	0	0
t424	1	0	0	0	0
t425	1	0	0	0	0
t427	1	0	0	0	0
t435	1	0	0	0	0
t436	1	0	0	0	0
t438	1	0	0	0	0
t442	1	0	0	0	0
t447	1	0	0	0	0
