taxon	int_1	int_2	int_3	int_4	int_5
t1	1	1	1	1	1
t2	0	0	0	1	0
t3	1	1	0	0	0
t4	1	1	0	0	0
t5	1	0	0	0	0
t9	0	0	1	0	0
t11	1	0	0	0	0
t12	1	0	0	0	0
t13	1	0	0	0	0
t16	1	0	0	0	0
t17	1	0	0	0	0
t18	1	0	0	0	0
t21	0	0	1	1	0
t22	1	0	0	0	0
t23	1	0	0	0	0
t24	1	0	0	0	0
t26	1	0	0	0	0
t27	1	0	0	0	0
t30	1	0	0	0	0
t31	1	0	0	0	0
t32	1	0	0	0	0
t33	1	0	0	0	0
t36	1	0	0	0	0
t37	1	0	0	0	0
t40	1	0	0	0	0
t42	1	0	0	0	0
t45	1	0	0	0	0
t46	1	0	0	0	0
t47	1	0	0	0	0
t50	1	0	0	0	0
t51	1	0	0	0	0
t52	1	0	0	0	0
t54	1	0	0	0	0
t55	1	0	0	0	0
t56	1	0	0	0	0
t62	1	0	0	0	0
t63	1	0	0	0	0
t66	1	0	0	0	0
t69	1	0	0	0	0
t76	1	0	0	0	0
t77	1	0	0	0	0
t80	1	0	0	0	0
t85	1	0	0	0	0
t90	1	0	0	0	0
