taxon	int_1	int_2	int_3	int_4	int_5
t1	0	0	0	0	1
t2	0	0	1	1	1
t3	1	1	1	0	1
t4	0	0	0	1	0
t5	1	0	0	0	0
t7	0	0	0	1	0
t8	0	0	1	0	0
t9	0	0	1	0	0
t11	1	1	0	0	0
t12	1	0	0	0	0
t13	1	0	0	0	0
t14	1	0	0	0	0
t17	0	0	0	1	0
t18	1	1	0	0	0
t19	1	1	0	0	0
t20	0	0	0	1	0
t21	0	0	0	1	0
t22	1	0	0	0	0
t23	1	0	0	0	0
t25	1	0	0	0	0
t27	1	0	0	0	0
t30	1	0	0	0	0
t31	1	0	0	0	0
t33	1	1	0	1	0
t35	1	0	0	0	0
t36	1	0	0	0	0
t37	1	0	0	0	0
t38	1	1	0	0	0
t39	1	0	0	0	0
t40	1	0	0	0	0
t43	0	0	0	1	0
t44	0	0	0	1	0
t46	1	0	0	0	0
t47	1	0	0	0	0
t48	1	0	0	0	0
t50	1	0	0	0	0
t57	1	1	0	0	0
t62	1	0	0	0	0
t63	1	0	0	0	0
t64	1	0	0	0	0
t66	1	0	0	0	0
t68	1	0	0	0	0
t69	1	0	0	0	0
t70	1	0	0	0	0
t72	0	0	1	0	0
t73	0	0	0	1	0
t75	1	1	0	0	0
t79	1	0	0	0	0
t81	1	0	0	0	0
t88	1	0	0	0	0
t89	1	0	0	0	0
t91	1	0	0	0	0
t94	1	0	0	0	0
t96	0	1	0	0	0
t97	1	1	1	0	0
t99	0	1	0	0	0
t101	1	0	0	0	0
t103	1	0	0	0	0
t105	1	0	0	0	0
t106	1	0	0	0	0
t114	1	0	0	0	0
t115	0	1	0	0	0
t116	1	0	0	0	0
t117	1	0	0	0	0
t118	1	0	0	0	0
t119	1	0	0	0	0
t121	1	0	0	0	0
t122	1	0	0	0	0
t123	1	0	0	0	0
t124	1	0	0	0	0
t128	1	1	0	0	0
t131	1	0	0	0	0
t133	1	0	0	0	0
t134	1	0	0	0	0
t135	1	0	0	0	0
t136	1	0	0	0	0
t139	1	0	0	0	0
t140	1	1	0	0	0
t141	1	0	0	0	0
t142	1	0	0	0	0
t143	1	0	0	0	0
t147	1	0	0	0	0
t148	1	0	0	0	0
t149	1	0	0	0	0
t150	1	0	0	0	0
t153	1	0	0	0	0
t156	1	0	0	0	0
t158	1	0	0	0	0
t160	1	0	0	0	0
t161	1	0	0	0	0
t163	1	0	0	0	0
t164	1	0	0	0	0
t167	1	0	0	0	0
t168	1	0	0	0	0
t171	1	0	0	0	0
t172	1	0	0	0	0
t173	1	0	0	0	0
t174	1	0	0	0	0
t177	1	0	0	0	0
t179	1	0	0	0	0
t183	1	0	0	0	0
t184	1	0	0	0	0
t185	1	0	0	0	0
t187	1	0	0	0	0
t191	1	0	0	0	0
t192	1	0	0	0	0
t194	1	0	0	0	0
t195	1	0	0	0	0
t196	1	0	0	0	0
t197	1	0	0	0	0
t201	1	0	0	0	0
t202	1	0	0	0	0
t203	1	0	0	0	0
t205	1	0	0	0	0
t206	1	0	0	0	0
t207	1	0	0	0	0
t208	1	0	0	0	0
t211	1	0	0	0	0
t212	1	0	0	0	0
t214	1	0	0	0	0
t215	1	0	0	0	0
t217	1	0	0	0	0
t220	1	0	0	0	0
t221	1	0	0	0	0
t222	1	0	0	0	0
t224	1	0	0	0	0
t225	1	0	0	0	0
t226	1	0	0	0	0
t227	1	0	0	0	0
t228	1	0	0	0	0
t231	1	0	0	0	0
t232	1	0	0	0	0
t233	1	0	0	0	0
t235	1	0	0	0	0
t237	1	0	0	0	0
t238	1	0	0	0	0
t241	1	0	0	0	0
t242	1	0	0	0	0
t243	1	0	0	0	0
t244	1	0	0	0	0
t249	1	0	0	0	0
t251	1	0	0	0	0
t252	1	0	0	0	0
t253	1	0	0	0	0
t254	1	0	0	0	0
t257	1	0	0	0	0
t259	1	0	0	0	0
t260	1	0	0	0	0
t265	1	0	0	0	0
t272	1	0	0	0	0
t274	1	0	0	0	0
t284	1	0	0	0	0
t289	1	0	0	0	0
t291	1	0	0	0	0
t296	1	0	0	0	0
t297	1	0	0	0	0
t298	1	0	0	0	0
t299	1	0	0	0	0
t302	1	0	0	0	0
t305	1	0	0	0	0
t306	1	0	0	0	0
t307	1	0	0	0	0
t308	1	0	0	0	0
t309	1	0	0	0	0
t315	1	0	0	0	0
t316	1	0	0	0	0
t317	1	0	0	0	0
t321	1	0	0	0	0
