taxon	int_1	int_2	int_3	int_4	int_5
t1	0	0	0	0	1
t2	0	0	1	1	1
t3	0	0	0	1	1
t4	0	0	0	1	1
t5	0	0	0	1	1
t6	0	0	0	1	1
t7	0	0	1	0	0
t9	0	0	0	1	1
t10	0	0	1	1	1
t11	0	0	0	1	0
t12	0	0	0	1	0
t15	0	0	0	1	0
t16	0	0	0	1	1
t18	0	0	0	1	0
t19	0	0	0	1	0
t20	0	0	0	1	0
t25	1	1	0	0	0
t26	1	1	1	0	0
t28	0	0	0	1	0
t29	0	0	0	1	0
t30	0	0	1	0	0
t32	1	0	0	1	0
t33	0	0	1	1	0
t34	0	0	0	1	0
t35	0	0	0	1	0
t36	0	0	0	1	0
t37	0	0	1	0	0
t41	1	0	0	0	0
t43	1	0	0	0	0
t46	0	0	1	0	0
t47	1	0	0	0	0
t48	1	1	0	0	0
t52	1	1	0	1	1
t53	0	1	0	0	0
t54	1	0	0	0	0
t55	1	0	0	0	0
t56	1	0	0	0	0
t57	1	0	0	0	0
t60	0	0	0	1	0
t61	0	0	0	1	0
t66	1	0	0	0	0
t77	1	1	0	0	0
t78	1	0	0	0	0
t79	1	0	0	0	0
t82	0	0	0	1	0
t83	0	0	0	1	0
t88	1	1	0	0	0
t90	1	0	0	0	0
t92	1	0	0	0	0
t93	1	0	0	0	0
t94	1	0	0	0	0
t97	1	0	0	0	0
t100	1	0	0	0	0
t102	0	0	0	1	0
t105	1	0	0	0	0
t106	0	1	0	0	0
t107	1	0	0	0	0
t108	1	0	0	0	0
t109	1	0	0	0	0
t113	1	0	0	0	0
t114	1	1	0	0	0
t115	1	1	0	0	0
t116	1	0	0	0	0
t117	1	0	0	0	0
t118	1	0	0	0	0
t122	1	0	0	0	0
t129	0	0	0	1	0
t130	1	0	0	0	0
t131	1	1	0	0	0
t132	1	0	0	0	0
t133	0	1	0	0	0
t135	1	0	0	0	0
t136	1	0	0	0	0
t137	1	0	0	0	0
t139	1	0	0	0	0
t140	1	0	0	0	0
t144	1	0	0	0	0
t145	1	0	0	0	0
t148	1	0	0	0	0
t149	1	0	0	0	0
t156	1	0	0	0	0
t158	1	0	0	0	0
t159	1	0	0	0	0
t160	1	1	0	0	0
t162	1	0	0	0	0
t163	1	0	0	0	0
t164	1	0	0	0	0
t165	1	0	0	0	0
t168	1	0	0	0	0
t169	1	0	0	0	0
t172	1	0	0	0	0
t173	1	0	0	0	0
t176	1	0	0	0	0
t177	1	0	0	0	0
t178	1	0	0	0	0
t183	1	0	0	0	0
t184	1	0	0	0	0
t185	1	0	0	0	0
t187	1	0	0	0	0
t189	1	0	0	0	0
t190	1	0	0	0	0
t194	1	0	0	0	0
t195	1	0	0	0	0
t196	1	0	0	0	0
t198	1	0	0	0	0
t200	1	0	0	0	0
t202	1	0	0	0	0
t206	1	0	0	0	0
t207	1	0	0	0	0
t208	1	0	0	0	0
t214	1	0	0	0	0
t216	1	0	0	0	0
t217	1	0	0	0	0
t220	1	0	0	0	0
t221	1	0	0	0	0
t222	1	0	0	0	0
t225	1	0	0	0	0
t229	1	0	0	0	0
t239	1	0	0	0	0
t241	1	0	0	0	0
t243	1	0	0	0	0
t244	1	0	0	0	0
t245	1	0	0	0	0
t247	1	0	0	0	0
t251	1	0	0	0	0
t255	1	0	0	0	0
t256	1	0	0	0	0
t257	1	0	0	0	0
t258	1	0	0	0	0
t260	1	0	0	0	0
t262	1	0	0	0	0
t263	1	0	0	0	0
