taxon	int_1	int_2	int_3	int_4	int_5
t1	0	0	0	1	1
t2	0	0	0	0	1
t3	0	0	0	1	1
t5	0	0	0	1	1
t8	0	0	0	1	0
t9	0	0	0	1	0
t11	1	1	1	0	0
t12	0	0	0	1	0
t13	0	0	0	1	0
t15	1	0	0	0	0
t16	1	0	0	0	0
t18	0	0	1	1	0
t19	0	0	1	0	0
t20	1	1	0	0	0
t21	1	0	0	0	0
t22	1	0	0	0	0
t26	1	1	0	0	0
t27	1	0	0	0	0
t28	1	0	0	0	0
t29	1	0	0	0	0
t31	1	0	0	0	0
t33	1	0	0	0	0
t34	1	0	0	0	0
t37	1	0	0	0	0
t40	1	0	0	0	0
t42	1	0	0	0	0
t43	1	0	0	0	0
t44	1	0	0	0	0
t47	1	0	0	0	0
t49	1	0	0	0	0
t51	1	0	0	0	0
t52	1	0	0	0	0
t56	1	0	0	0	0
t58	1	0	0	0	0
t59	1	0	0	0	0
t63	1	0	0	0	0
t64	1	0	0	0	0
t65	1	0	0	0	0
t67	1	0	0	0	0
t71	1	0	0	0	0
t73	1	0	0	0	0
t75	1	0	0	0	0
t77	1	0	0	0	0
t84	1	0	0	0	0
t87	1	0	0	0	0
t90	1	0	0	0	0
t95	1	0	0	0	0
t97	1	0	0	0	0
t98	1	0	0	0	0
t100	1	0	0	0	0
t101	1	0	0	0	0
t105	1	0	0	0	0
t106	1	0	0	0	0
