taxon	int_1	int_2	int_3
t2	0	0	1
t3	1	1	0
t4	1	0	0
t5	1	1	0
t6	0	0	1
t7	1	1	0
t8	0	1	0
t9	0	1	0
t10	1	1	0
t11	1	0	0
t12	1	0	0
t13	0	1	0
t14	1	1	0
t15	1	1	0
t16	1	0	0
t17	1	0	0
t18	1	1	0
t21	1	0	0
t22	1	0	0
t23	1	1	0
t25	1	0	0
t26	1	0	0
t27	1	0	0
t28	1	0	0
t31	1	0	0
t32	1	0	0
t33	1	0	0
t34	1	0	0
t35	1	0	0
t36	1	0	0
t40	1	0	0
t42	1	0	0
t43	1	0	0
t44	1	0	0
t45	1	0	0
t46	1	0	0
t49	1	0	0
t50	1	0	0
t51	1	0	0
t53	1	0	0
t56	1	0	0
t59	1	0	0
t60	1	0	0
t61	1	0	0
t63	1	0	0
t64	1	0	0
t66	1	0	0
t68	1	0	0
t69	1	0	0
t72	1	0	0
t75	1	0	0
t77	1	0	0
t80	1	0	0
t84	1	0	0
t87	1	0	0
t90	1	0	0
t101	1	0	0
t102	1	0	0
t103	1	0	0
t105	1	0	0
t108	1	0	0
t109	1	0	0
t111	1	0	0
