taxon	int_1	int_2
t1	0	1
t3	1	1
t4	1	0
t5	1	0
t8	1	0
t10	1	0
t11	1	0
t14	1	0
t16	1	0
t18	1	0
t24	1	0
t25	1	0
t26	1	0
t27	1	0
t28	1	0
t29	1	0
t30	1	0
t34	1	0
t36	1	0
t38	1	0
t43	1	0
t44	1	0
t45	1	0
t46	1	0
t47	1	0
t48	1	0
t50	1	0
t51	1	0
t53	1	0
t54	1	0
t61	1	0
t62	1	0
t65	1	0
t66	1	0
t68	1	0
t72	1	0
t74	1	0
t75	1	0
t81	1	0
t82	1	0
t83	1	0
t86	1	0
t93	1	0
t96	1	0
t98	1	0
t100	1	0
t103	1	0
t105	1	0
t107	1	0
t116	1	0
t122	1	0
t123	1	0
t125	1	0
t128	1	0
t131	1	0
t137	1	0
t141	1	0
t144	1	0
t148	1	0
t164	1	0
t168	1	0
t170	1	0
t174	1	0
t175	1	0
t176	1	0
t182	1	0
t184	1	0
t185	1	0
t188	1	0
t198	1	0
