taxon	first_age	last_age
t1	26.3186043905874	18.5050094565554
t2	21.7577712165339	19.7889320278066
t3	19.5981632385087	9.84097895215658
t4	12.6158504079391	12.6158504079391
t5	15.9995418141897	15.9995418141897
t6	13.3507548934902	3.02849518982856
t7	10.3420385449748	0
t8	7.7490628589375	7.7490628589375
t9	7.481189324706	7.481189324706
t10	18.8105742869668	18.2809954977086
t11	10.3769533518678	0
t12	10.8099242026904	0
t13	9.05887262415619	5.59641051081242
t14	6.03312782002726	0
t15	5.97412642225585	5.97412642225585
t16	6.29411569249755	0
t17	8.12165055588427	3.61787309402531
t18	1.75221864034539	0
t21	6.8150417757958	0
t22	1.02634940653513	1.02634940653513
t24	9.80402074377315	1.33440017757665
t25	4.46403442749348	0
t27	7.11752976520281	0
t29	3.25037048747375	3.25037048747375
t30	4.93513177956236	0
t31	2.8849101990112	2.8849101990112
t33	0.413301919985116	0
t34	7.31461350185072	4.52489876578263
t35	4.2601096974198	0
t38	5.0408547545804	0
t39	1.33317584336058	0
t40	3.2134277929754	3.2134277929754
t41	0.136834151297109	0
t42	8.49899643934342	8.49899643934342
t47	4.36643605163697	0
t48	1.73309613639349	0
t50	2.30485011141688	2.30485011141688
t52	1.93892233661968	0
t57	5.55821648452279	0
t58	3.48746750709865	3.48746750709865
t61	0.383916636920862	0
t65	1.30529489606983	0
t68	1.13594285561433	0
t69	4.92611473576624	0
t70	3.56093008034523	3.56093008034523
t73	7.45152676879933	0
t75	6.78775805019521	6.78775805019521
t76	3.64428369959305	0
t78	3.24656533977025	0
t79	3.49506475546199	3.42070407572693
t81	7.30044843395128	0
t84	3.87184423412657	0
t92	1.05664698478247	0
t93	1.58710581031632	1.58710581031632
t97	3.25547561402731	3.25547561402731
t98	3.46666221839708	0
t99	1.66351476595009	0
t100	0.303077286367444	0
t101	4.86689247061166	4.86689247061166
t103	1.4728927601811	0
t106	1.53132389897248	0
t108	8.8508295587751	8.8508295587751
t109	4.7696186713892	2.96539984379336
t110	4.93778451607247	4.93778451607247
t111	2.34537762921044	0
t119	6.07345651041758	3.09903591712701
t127	0.0200166295523658	0
t129	2.5714328351452	0
t131	0.196000336777715	0
t133	0.210857190597697	0
t135	1.81760279739004	0
t136	1.03588936161879	0
t141	2.63897409587961	0
t143	4.15354570764806	4.15354570764806
t145	0.361322280145011	0
t147	2.63675357685889	0
t148	0.859935689277226	0
t149	3.98266661784258	3.98266661784258
t150	0.897182969021372	0
t151	0.778150908003308	0
t153	3.72517247181039	0
t154	3.97098294542255	0
t155	1.77159739843481	0
t156	0.132433509328131	0
t159	1.83516377318633	0
t160	2.91937628131962	0
t163	0.913101847061125	0
t164	1.14214762843028	0
t166	3.52593985766263	0.784076769741247
t167	1.61439104349845	0
t169	3.42261602624924	0
t178	5.73328241652661	5.73328241652661
t179	3.08504114536986	0
t180	0.0966700593806991	0
t183	3.56635624201639	3.56635624201639
t184	5.50436820324974	0
t185	2.29333201749041	2.29333201749041
t186	1.91652161555886	1.03379325651774
t187	5.74639159441173	0
t189	2.80006432410987	2.15177771140547
t193	0.319270621147083	0
t195	2.94246891673156	0
t203	4.24605465860291	0
t205	0.521683409182245	0
t208	0.501199007731561	0
t212	4.86072335749914	4.86072335749914
t215	1.58657460169398	0
t216	5.34652700228923	2.82565667340838
t217	5.00649658916259	2.76191230195626
t218	2.49549215456442	0
t220	3.50054409501966	0
t224	4.36204641769299	4.18952549614551
t225	3.2076004163352	0
t230	3.27736759348641	0
t233	2.06447343256849	0
t235	0.941769544081332	0
t238	0.057321073427449	0
t241	0.53109355964563	0
t245	3.47169281235002	3.47169281235002
t246	0.184928549833767	0
t248	2.44984592361496	0
t249	1.90269476877379	0
t250	0.724586472433565	0
t252	0.353514207983643	0
t253	0.41035212565993	0
t254	7.28568188342016	0
t260	0.978981539945387	0
t262	2.55051889457701	0
t273	1.90526187818283	0
t275	0.440051107690092	0
t277	2.32951349794357	0
t278	0.072403914144811	0
t282	3.03873385042378	0
t283	1.99990560512452	0
t284	0.540178963072339	0
t285	3.36582204885605	0
t286	2.64208333916841	0
t288	2.11567915102538	0
t289	1.46152810757612	0
t292	1.56403538595341	0
t294	2.59776388758947	0
t295	3.21328753873732	0
t298	1.15289043244622	0
t301	4.9639441644194	0
t302	3.79631680300096	3.79631680300096
t303	2.86768070201146	2.86768070201146
t304	2.26667031178523	0
t307	0.423027678957087	0
t315	2.59474834761926	0
t316	1.6110528528226	0
t318	0.473719672941286	0
t320	6.18014209110168	0
t321	5.14047818344612	0
t322	0.179942037286651	0
t325	0.625899173662305	0.625899173662305
t327	2.71336475686731	0
t328	3.32222624428011	0
t329	1.4569048607677	0
t333	0.313416244502399	0
t335	1.04084850586494	1.04084850586494
t340	1.04081057129443	0
t349	0.0833825117312799	0
t357	0.097273429728876	0
t358	2.51084560368331	0
t360	4.73516774091156	4.73516774091156
t362	3.89436934143516	3.89436934143516
t363	1.62492053317524	0
t364	1.86616223014627	0
t369	0.871395902170722	0
t371	2.01986325635015	1.4267593781501
t374	1.26144742094524	0
t376	2.44318009274481	0
t378	3.6550497303285	3.6550497303285
t382	1.98912496153271	1.98912496153271
t383	1.05984491444408	0
t384	1.20202026148642	0
t385	1.7819837175503	0
t388	2.28028772604002	0
t389	1.83987947043299	0
t391	0.751084766639526	0
t397	0.105633725662297	0
t405	0.606025673057196	0
t410	0.290872211539842	0
t411	2.8513315492616	0
t412	2.30005162385054	0
t418	0.730831432391117	0
t422	0.81946844208241	0
t424	1.62207114670635	0
t425	4.29926967802501	4.29926967802501
t426	3.50693098877981	3.50693098877981
t429	1.40192266913101	1.40192266913101
t430	0.248523772751309	0
t437	1.53921026807585	0
t444	0.591619704526433	0
t452	0.294859550450091	0
t460	3.03338529540462	0
t461	1.41461984000772	0
t464	1.14505515586613	0
t472	0.414859818400252	0
t474	0.545237818472852	0
t478	0.274291571882394	0
