taxon	int_1	int_2	int_3
t1	0	1	1
t2	0	0	1
t3	1	1	0
t4	1	1	0
t6	1	0	0
t8	0	1	0
t9	1	0	0
t10	1	0	0
t11	1	0	0
t12	1	0	0
t14	1	0	0
t15	1	1	0
t16	1	0	0
t17	1	0	0
t19	1	0	0
t21	1	0	0
t27	1	0	0
t29	1	0	0
t30	1	0	0
t31	1	0	0
t32	1	0	0
t35	1	0	0
t36	1	0	0
t39	1	0	0
t40	1	0	0
t41	1	0	0
t44	1	0	0
t45	1	0	0
t46	1	0	0
t47	1	0	0
t49	1	0	0
t52	1	0	0
t53	1	0	0
t54	1	0	0
t57	1	0	0
t59	1	0	0
t62	1	0	0
t64	1	0	0
t69	1	0	0
t71	1	0	0
t75	1	0	0
t77	1	0	0
t80	1	0	0
t83	1	0	0
t86	1	0	0
t87	1	0	0
t91	1	0	0
t97	1	0	0
t104	1	0	0
t110	1	0	0
t114	1	0	0
t117	1	0	0
t120	1	0	0
t121	1	0	0
t124	1	0	0
t126	1	0	0
t127	1	0	0
