taxon	fad_max	fad_min	lad_max	lad_min
t1	30	20	30	20
t2	30	20	20	10
t3	30	20	20	10
t4	30	20	10	0
t6	30	20	20	10
t7	30	20	20	10
t8	30	20	30	20
t9	30	20	20	10
t11	20	10	10	0
t12	30	20	10	0
t13	30	20	20	10
t14	30	20	20	10
t15	30	20	30	20
t16	20	10	20	10
t17	20	10	10	0
t18	10	0	10	0
t19	10	0	10	0
t21	10	0	10	0
t22	10	0	10	0
t23	10	0	10	0
t24	10	0	10	0
t26	30	20	20	10
t27	30	20	30	20
t28	20	10	20	10
t29	30	20	30	20
t30	30	20	20	10
t33	20	10	20	10
t34	20	10	20	10
t35	20	10	20	10
t36	30	20	30	20
t37	20	10	20	10
t38	20	10	20	10
t40	20	10	20	10
t41	10	0	10	0
t42	10	0	10	0
t43	10	0	10	0
t44	10	0	10	0
t45	10	0	10	0
t46	10	0	10	0
t48	30	20	10	0
t49	30	20	20	10
t52	20	10	10	0
t53	20	10	20	10
t54	20	10	20	10
t55	20	10	20	10
t57	10	0	10	0
t59	10	0	10	0
t60	10	0	10	0
t61	10	0	10	0
t65	30	20	20	10
t66	20	10	20	10
t67	20	10	20	10
t68	20	10	20	10
t69	20	10	20	10
t70	20	10	20	10
t71	30	20	10	0
t72	30	20	30	20
t73	20	10	20	10
t77	30	20	20	10
t78	30	20	20	10
t79	30	20	20	10
t82	10	0	10	0
t84	20	10	20	10
t85	20	10	20	10
t87	10	0	10	0
t88	10	0	10	0
t89	10	0	10	0
t90	10	0	10	0
t91	10	0	10	0
t93	10	0	10	0
t94	30	20	10	0
t100	20	10	20	10
t101	10	0	10	0
t102	10	0	10	0
t103	10	0	10	0
t104	10	0	10	0
t105	10	0	10	0
t107	10	0	10	0
t108	10	0	10	0
t109	10	0	10	0
t110	10	0	10	0
t111	10	0	10	0
t115	30	20	30	20
t116	30	20	20	10
t117	30	20	20	10
t118	30	20	20	10
t119	20	10	20	10
t121	30	20	30	20
t122	10	0	10	0
t123	10	0	10	0
t127	20	10	20	10
t128	20	10	20	10
t129	20	10	20	10
t131	20	10	20	10
t132	20	10	20	10
t133	10	0	10	0
t134	10	0	10	0
t135	10	0	10	0
