taxon	fad_max	fad_min	lad_max	lad_min
t1	30	20	30	20
t2	30	20	20	10
t4	30	20	20	10
t5	30	20	20	10
t6	20	10	20	10
t7	30	20	20	10
t9	30	20	20	10
t11	20	10	10	0
t12	20	10	20	10
t13	30	20	20	10
t14	20	10	20	10
t15	20	10	20	10
t18	20	10	20	10
t19	20	10	20	10
t21	10	0	10	0
t22	10	0	10	0
t23	10	0	10	0
t24	10	0	10	0
t25	10	0	10	0
t26	10	0	10	0
t28	10	0	10	0
t29	10	0	10	0
t30	10	0	10	0
t32	10	0	10	0
t33	10	0	10	0
t34	10	0	10	0
t35	10	0	10	0
t36	10	0	10	0
t37	10	0	10	0
t38	10	0	10	0
t39	10	0	10	0
t41	10	0	10	0
t45	10	0	10	0
t46	10	0	10	0
t48	10	0	10	0
t49	10	0	10	0
t50	10	0	10	0
t51	10	0	10	0
t52	10	0	10	0
t55	10	0	10	0
t61	10	0	10	0
t62	10	0	10	0
t63	10	0	10	0
t64	10	0	10	0
t65	10	0	10	0
t69	10	0	10	0
t70	10	0	10	0
t72	10	0	10	0
t74	10	0	10	0
