taxon	fad_max	fad_min	lad_max	lad_min
t1	30	20	30	20
t2	30	20	20	10
t3	30	20	20	10
t5	30	20	30	20
t6	30	20	20	10
t8	20	10	10	0
t9	30	20	20	10
t10	30	20	30	20
t14	20	10	20	10
t15	20	10	20	10
t16	20	10	10	0
t18	10	0	10	0
t19	10	0	10	0
t21	30	20	10	0
t22	20	10	20	10
t23	20	10	20	10
t24	20	10	20	10
t25	20	10	10	0
t26	30	20	20	10
t27	30	20	30	20
t28	30	20	30	20
t29	20	10	20	10
t30	20	10	10	0
t31	20	10	10	0
t32	10	0	10	0
t33	10	0	10	0
t34	10	0	10	0
t35	10	0	10	0
t36	10	0	10	0
t38	10	0	10	0
t39	10	0	10	0
t44	10	0	10	0
t46	10	0	10	0
t49	10	0	10	0
t50	20	10	10	0
t51	10	0	10	0
t52	10	0	10	0
t54	10	0	10	0
t55	10	0	10	0
t57	20	10	20	10
t58	20	10	20	10
t59	20	10	20	10
t60	20	10	10	0
t61	10	0	10	0
t62	10	0	10	0
t63	10	0	10	0
t65	10	0	10	0
t68	10	0	10	0
t70	10	0	10	0
t71	10	0	10	0
t72	10	0	10	0
t74	10	0	10	0
t78	10	0	10	0
t83	10	0	10	0
t84	10	0	10	0
t87	10	0	10	0
t88	10	0	10	0
t93	10	0	10	0
t94	10	0	10	0
t95	10	0	10	0
t98	10	0	10	0
t99	10	0	10	0
t101	10	0	10	0
t103	10	0	10	0
t104	10	0	10	0
t105	10	0	10	0
t106	10	0	10	0
t107	10	0	10	0
t108	10	0	10	0
t110	10	0	10	0
t112	10	0	10	0
t113	10	0	10	0
t114	10	0	10	0
t115	10	0	10	0
t121	20	10	10	0
t122	20	10	10	0
t123	10	0	10	0
t124	10	0	10	0
t125	10	0	10	0
t126	10	0	10	0
t127	10	0	10	0
t128	10	0	10	0
t129	10	0	10	0
t130	10	0	10	0
t131	10	0	10	0
t132	10	0	10	0
t133	10	0	10	0
t134	10	0	10	0
t136	10	0	10	0
t137	10	0	10	0
t138	10	0	10	0
t139	10	0	10	0
t140	10	0	10	0
t141	10	0	10	0
t143	10	0	10	0
t144	10	0	10	0
t146	10	0	10	0
t150	10	0	10	0
