taxon	first_age	last_age
t1	23.9760626513775	12.0484115709931
t2	26.1617519679651	22.515945371497
t3	25.0694399614793	13.6284941166774
t4	24.9258811818353	12.9270854019136
t5	22.506795228275	22.3825503809663
t6	6.29482179214772	4.18315831789628
t8	22.046199942765	21.2620471550906
t9	19.530389803066	0
t13	21.1837061954292	0
t15	20.7738068283337	0
t18	22.1705787807011	20.1752068105144
t19	21.0167215789455	14.1110733791453
t20	19.6110679622985	2.59289580689008
t21	8.12458921081407	0
t22	3.39541369364593	0
t23	22.9909240873695	22.9909240873695
t24	18.463109520408	18.463109520408
t25	23.0593621059401	22.9989032125272
t26	22.344210671254	16.4138565759954
t28	21.7491149546184	21.7491149546184
t30	21.4129451263128	20.6465404636871
t31	20.8865254001088	20.8865254001088
t34	4.37259913163443	0
t35	5.08329718688906	0
t36	20.542587678104	20.542587678104
t37	20.0932055240055	20.0932055240055
t38	12.1010322471283	0
t39	21.492226686716	6.92794738201624
t42	20.6508001960562	20.6508001960562
t43	9.64666207804428	0
t44	2.25878891417257	0
t45	6.59834189860125	6.54949313470827
t48	19.4894861065627	19.4894861065627
t50	6.8686828706298	0
t51	4.25775993463635	0
t52	2.55826148686154	0
t54	20.9388863232406	20.2172187420188
t57	6.44107278564948	0
t58	7.96123805155134	7.96123805155134
t60	7.89290236516853	0
t61	3.38130595656805	0
t64	0.748753608441202	0
t65	20.7494310596177	20.2770508371876
t66	20.484107927906	20.484107927906
t69	9.72889997696455	9.72889997696455
t70	20.4551988625916	20.2631231370404
t73	21.3710237475222	20.0901614245964
t76	21.2970994101561	21.2970994101561
t78	20.4992425758503	20.4992425758503
t79	2.21902063918404	0
t80	0.386115955530705	0
t81	1.67346445347274	0
t82	3.46656948288138	3.46656948288138
t83	2.23375071102796	2.23375071102796
t84	2.3755585616741	0
t90	8.91202063124952	0
t92	6.46375077953197	2.13023909637911
t93	4.83605893310133	0
t94	5.14391349069919	0
t95	3.18616669013194	0
t96	2.3418196789056	0
t97	1.83880402185618	0
t100	16.9602377539909	0
t105	7.17416953138465	0
t106	3.01541993684505	0
t107	3.99719680772657	0
t108	6.51143738162797	0
t109	3.54193536761753	0
t110	4.68905953456191	0
t112	0.515917049887811	0
t113	5.64599482279744	0
t114	2.43887822030114	0
t115	0.958897784486616	0
t118	21.3781254465976	21.3781254465976
t119	6.98227319519713	5.88295476346018
t120	4.55209890352149	0
t121	4.74710859520434	0
t124	4.57184931075766	4.57184931075766
t126	7.65647126806568	0
t127	4.82631387061858	0
t130	5.09517666978573	0
t132	1.81288544999652	0
t133	1.61511165097297	0
t138	5.50832541926487	4.87591349600558
t139	8.12362216655507	6.37790948300616
t140	20.29879600016	9.76398014541818
t141	2.26091984102027	0
t142	20.6674735278339	19.9960789234273
t144	3.64981215438763	2.14919093128482
t147	1.13792194669687	0
t148	2.40898056569467	0
t149	0.642793690912534	0
t151	2.16890279318345	0
t152	0.637243490331109	0
t154	0.235023880167475	0
t156	16.1583716714521	15.1512160493375
t157	8.09487611807515	7.1884656744762
t158	4.71531221332394	4.71531221332394
t159	3.46094056261476	1.37359037381062
t160	5.15951596147193	0
t161	5.41870897984276	0
t162	2.8217821908685	0
t163	3.92669628997693	0
t166	5.9354390334628	0
t168	1.72180501305	0
t170	2.68865023874883	0
t175	2.11097323014249	0
t177	2.48099461486509	0
t182	8.91731968706353	0
t183	5.39099148436938	0
t184	1.87474490914862	0
t185	3.62771864841094	0
t186	3.2243837478488	0
t189	0.0684258604758092	0
t190	4.34218974349045	0
t191	5.06837065876372	0
t192	3.2927636615972	0
t193	2.59154334891255	0
t197	4.07961539653229	4.07961539653229
t198	1.10138879224404	0
t202	0.907432114816746	0
t204	2.72773225723355	2.72773225723355
t207	1.6332974803668	1.6332974803668
t208	2.72792234911108	0
t209	0.172880673065901	0
t210	2.5071096195425	0
t211	1.41946904335918	0
t212	4.81478285286435	0
t213	0.339113204395257	0
t214	4.02942857443795	0
t216	6.0256184788239	0
t217	5.92114755567957	4.21351275581282
t218	1.81769022987532	0
t219	3.41842989835693	0
t220	7.22109729870091	0.746128278153492
t221	5.36076363858251	0
t222	0.924773520477032	0
t223	1.49197505236183	0
t227	6.77883747202905	0
t228	1.03731859640265	0
t229	0.1108667493694	0
t230	3.17850889639502	0
t231	1.30306182928222	0
t232	1.45379763271163	0
t233	0.68942933242506	0
t234	0.944309618355522	0.944309618355522
t237	1.33653047463329	0
t238	0.946241724406633	0
t240	4.16081360513935	4.16081360513935
t241	0.730686904553561	0
t244	2.66978870449947	0
t245	3.486912099879	0
t247	3.81157174258324	0
t248	1.89753830032929	0
t249	1.00229648052426	0
t251	9.06896145612409	9.06896145612409
t254	14.0747759590173	14.0747759590173
t255	6.1265295446286	0
t257	2.21637807790207	0.781394855916304
t261	1.80205208704121	0
t262	0.761188010189311	0
t268	0.777974315133751	0
t272	1.22095156465609	0
t273	1.35724333788376	0
t275	6.20746777325791	0
t276	3.33052594470872	0
t277	3.86125415775841	0
t278	2.56280921710595	2.56280921710595
t279	2.95932801053227	0
t282	2.19032634193071	0
t286	1.51741879844568	0
t290	1.81622300404553	0
t293	2.19944063728042	0
t294	2.13452375443799	0
t295	3.09876197002828	0
t299	0.178498238133649	0
t301	1.7812215259071	0
t302	0.79267365002012	0
t303	0.6090517173857	0
t306	16.1089193811593	0
t307	1.91702806026909	0
t308	0.932429930343567	0
t310	0.125194621545177	0
t312	1.62464874273157	0
t315	1.95767860912559	0
t317	0.418110661188408	0
t319	0.127574475241719	0
t322	1.08754575082669	0
t323	5.0738781325375	3.23880869544906
t324	1.20472502018741	0
t325	1.67036408813504	1.67036408813504
t327	1.32211838217296	0
t330	0.736248690359059	0
t332	0.42135083171793	0
t335	0.518268652402377	0.518268652402377
t336	2.74784692849745	0
t339	3.81873951618062	0
t340	0.706661917847743	0
t343	0.961506423936989	0
t346	3.80035256375303	0
t351	4.16495303272589	0
t352	0.48829349998579	0
t353	1.02433476389941	0
t354	0.345024584898919	0
t356	3.94600585540786	0
t358	0.272387656755775	0
t360	0.766377824226641	0
t361	3.49135641227066	0
t362	2.43551424877475	0
t365	2.57207405532905	0
t367	3.64969125880276	0
t369	2.18991439835119	0
t370	0.205359237713431	0
t371	1.02524466417642	0
t372	0.2444593681975	0
t373	0.851347515793893	0
t374	0.444160299929276	0
t376	0.721256380807883	0
t378	2.0477886522883	0
t379	4.93553003164211	0
t386	0.101877313045573	0
t387	2.14483357898307	0
t389	1.01830971992504	0
t390	3.11640383690908	1.97041440421273
t392	1.3952266227742	0
t393	5.06740370661397	5.03854314852671
t394	3.00855158925692	0
t395	6.5398066847011	0
t396	4.46789467238078	0
t397	4.55172910547496	0
t398	1.68775555000676	1.68775555000676
t399	3.96904332801601	0
t400	4.55478237564567	0
t402	1.70430907927527	0
t405	0.900773048832161	0
t406	1.16736075111926	0
t407	0.296804752015202	0
t410	0.216936605507435	0
t411	0.498951922950205	0.498951922950205
t415	6.7318135999271	6.7318135999271
t416	3.34041385887753	0
t419	3.06839928907088	2.57015087136815
t421	2.64382476220228	0
t422	5.26830805042656	4.4198845228456
t423	0.695785893832049	0
t427	0.414047143002048	0
t433	0.650652263248027	0
t435	4.8715865347671	0
t438	0.452959550986701	0
t441	3.89119422167709	0
t446	0.810482200081204	0
t453	3.16934599551567	0
t454	2.21179994367231	0
t457	2.51673772797704	0
t458	0.0721026995407037	0
t461	1.17918139481001	0
t465	0.535460760977529	0
t466	0.514494924141786	0
t467	0.419171889741222	0
t469	0.819057560741477	0
t470	2.87185465014899	0
t476	1.64907103598019	0
t478	3.94819671716331	0
t480	2.47215249968188	0
t482	1.94430851927	0
t486	0.274469047413465	0
t487	0.150157465888643	0
t494	0.0870632629118582	0
t500	1.17686660795666	0
t501	0.796412434161546	0
t502	2.85863708767107	0
t505	1.05816434634476	0
t508	1.39947865438686	0
t509	3.58227593020587	0
t512	0.705492503187013	0
t516	0.677747125883119	0
t524	0.685412845995067	0
t534	0.402608904560349	0
t535	1.13207422971437	0
t536	2.68400973556933	0
t537	0.729298507125552	0
t538	4.30119732074471	0
t539	3.12295089299369	0
t542	1.21583559435409	0
t545	6.58687165736201	0
t546	3.49347625251409	0
t548	2.93146092335471	0
t550	0.99563297180002	0
t557	0.0785252199354147	0
t560	3.64988236139927	0
t561	2.92777577296302	0
t563	1.38184081131167	0
t565	1.13158182727517	0
t566	3.33671415316911	0
t567	1.00976208955407	0
t568	1.3805112873484	0
t569	1.36841415115888	0
t570	0.169757130312977	0
t571	1.25191299826674	1.25191299826674
t573	0.893703476340708	0
t574	1.29072044745246	0
t581	0.00461092393793905	0
t584	2.30355918166935	0
t585	1.01360841396147	0
t586	0.80265048811312	0
t587	6.31871880797178	0
t588	4.18395524052982	2.37399733056386
t590	2.80337339001969	0
t591	2.23544080092305	2.23544080092305
t592	0.558905447852641	0
t593	0.597777315350321	0
t597	0.625598163360635	0
t598	2.4062911135775	0
t600	2.30655655912616	0
t601	0.0880400845383349	0
t603	1.49928828456163	0
t606	2.10894240202471	2.10894240202471
t607	0.758571370782292	0
t616	1.50627672047566	0
t619	1.4219709521123	0
t620	1.22288341978408	0
t626	0.651349049173742	0
t627	0.273601695647162	0
t637	2.37196212504696	2.37196212504696
t638	1.10273233577146	0
t639	2.10317931287551	0
t641	1.94032031830231	0
t642	2.4322448525896	0
t643	1.70216004851843	0
t644	1.95110272643237	0
t645	0.706595101767753	0
t646	2.16703090409241	0
t647	2.95567733155083	0
t648	0.516517988878412	0
t655	5.68150193947319	0
t661	0.174590349008884	0
t665	2.07781574569039	0
t672	0.917508620889514	0
t673	1.73530517273792	0
t674	2.35664516718225	0
t675	1.10883542763186	0
t676	1.80712702959407	0
t681	3.50252794532832	3.44407076650206
t682	1.56030539788777	0
t683	0.523942196681904	0
t685	0.294254920351939	0
t686	1.18793500253262	0
t687	1.58563979091752	0
t689	0.857872626378757	0
t692	0.996185193283804	0
t696	0.500160017860505	0
t697	0.800139672409497	0
t700	0.0591103812977103	0
t703	2.1057069235516	0
t704	0.141838824078821	0
t709	0.593251594901311	0
t711	1.34237306985019	0
t714	0.825895331311688	0
t716	4.71504766955125	0
t717	0.00123650127395791	0
t718	3.05940242555288	0
t719	3.68603961749983	0
t720	1.51213234546554	0
t721	0.631180214948543	0
t722	0.670335644932248	0
t723	0.0334788204428911	0
t725	1.75435811141935	0
t729	1.35404490514491	0
t731	0.952300827846997	0
t733	0.12742319263543	0
t735	0.451659812575727	0
t736	3.20765066094354	0
t742	0.479860712473123	0
t751	1.05678798709248	0
t754	0.822377929937034	0
t755	1.35933357588867	0
t757	0.140187128192416	0
t759	4.56880861907086	0
t760	2.52339001048417	0
t761	1.26248819286706	0
t763	0.406252300063006	0
t764	0.124989482583601	0
t765	2.65454984330547	0
t766	0.811257374282057	0
t768	2.51163293789091	0
t770	0.292468147330663	0
t771	1.13470929878797	0
t774	1.03749492794978	0
t784	0.419571522327317	0
t787	1.22950066079772	0
t791	1.5415498795724	0
t793	2.93812802806285	0
t797	0.0192858108585803	0
t798	0.179515481945977	0
t799	0.467731917594307	0
t802	0.669035319078255	0
t806	0.255350398825531	0
t808	0.680234566881616	0
t809	0.0255131044518428	0
