taxon	int_1	int_2	int_3
t2	0	0	1
t3	0	1	1
t4	1	1	1
t5	0	0	1
t6	1	1	1
t7	0	1	0
t10	1	0	0
t12	1	0	0
t13	1	1	0
t14	0	1	1
t15	0	1	0
t16	0	1	0
t17	0	1	1
t18	1	1	0
t19	1	0	0
t20	1	0	0
t24	1	0	0
t27	1	0	0
t28	0	1	0
t30	0	1	0
t31	1	1	0
t32	1	0	0
t33	1	0	0
t34	1	0	0
t36	1	0	0
t39	1	0	0
t41	0	1	0
t42	1	0	0
t43	1	0	0
t44	1	0	0
t45	1	0	0
t46	1	0	0
t47	1	0	0
t54	1	0	0
t56	1	0	0
t57	1	0	0
t61	1	0	0
t63	1	0	0
t65	1	0	0
t66	1	0	0
t67	1	0	0
t68	1	0	0
t69	1	0	0
t70	1	0	0
t71	1	0	0
t75	1	0	0
t76	1	0	0
t79	1	0	0
t80	1	0	0
t82	1	0	0
t84	1	0	0
t86	1	0	0
t87	1	0	0
t88	1	0	0
t94	1	0	0
t98	1	0	0
t99	1	0	0
t103	1	0	0
t106	1	0	0
t110	1	0	0
t114	1	0	0
t116	1	0	0
t118	1	0	0
t119	1	0	0
t120	1	0	0
t122	1	0	0
t125	1	0	0
t126	1	0	0
t130	1	0	0
t132	1	0	0
t133	1	0	0
t135	1	0	0
