taxon	int_1	int_2
t1	1	1
t3	1	0
t5	1	0
t7	1	0
t9	1	0
t10	1	0
t16	1	0
t18	1	0
t20	1	0
t21	1	0
t23	1	0
t24	1	0
t27	1	0
t28	1	0
t30	1	0
t33	1	0
t36	1	0
t38	1	0
t39	1	0
t40	1	0
t42	1	0
t44	1	0
t46	1	0
t48	1	0
t54	1	0
t56	1	0
t57	1	0
t60	1	0
t61	1	0
t62	1	0
t63	1	0
t64	1	0
t67	1	0
t70	1	0
t74	1	0
t77	1	0
t78	1	0
t81	1	0
t82	1	0
t84	1	0
t89	1	0
t90	1	0
t92	1	0
t93	1	0
t94	1	0
t95	1	0
t97	1	0
t98	1	0
t103	1	0
t104	1	0
t106	1	0
t108	1	0
t110	1	0
t114	1	0
t119	1	0
t120	1	0
t125	1	0
t126	1	0
t130	1	0
t131	1	0
t132	1	0
t134	1	0
t135	1	0
t139	1	0
t142	1	0
t143	1	0
t150	1	0
t153	1	0
t155	1	0
t156	1	0
t163	1	0
t167	1	0
t169	1	0
t170	1	0
t172	1	0
t174	1	0
t175	1	0
t178	1	0
t180	1	0
t183	1	0
t187	1	0
t189	1	0
t191	1	0
t204	1	0
t209	1	0
t214	1	0
t218	1	0
t219	1	0
t223	1	0
t227	1	0
t229	1	0
t230	1	0
t232	1	0
t233	1	0
t234	1	0
t235	1	0
t246	1	0
