taxon	int_1	int_2
t1	1	1
t2	0	1
t3	0	1
t4	1	0
t5	0	1
t6	1	0
t7	0	1
t8	1	1
t9	1	0
t10	1	0
t11	1	0
t12	1	0
t13	1	0
t15	1	0
t16	1	0
t17	1	0
t18	1	1
t19	1	0
t20	1	0
t23	1	0
t24	1	0
t26	1	0
t27	1	0
t28	1	0
t29	1	0
t30	1	0
t32	1	0
t33	1	0
t34	1	0
t36	1	0
t37	1	0
t38	1	0
t39	1	0
t40	1	0
t43	1	0
t44	1	0
t46	1	0
t48	1	0
t49	1	0
t50	1	0
t51	1	0
t52	1	0
t53	1	0
t54	1	0
t55	1	0
t58	1	0
t61	1	0
t63	1	0
t64	1	0
t65	1	0
t67	1	0
t71	1	0
t72	1	0
t73	1	0
t76	1	0
t77	1	0
t78	1	0
t79	1	0
t82	1	0
t83	1	0
t84	1	0
t85	1	0
t88	1	0
t91	1	0
t92	1	0
t93	1	0
t95	1	0
t97	1	0
t100	1	0
t101	1	0
t102	1	0
t103	1	0
t104	1	0
t106	1	0
t109	1	0
t110	1	0
t111	1	0
t112	1	0
t113	1	0
t114	1	0
t116	1	0
t118	1	0
t120	1	0
t122	1	0
t123	1	0
t125	1	0
t129	1	0
t132	1	0
t133	1	0
t135	1	0
t137	1	0
t138	1	0
t139	1	0
t140	1	0
t143	1	0
t144	1	0
t145	1	0
t148	1	0
t151	1	0
t154	1	0
t166	1	0
t169	1	0
t170	1	0
t172	1	0
t173	1	0
t175	1	0
t176	1	0
t178	1	0
t179	1	0
t180	1	0
t182	1	0
t186	1	0
t187	1	0
t188	1	0
t189	1	0
t191	1	0
t196	1	0
t198	1	0
t201	1	0
t204	1	0
t205	1	0
t208	1	0
t209	1	0
t210	1	0
t213	1	0
t214	1	0
t215	1	0
t219	1	0
t220	1	0
t221	1	0
t222	1	0
t224	1	0
t225	1	0
t228	1	0
t229	1	0
t230	1	0
t231	1	0
t232	1	0
t233	1	0
t234	1	0
t235	1	0
t236	1	0
t239	1	0
t252	1	0
t253	1	0
t254	1	0
t255	1	0
t256	1	0
t259	1	0
t260	1	0
t263	1	0
t264	1	0
t266	1	0
t269	1	0
t270	1	0
t276	1	0
t280	1	0
t287	1	0
t288	1	0
t290	1	0
t291	1	0
t292	1	0
t293	1	0
t295	1	0
t300	1	0
t303	1	0
t304	1	0
t307	1	0
t308	1	0
t309	1	0
t312	1	0
t313	1	0
t314	1	0
t315	1	0
t316	1	0
t317	1	0
t318	1	0
t321	1	0
t325	1	0
t327	1	0
t328	1	0
t329	1	0
t335	1	0
t336	1	0
t337	1	0
t338	1	0
t339	1	0
t342	1	0
t345	1	0
t346	1	0
t347	1	0
t348	1	0
t349	1	0
t352	1	0
t357	1	0
t358	1	0
t359	1	0
t363	1	0
t364	1	0
t365	1	0
t366	1	0
t375	1	0
t377	1	0
t378	1	0
t382	1	0
t384	1	0
t385	1	0
t386	1	0
t387	1	0
t388	1	0
t390	1	0
t395	1	0
t398	1	0
t409	1	0
t411	1	0
t419	1	0
t420	1	0
t421	1	0
t423	1	0
t425	1	0
t426	1	0
t427	1	0
t429	1	0
t431	1	0
t434	1	0
t441	1	0
t444	1	0
t446	1	0
t448	1	0
t452	1	0
t454	1	0
t455	1	0
t458	1	0
t460	1	0
t461	1	0
t462	1	0
t464	1	0
t465	1	0
t466	1	0
t468	1	0
t470	1	0
t471	1	0
t472	1	0
t473	1	0
t474	1	0
t476	1	0
t477	1	0
t478	1	0
t479	1	0
t480	1	0
t485	1	0
t490	1	0
t491	1	0
t492	1	0
t494	1	0
t495	1	0
t497	1	0
t498	1	0
t501	1	0
t504	1	0
t505	1	0
t509	1	0
t510	1	0
t511	1	0
t514	1	0
t515	1	0
t516	1	0
t520	1	0
t524	1	0
t525	1	0
t526	1	0
t527	1	0
t529	1	0
t532	1	0
t534	1	0
t536	1	0
t538	1	0
t539	1	0
t542	1	0
t544	1	0
t549	1	0
t552	1	0
t555	1	0
t556	1	0
t561	1	0
t562	1	0
t563	1	0
t566	1	0
t572	1	0
t574	1	0
t577	1	0
t582	1	0
t583	1	0
t589	1	0
t592	1	0
t593	1	0
t595	1	0
t601	1	0
t606	1	0
t607	1	0
t610	1	0
t612	1	0
t614	1	0
t615	1	0
t616	1	0
t621	1	0
t624	1	0
t625	1	0
t627	1	0
t628	1	0
t634	1	0
t637	1	0
t638	1	0
t639	1	0
t641	1	0
t642	1	0
t643	1	0
t647	1	0
t649	1	0
t651	1	0
t654	1	0
t656	1	0
t657	1	0
t659	1	0
t662	1	0
t665	1	0
t667	1	0
t668	1	0
t671	1	0
t673	1	0
t674	1	0
t681	1	0
t685	1	0
t688	1	0
t691	1	0
t692	1	0
t694	1	0
t696	1	0
t699	1	0
t702	1	0
t703	1	0
t706	1	0
t707	1	0
t708	1	0
t709	1	0
t711	1	0
t713	1	0
t714	1	0
t715	1	0
t721	1	0
t725	1	0
t726	1	0
t727	1	0
t730	1	0
t734	1	0
t742	1	0
t748	1	0
t757	1	0
t759	1	0
t760	1	0
t761	1	0
t764	1	0
t766	1	0
t770	1	0
t781	1	0
t786	1	0
t790	1	0
t792	1	0
t793	1	0
t795	1	0
t796	1	0
t798	1	0
t799	1	0
t800	1	0
t801	1	0
t802	1	0
t807	1	0
t813	1	0
t815	1	0
t816	1	0
t823	1	0
t830	1	0
t831	1	0
t838	1	0
t840	1	0
t847	1	0
t848	1	0
t849	1	0
t850	1	0
t854	1	0
t855	1	0
t865	1	0
t870	1	0
t873	1	0
t876	1	0
t879	1	0
t886	1	0
t887	1	0
t892	1	0
t897	1	0
t901	1	0
t904	1	0
t905	1	0
t912	1	0
t917	1	0
t919	1	0
t923	1	0
t927	1	0
t928	1	0
t932	1	0
t933	1	0
t934	1	0
t935	1	0
t941	1	0
t942	1	0
t943	1	0
t947	1	0
t948	1	0
t949	1	0
t950	1	0
t952	1	0
t953	1	0
t955	1	0
t961	1	0
t965	1	0
t970	1	0
t972	1	0
t977	1	0
t979	1	0
t988	1	0
t1006	1	0
t1013	1	0
t1014	1	0
t1017	1	0
t1019	1	0
t1031	1	0
t1039	1	0
t1040	1	0
t1041	1	0
t1045	1	0
t1046	1	0
t1049	1	0
t1052	1	0
