taxon	max_age	min_age
t1	28.9735671894503	21.3754986923693
t2	28.3913340861669	28.3913340861669
t3	27.9558639338136	24.4666965521017
t4	29.2793282527361	19.6892940114975
t5	29.2027313192475	28.6939901202295
t6	27.1724099188679	16.1186950198207
t7	22.5169252750423	21.546169294408
t10	26.095273636263	23.96883429087
t11	25.0070256577399	25.0070256577399
t12	22.1393293787935	21.8240223881369
t13	28.1335112914886	20.7414591607429
t14	21.9371833014788	21.9371833014788
t16	20.9125457392355	20.9125457392355
t17	8.86997507776718	8.86997507776718
t18	21.2320818371173	19.7963562400297
t20	21.9579200848973	21.9397710334357
t21	20.8595384807048	0
t22	20.4061580572217	20.4061580572217
t24	20.0265424048348	20.0265424048348
t25	21.9120959605792	0
t28	15.3767927441414	15.3767927441414
t29	17.3528500744186	17.3528500744186
t31	27.110209071125	21.6088286277273
t32	23.3850191851097	21.1163247090544
t34	7.59192493891191	0
t35	22.0033266954552	20.7036126802755
t36	22.7766538346312	22.7766538346312
t38	16.4973065229171	16.4973065229171
t39	6.30143509460678	0
t40	6.59678995487345	6.59678995487345
t41	20.5548390842963	20.5548390842963
t42	16.8890919012079	15.3152943754754
t43	20.5740174286225	20.5740174286225
t46	8.81562296556757	3.56336291628801
t51	9.06785357020835	0
t52	8.2779084286833	0
t53	1.75562784411406	0
t54	2.53237303748042	0
t56	0.87989626718689	0
t60	21.0850267254783	20.0309747939786
t63	20.2889902273457	20.2889902273457
t64	22.8153828887592	19.3712610890669
t65	20.100637287346	20.100637287346
t66	21.8535136359417	21.8535136359417
t69	21.8496226981525	18.5321863706812
t70	22.5883652511174	18.8291299500667
t71	20.3704147406225	19.878397120555
t73	5.77250024067967	0
t74	9.10733712811025	5.73685789642935
t75	6.23143757624891	0
t76	6.18106484209131	0
t77	1.6375640059694	0
t78	2.24407543409026	0
t81	18.2457082899673	13.6783302900805
t82	17.9285705126226	17.9285705126226
t83	20.3523240990499	20.2764557826108
t84	18.3707754438502	8.5509012663054
t87	6.2764578997706	2.4136998614158
t89	5.00951292747292	0
t90	1.58741425650457	0
t91	1.65242430162738	0
t93	20.5067312694034	20.5067312694034
t95	1.65134299675964	0
t96	1.52406250657674	1.52406250657674
t97	18.4349767050651	18.4349767050651
t99	6.11350475571071	0
t100	2.38800896864347	0
t101	2.53314548928295	0
t103	3.31074064161506	3.31074064161506
t104	0.0956045118458917	0
t105	1.52282552089468	0
t110	8.26705122152409	0
t111	11.7685644055329	0
t113	22.0091236714604	17.8317343224568
t114	8.38596015391454	0
t115	18.8821695673387	18.8821695673387
t116	20.5367939125209	15.5752593067262
t117	14.9113198913044	14.9113198913044
t121	3.08341731466112	0
t122	1.23307754604441	0
t123	1.49171969751758	0
t124	6.05642392510599	0
t125	0.905327334668602	0
t126	2.99909711096526	0
t127	5.08626088268361	0
t128	1.9265818060992	1.9265818060992
t130	3.38000052377767	0
t135	0.244362259142996	0
t137	13.7577182146679	11.6780195500287
t138	16.9093603868554	16.8453642384643
t140	7.31378329894233	7.31378329894233
t141	8.36471463070625	0
t142	7.57140636911463	6.90299949050998
t145	7.20084815530102	4.39411361052573
t146	1.33220085451239	0
t147	4.62813770090695	0
t148	0.727202291299378	0
t149	6.13965034624895	0
t151	5.6420191090511	0
t152	4.44414620310058	0
t153	3.53404992569754	3.53404992569754
t155	2.32235485303909	0
t156	1.9334820559017	0
t157	1.87774577635266	0
t158	0.970552092391095	0
t159	1.8750874344096	0
