taxon	first_age	last_age
t3	13.1436080112327	13.1436080112327
t4	8.86805872080045	0
t5	12.8214655512614	9.79689289334345
t7	11.646296377423	11.2979211070627
t8	8.92552970733772	0
t10	7.62520301166136	7.62520301166136
t17	8.41114072160403	8.41114072160403
t18	10.7878433774762	0.231521798939209
t19	7.49788297519116	0
t20	12.1371745478779	0
t21	10.752914564272	0
t22	9.42958869736286	9.42958869736286
t26	7.55035413294443	7.55035413294443
t27	1.69426073493537	0
t29	1.86644096312665	0
t34	3.14412131187279	0
t37	9.77899318770881	0
t39	3.69993069829724	0
t44	7.12972137231848	7.12972137231848
t45	10.9256368356031	9.44433678648625
t50	1.2725314446944	0
t51	0.0906126486565846	0
t52	0.798786724715963	0
t54	4.08812631922809	0
t55	1.79352693554922	0
t60	4.40765473101455	4.40765473101455
t63	0.36850098109943	0
t65	0.844540537664894	0
t66	3.56951281828395	0
t67	9.6407433717526	9.6407433717526
t68	8.83021291360149	7.54944835791602
t69	7.98834739934879	0
t74	7.6658732302826	7.6658732302826
t76	1.17415496519719	1.17415496519719
t78	1.82222994026282	0
t87	3.14365719559872	2.48332259023634
t88	2.90632672029419	2.90632672029419
t90	7.24320534168263	7.24320534168263
t92	4.70548198657969	0
t93	2.60761838908592	0
t94	0.948112975601632	0
t96	0.852568403900708	0
t97	1.19717452329153	0
t100	2.79306355776323	0
t111	6.89887192982274	6.89887192982274
t112	8.24449050413375	1.62498088294821
t116	5.17193812190193	5.17193812190193
t142	3.23123114296742	3.23123114296742
t159	2.85096729377437	0
t160	0.0915668103135019	0
t172	3.36183522143647	0
t175	0.588469166793978	0
t192	0.908600478785509	0
