taxon	fad	lad
t1	22.1208960256704	13.8481550549146
t6	16.0544987606437	6.96022188730754
t7	20.563740084256	20.563740084256
t8	14.8879036635842	10.8480862656495
t9	15.1238575935887	6.35349337516683
t10	15.7502122331977	12.3759191036331
t11	13.9744590258696	13.9744590258696
t12	14.2312202359088	1.49136088307932
t15	15.4155793689315	15.4155793689315
t16	14.6890218086664	3.74912853320414
t17	11.0550537405575	4.28375353813978
t19	2.98381912217567	1.92571295453475
t21	14.80422219094	11.8296461599117
t22	11.1582032177532	8.47668383807473
t25	4.41015745571087	4.41015745571087
t26	5.05840767374122	0.29119708788474
t29	11.1450774136402	11.1450774136402
t30	7.18838628775153	6.63563154876256
t32	11.3128238736349	10.6073068367946
t33	12.9334445643382	12.9334445643382
t35	5.0923926527246	5.0923926527246
t39	13.9528013093362	8.45251300646605
t41	8.07304083199062	8.07304083199062
t43	5.60408795870023	4.36629261197326
t45	2.6955624382675	1.15952374009344
t46	10.3312110044965	10.3312110044965
t47	3.36177197258863	3.36177197258863
t49	7.18944376262564	5.41075225899586
t54	11.6872159041557	7.73471250547428
t55	10.8876232845301	5.17953341943089
t56	11.7117912465455	6.70463133528581
t57	9.60367274091533	9.60367274091533
t60	14.4228332028884	11.5080883733977
t61	13.7677256299821	3.09721058336086
t62	11.25342378178	11.25342378178
t63	10.0208362544363	7.51268166071775
t66	15.4862967868337	0.122768828866239
t67	13.0595545951755	8.95982387832918
t70	2.41444299376974	0.642499390437894
t71	8.39096422454977	1.46023031191321
t72	2.67561020657166	0.242951270504197
t74	1.07732770974973	1.07732770974973
t75	1.25910300095401	1.25910300095401
t76	3.96058524809559	3.96058524809559
t82	2.17760031206517	1.5417549364227
t83	8.78569574913756	8.78569574913756
t85	6.59379328573736	3.13666253164087
t87	3.62297478820757	3.62297478820757
t88	3.04270713192349	3.04270713192349
t89	11.0202845779307	11.0202845779307
t91	8.61552429807267	8.61552429807267
t93	8.59084299633684	8.59084299633684
t94	12.3311238492378	10.6285261057166
t95	11.2922566855099	4.51298109337342
t96	9.67109310087218	9.67109310087218
t99	9.90219456670907	7.41192028778118
t100	7.52885495210302	7.52885495210302
t101	9.1750964697005	9.1750964697005
t102	5.81988457677947	5.81988457677947
t103	9.7233061205244	6.97372370115702
t104	11.221498006345	11.221498006345
t105	13.556085448506	13.556085448506
t109	6.54787030351725	6.54787030351725
t112	1.47145954876307	1.47145954876307
t114	2.49800714423122	2.49800714423122
t115	7.6764856791089	4.38011169912911
t119	3.9188312209532	3.9188312209532
t121	6.51855980864626	1.35932030581678
t123	6.68109877007695	4.43239653766147
t125	2.71778643182271	1.9875308028961
t126	1.23271109864762	0.327996510201441
t128	5.17494969315862	0.00324379241754968
t129	1.08082138403229	1.08082138403229
t130	3.27012462968332	2.92688886861513
t131	2.03015396093242	0.421226850722359
t135	10.9464947465036	9.53604874714943
