taxon	min_age	max_age	status
t1	21.8396461140364	27.4271552653518	extinct
t1	5.38267552340403	10.4778511836194	extinct
t3	21.8396461140364	27.4271552653518	extinct
t3	10.4778511836194	16.0872979231644	extinct
t4	21.8396461140364	27.4271552653518	extinct
t5	21.8396461140364	27.4271552653518	extinct
t5	16.0872979231644	21.8396461140364	extinct
t6	21.8396461140364	27.4271552653518	extinct
t6	16.0872979231644	21.8396461140364	extinct
t7	16.0872979231644	21.8396461140364	extinct
t7	10.4778511836194	16.0872979231644	extinct
t8	5.38267552340403	10.4778511836194	extinct
t9	5.38267552340403	10.4778511836194	extinct
t10	0	5.38267552340403	extinct
t11	21.8396461140364	27.4271552653518	extinct
t11	16.0872979231644	21.8396461140364	extinct
t12	5.38267552340403	10.4778511836194	extinct
t13	10.4778511836194	16.0872979231644	extinct
t13	0	5.38267552340403	extinct
t15	21.8396461140364	27.4271552653518	extinct
t15	10.4778511836194	16.0872979231644	extinct
t16	21.8396461140364	27.4271552653518	extinct
t18	10.4778511836194	16.0872979231644	extant
t18	0	5.38267552340403	extant
t20	16.0872979231644	21.8396461140364	extinct
t20	10.4778511836194	16.0872979231644	extinct
t21	16.0872979231644	21.8396461140364	extinct
t21	10.4778511836194	16.0872979231644	extinct
t23	10.4778511836194	16.0872979231644	extinct
t23	5.38267552340403	10.4778511836194	extinct
t25	10.4778511836194	16.0872979231644	extinct
t25	0	5.38267552340403	extinct
t26	10.4778511836194	16.0872979231644	extinct
t27	10.4778511836194	16.0872979231644	extinct
t28	10.4778511836194	16.0872979231644	extinct
t29	10.4778511836194	16.0872979231644	extinct
t30	5.38267552340403	10.4778511836194	extinct
t34	5.38267552340403	10.4778511836194	extinct
t35	5.38267552340403	10.4778511836194	extinct
t36	5.38267552340403	10.4778511836194	extant
t36	0	5.38267552340403	extant
t42	0	5.38267552340403	extant
t44	5.38267552340403	10.4778511836194	extinct
t46	10.4778511836194	16.0872979231644	extinct
t47	10.4778511836194	16.0872979231644	extinct
t49	0	5.38267552340403	extant
t52	0	5.38267552340403	extinct
t53	10.4778511836194	16.0872979231644	extinct
t54	16.0872979231644	21.8396461140364	extinct
t54	10.4778511836194	16.0872979231644	extinct
t55	10.4778511836194	16.0872979231644	extinct
t55	5.38267552340403	10.4778511836194	extinct
t57	16.0872979231644	21.8396461140364	extant
t57	0	5.38267552340403	extant
t58	16.0872979231644	21.8396461140364	extinct
t59	10.4778511836194	16.0872979231644	extinct
t62	10.4778511836194	16.0872979231644	extinct
t62	5.38267552340403	10.4778511836194	extinct
t63	5.38267552340403	10.4778511836194	extinct
t68	0	5.38267552340403	extant
t70	10.4778511836194	16.0872979231644	extinct
t72	10.4778511836194	16.0872979231644	extinct
t72	5.38267552340403	10.4778511836194	extinct
t74	5.38267552340403	10.4778511836194	extant
t74	0	5.38267552340403	extant
t75	5.38267552340403	10.4778511836194	extant
t75	0	5.38267552340403	extant
t76	0	5.38267552340403	extinct
t82	10.4778511836194	16.0872979231644	extinct
t86	5.38267552340403	10.4778511836194	extant
t86	0	5.38267552340403	extant
t87	5.38267552340403	10.4778511836194	extant
t87	0	5.38267552340403	extant
t89	0	5.38267552340403	extant
t90	10.4778511836194	16.0872979231644	extinct
t91	10.4778511836194	16.0872979231644	extinct
t92	5.38267552340403	10.4778511836194	extinct
t92	0	5.38267552340403	extinct
t93	0	5.38267552340403	extant
t97	16.0872979231644	21.8396461140364	extinct
t98	16.0872979231644	21.8396461140364	extinct
t98	10.4778511836194	16.0872979231644	extinct
t99	0	5.38267552340403	extant
t100	5.38267552340403	10.4778511836194	extinct
t101	5.38267552340403	10.4778511836194	extant
t101	0	5.38267552340403	extant
t102	5.38267552340403	10.4778511836194	extant
t102	0	5.38267552340403	extant
t103	0	5.38267552340403	extant
t104	5.38267552340403	10.4778511836194	extant
t104	0	5.38267552340403	extant
t106	5.38267552340403	10.4778511836194	extinct
t106	0	5.38267552340403	extinct
t107	0	5.38267552340403	extinct
t109	0	5.38267552340403	extant
t111	10.4778511836194	16.0872979231644	extinct
t111	5.38267552340403	10.4778511836194	extinct
t112	10.4778511836194	16.0872979231644	extinct
t113	10.4778511836194	16.0872979231644	extinct
t114	10.4778511836194	16.0872979231644	extinct
t115	5.38267552340403	10.4778511836194	extinct
t117	5.38267552340403	10.4778511836194	extant
t117	0	5.38267552340403	extant
t119	10.4778511836194	16.0872979231644	extinct
t119	5.38267552340403	10.4778511836194	extinct
