taxon	max_age	min_age
t1	6.04756085011157	0.0458333986491022
t4	5.13303441118895	1.5848841860307
t5	5.16023485993994	0.106917292549987
t6	3.25695677489599	1.46994825652207
t7	4.40540155301669	1.85404846625237
t8	3.44453972024521	1.12056647527953
t9	3.83162656594826	0.114719835260865
t10	3.38731104039381	3.38731104039381
t11	3.57500389803094	3.57500389803094
t12	2.28950971928405	0.566712659097963
t13	1.47530163031151	1.47530163031151
t14	1.06748416065206	1.06748416065206
t15	2.89516931718893	0.15528310787985
t16	2.57101334206129	0.190625327782981
