taxon	int_1	int_2
t2	0	1
t3	0	1
t4	1	1
t8	1	0
t9	1	0
t10	1	1
t11	1	0
t14	1	0
t15	1	0
t16	0	1
t17	1	0
t18	1	0
t20	1	0
t22	1	0
t24	1	0
t31	1	1
t32	1	0
t33	1	0
t35	1	0
t36	1	0
t37	0	1
t39	1	0
t43	1	0
t45	1	0
t47	1	0
t49	1	0
t50	1	0
t54	1	0
t55	1	0
t57	0	1
t66	1	0
t72	1	0
t77	1	0
t78	1	0
t82	1	0
t85	1	0
t87	1	0
t88	1	0
t89	1	0
t91	1	0
t95	1	0
t97	1	0
t99	1	0
t101	1	0
t107	1	0
t116	1	0
t125	1	0
t131	1	0
t132	1	0
t144	1	0
t146	1	0
t148	1	0
t154	1	0
t162	1	0
t163	1	0
t174	1	0
t177	1	0
t181	1	0
t196	1	0
