taxon	int_1	int_2	int_3
t1	1	1	1
t3	1	0	0
t4	0	1	1
t5	1	1	1
t6	1	1	0
t7	1	1	0
t8	1	0	0
t9	1	1	0
t10	1	1	1
t11	0	1	1
t12	0	1	0
t13	1	1	0
t15	1	0	0
t16	1	0	0
t18	0	1	1
t19	1	1	0
t20	1	1	0
t21	1	1	0
t23	1	1	0
t25	1	0	0
t27	1	0	0
t28	1	0	0
t29	0	0	1
t30	1	1	0
t32	0	1	0
t33	0	1	0
t34	1	0	0
t36	1	1	0
t37	1	0	0
t39	0	1	0
t40	1	0	0
t43	0	1	0
t44	0	1	0
t45	1	0	0
t47	1	1	0
t48	1	1	0
t51	1	0	0
t52	1	1	0
t53	1	0	0
t54	1	0	0
t56	1	1	0
t58	0	1	0
t59	1	0	0
t60	1	0	0
t64	1	1	0
t66	1	1	0
t67	0	1	0
t68	1	0	0
t69	1	0	0
t70	1	0	0
t71	1	0	0
t72	1	0	0
t73	1	1	0
t74	1	0	0
t75	1	0	0
t77	1	1	0
t79	1	0	0
t81	1	0	0
t83	1	0	0
t85	1	0	0
t89	1	0	0
t90	1	0	0
t92	1	0	0
