taxon	int_1	int_2	int_3
t1	0	0	1
t3	0	1	1
t7	0	1	0
t8	0	1	1
t9	0	0	1
t10	1	1	0
t11	0	1	0
t13	0	1	0
t14	1	0	0
t16	0	1	0
t17	1	1	0
t20	1	0	0
t21	1	1	0
t22	0	1	0
t23	1	0	0
t24	0	1	0
t25	1	1	0
t26	1	1	0
t27	1	1	0
t28	1	0	0
t30	1	0	0
t31	0	1	1
t32	1	1	1
t34	1	1	0
t36	1	0	0
t37	1	0	0
t39	1	1	0
t40	1	0	0
t41	1	0	0
t43	1	1	1
t44	1	0	0
t46	1	0	0
t47	1	0	0
t49	1	0	0
t51	1	1	1
t52	0	1	0
t53	1	0	0
t54	1	1	0
t55	0	1	0
t56	0	1	0
t57	0	1	0
t58	1	1	0
t60	1	0	0
t61	1	1	0
t62	0	1	0
t63	1	1	0
t66	1	0	0
t67	1	0	0
t69	1	0	0
t72	1	0	0
t74	1	0	0
t76	1	0	0
t79	1	0	0
t81	1	0	0
t82	1	0	0
t83	0	0	1
t85	1	0	0
t86	1	0	0
t87	1	0	0
t92	1	0	0
t96	1	0	0
t98	1	0	0
t102	1	1	0
t103	1	0	0
t104	1	0	0
t106	1	0	0
t107	1	0	0
t108	0	1	0
t110	1	0	0
t113	0	1	0
t115	1	0	0
t116	1	0	0
t118	1	0	0
t121	0	1	0
t123	1	0	0
t124	1	0	0
t125	1	0	0
t126	1	0	0
t128	1	0	0
t131	1	0	0
t135	1	0	0
t136	1	0	0
t137	1	0	0
t138	1	0	0
t140	1	0	0
t141	1	0	0
t143	1	0	0
t145	1	0	0
t146	1	0	0
t147	1	0	0
t151	0	1	0
t152	1	0	0
t154	1	0	0
t156	1	0	0
t157	1	0	0
t159	1	0	0
t161	1	0	0
t162	1	0	0
t163	1	0	0
t166	1	0	0
t170	0	1	0
t172	1	0	0
t174	1	0	0
t178	1	0	0
t179	1	0	0
t180	1	0	0
t181	1	0	0
t182	1	0	0
t184	1	0	0
t185	1	0	0
t188	1	0	0
t189	1	0	0
t190	1	0	0
t192	1	0	0
t193	1	0	0
t195	1	0	0
t196	1	0	0
t200	1	0	0
t201	1	0	0
t204	1	0	0
t205	1	0	0
t208	1	0	0
t213	1	0	0
t214	1	0	0
t216	1	0	0
t217	1	0	0
t220	1	0	0
t222	1	0	0
t224	1	0	0
t225	1	0	0
t227	1	0	0
t229	1	0	0
t230	1	0	0
t233	1	0	0
t236	1	0	0
t237	0	1	0
t239	1	0	0
t240	1	0	0
t244	1	0	0
t248	1	0	0
t250	1	0	0
t251	1	0	0
t252	1	0	0
t256	1	0	0
t259	1	0	0
t260	1	0	0
t262	1	0	0
t263	1	0	0
t264	1	0	0
t266	1	0	0
t269	1	0	0
t271	1	0	0
t273	1	0	0
t274	1	0	0
t277	1	0	0
t279	1	0	0
t280	1	0	0
t281	1	0	0
t293	1	0	0
t297	1	0	0
t300	1	0	0
t302	1	0	0
t304	1	0	0
t306	1	0	0
t308	1	0	0
t312	1	0	0
t315	1	0	0
t316	1	0	0
t321	1	0	0
t322	1	0	0
t324	1	0	0
t327	1	0	0
t328	1	0	0
t333	1	0	0
t334	1	0	0
t337	1	0	0
t344	1	0	0
t345	1	0	0
t350	1	0	0
t354	1	0	0
t358	1	0	0
t361	1	0	0
t363	1	0	0
t364	1	0	0
t366	1	0	0
t367	1	0	0
t368	1	0	0
t373	1	0	0
t374	1	0	0
t375	1	0	0
t376	1	0	0
t378	1	0	0
t382	1	0	0
t387	1	0	0
t388	1	0	0
t389	1	0	0
t390	1	0	0
t392	1	0	0
t404	1	1	0
t406	1	0	0
t408	1	0	0
t409	1	0	0
t415	1	0	0
t416	1	0	0
t420	1	0	0
t424	1	0	0
t428	1	0	0
t430	1	0	0
t433	1	0	0
t440	1	0	0
t453	1	0	0
t456	1	0	0
t460	1	0	0
t462	1	0	0
t464	1	0	0
t465	1	0	0
t477	1	0	0
t478	1	0	0
t484	1	0	0
t491	1	0	0
t502	1	0	0
t503	1	0	0
t504	1	0	0
t505	1	0	0
t506	1	0	0
t507	1	0	0
t509	1	0	0
t510	1	0	0
t513	1	0	0
t514	1	0	0
t519	1	0	0
t521	1	0	0
t522	1	0	0
t524	1	0	0
t527	1	0	0
t528	1	0	0
t529	1	0	0
t532	1	0	0
t533	1	0	0
t534	1	0	0
t535	1	0	0
t537	1	0	0
t539	1	0	0
t540	1	0	0
t542	1	0	0
t543	1	0	0
t544	1	0	0
t546	1	0	0
t547	1	0	0
t550	1	0	0
t552	1	0	0
t553	1	0	0
t554	1	0	0
t555	1	0	0
t565	1	0	0
t568	1	0	0
t570	1	0	0
t574	1	0	0
t577	1	0	0
t580	1	0	0
t584	1	0	0
t589	1	0	0
t594	1	0	0
t595	1	0	0
t597	1	0	0
t602	1	0	0
t605	1	0	0
t608	1	0	0
t609	1	0	0
t610	1	0	0
t611	1	0	0
t612	1	0	0
t616	1	0	0
t629	1	0	0
t632	1	0	0
