taxon	fad	lad
t1	28.6923311545979	24.7667568187473
t3	20.6580040208497	0.30390644228396
t4	20.2508100122647	20.2508100122647
t6	20.0088809656102	16.8978426739444
t7	21.1316546971646	21.1316546971646
t8	18.474468384373	16.1826547047343
t9	12.4458797764353	2.77238757496822
t10	14.3462844350421	14.3462844350421
t11	6.50713876998214	4.26880244120444
t13	17.8556922676165	17.8556922676165
t14	18.2155341504952	12.8906393531826
t15	22.3035696274864	22.3035696274864
t17	19.1163512943794	19.1163512943794
t19	18.9122472396315	17.2465347668816
t20	7.44552661298625	5.90172989159127
t21	2.66742366786534	2.66742366786534
t22	6.98599193372978	6.98599193372978
t23	1.35916549522486	1.35916549522486
t24	5.54024900191936	0.308809576286574
t26	1.81261094045841	0.81945288759087
t27	6.77186023978289	6.77186023978289
t28	2.9962729960115	2.9962729960115
t29	3.61226514046018	3.42260141075613
t30	2.86046535793311	2.86046535793311
t31	0.739528926313504	0.474633192898281
t32	19.1809532839944	19.1809532839944
t34	15.4737524504305	0.479441210592157
t35	17.428117039804	17.428117039804
t36	12.891871617033	12.8470148088298
t37	15.7101903140024	1.01095150327608
t38	21.1666456675611	14.2931319795428
t39	17.4747275821846	14.0609328943405
t40	8.71794856869407	2.97855349518408
t42	3.6971296100933	0.205101505697829
t43	3.60389701723025	3.60389701723025
t44	3.07737721994824	3.07737721994824
t45	1.66067658253878	1.66067658253878
t46	4.54723408238881	4.54723408238881
t49	1.81376387411658	1.81376387411658
t50	1.71185931749373	1.04441788140415
t53	13.1239363204371	12.7125721785631
t54	16.4670695557956	4.16758583455168
t55	12.9797973672391	9.28261209108909
t58	0.914792360063952	0.196190720681411
t62	15.84965793109	10.1367334397145
t63	12.9048652480245	7.90966233144462
t64	10.2160086054404	5.5293175760192
t65	10.8483545479076	2.67200453673242
t66	0.785335398926826	0.785335398926826
t69	12.3604855569149	0.297232227206315
t70	11.2601766424013	1.80641449361016
t71	9.92870983329261	1.43272014514666
t72	14.6674856250435	8.94176264983454
t73	4.28943254092373	0.159783233249648
t74	1.40300419120416	1.40300419120416
t75	1.48603815468065	0.41232075541317
t77	4.25139860391864	4.25139860391864
t78	1.62435419208675	1.62435419208675
t79	1.24318520839286	1.24318520839286
t80	1.92378038049749	1.92378038049749
t82	0.233915083813411	0.0963831006129503
t85	1.60716600500817	1.23675785044978
t86	6.22415106493325	0.988842304494277
t87	3.75689949397452	0.374191820551612
t88	2.03937590203953	2.03937590203953
t89	13.9780180317479	0.388922476027041
t91	7.37620598745172	6.40073616549298
t92	8.34859995528798	3.74460912102993
t95	1.01732147258302	1.01732147258302
t97	14.423151185849	14.423151185849
t98	9.56978334674765	3.32326993938531
t99	8.14431442353407	1.70060200103402
t100	12.2712472852364	9.07311125776263
t101	13.2263438852966	6.46767543137555
t102	11.7308678697348	11.7308678697348
t103	10.8337193074774	0.154945682887877
t104	10.7074155531969	5.96515665173969
t105	7.10977293421676	1.80926563586112
t106	5.77202790412753	2.48360666992359
t107	4.08992216703797	3.01248674644472
t108	6.82326395890082	1.62249127794237
t109	4.8572002935119	4.8572002935119
t110	3.23235635527693	0.525783746359696
t113	2.12548887161181	1.67134245352378
