taxon	int_1	int_2	int_3
t2	0	1	1
t3	0	0	1
t4	1	1	1
t5	0	0	1
t6	1	1	1
t8	1	1	0
t11	1	1	1
t12	0	1	0
t13	0	1	0
t15	1	0	0
t16	1	0	0
t17	1	0	0
t18	0	1	1
t19	0	1	1
t20	0	0	1
t21	1	1	0
t23	0	1	0
t24	1	0	0
t25	0	0	1
t26	0	1	0
t27	1	1	0
t28	1	1	0
t29	1	0	0
t31	1	1	0
t32	0	0	1
t35	1	1	0
t36	1	1	0
t37	1	0	0
t38	0	1	0
t39	0	1	0
t40	0	1	0
t41	0	1	0
t44	1	0	0
t46	1	1	0
t47	0	1	0
t48	1	0	0
t49	1	0	0
t50	1	0	0
t51	1	0	0
t52	1	0	0
t53	0	1	0
t54	1	1	0
t56	1	0	0
t57	0	1	1
t58	1	0	0
t59	1	0	0
t61	1	0	0
t62	1	0	0
t64	1	1	0
t65	1	0	0
t67	1	1	0
t69	1	0	0
t71	1	1	0
t72	1	0	0
t80	1	1	0
t81	1	0	0
t82	0	0	1
t83	1	1	1
t84	1	1	0
t85	1	0	0
t86	1	0	0
t89	1	0	0
t91	1	0	0
t92	1	0	0
t93	1	0	0
t94	1	0	0
t96	0	1	1
t98	1	1	0
t101	1	0	0
t106	1	0	0
t107	1	0	0
t111	0	1	0
t112	0	1	0
t115	0	1	0
t116	1	0	0
t117	0	1	0
t118	1	1	0
t119	1	1	0
