taxon	first_age	last_age
t2	20.9952668953728	15.9167592270622
t3	19.1038206902698	19.1038206902698
t4	21.6588842328613	0
t5	20.2712052146021	20.1532356500367
t6	11.7864474313041	7.20309856134009
t8	22.409294853792	22.409294853792
t10	3.00609794027762	0
t11	15.6429998494724	15.6429998494724
t12	18.5590295513213	18.5590295513213
t13	7.31393787450878	0
t14	5.12049094647152	0
t15	1.49183577449423	0
t16	0.133753836018631	0
t17	17.8366556714508	7.07688294537243
t18	20.4470989115406	12.7170239446453
t19	5.87457817308153	0
t20	8.88790999379382	0
t21	19.1489041809446	19.1489041809446
t22	8.55228514791828	8.55228514791828
t23	4.49106999978848	0
t24	6.12551977035174	0
t25	19.713187852421	19.713187852421
t26	15.9657663999427	9.48746230535876
t28	7.69249864636501	0
t30	5.46310512956341	0
t31	6.91689225460522	6.91689225460522
t32	4.73443878265686	3.34156956285498
t33	4.19986852459162	4.14974724065649
t34	2.21249449930269	0
t36	1.63228353943967	0
t38	0.360261796405517	0
t40	9.2355145610418	0
t41	4.97655613671713	0
t42	5.18731779731272	5.18731779731272
t44	13.504665807238	11.2312967161193
t47	6.97595775733395	0.334481689836831
t48	6.87095763754306	0
t49	5.39147562166501	0
t51	7.58913426958904	0
t52	4.85653636246486	0
t54	0.190495421107371	0
t58	4.515385995086	0
t59	3.43937435637985	0
t60	5.26008613980055	0
t61	0.95840353202636	0
t63	2.53072698018289	0
t64	0.29389005623085	0
t66	13.6703145637243	13.6703145637243
t67	7.03667715519375	7.03667715519375
t69	8.17841883418741	0
t70	6.26670046247783	0
t71	4.01312679621394	0
t73	3.24256984592376	0
t77	0.519520813023153	0
t78	5.40825679025391	0
t79	4.50927351043485	0
t80	4.4944762533733	0
t88	13.9320774451661	13.9320774451661
t89	17.247201932507	17.247201932507
t91	1.7695807010804	0
t92	4.37333954512452	0
t96	3.26209767137512	0
t97	3.71561708927145	0
t98	3.14936927944621	0
t100	8.5219456700643	3.22879254219877
t102	7.35993492885214	5.72341172332205
t103	0.210779224458872	0
t107	6.85901735227159	0
t108	4.11191551513079	0
t109	0.158153680316257	0
t111	4.32114145948381	4.32114145948381
t113	2.70950604801844	0
t114	4.84995559987086	0
t115	3.95935945667194	0
t120	1.94048770250079	0
t121	6.96826762842403	0
t123	4.35548235087452	0
t125	1.72946260048472	0
t126	4.78050872759788	0
t128	1.64521168949222	0
t129	2.18660268346437	0
t131	1.28598365489941	0
t135	9.55539123644655	0
t137	9.24629160320506	0
t138	5.47779886630565	4.82968461743055
t139	0.352128976836298	0
t140	3.66429907456105	0
t141	5.82954639657185	0
t142	4.18324935584054	0
t143	2.46481951521879	0
t145	0.378005880204782	0
t146	0.785770255567961	0
t149	1.16982496447381	0
t151	1.60016427912	0
t152	1.21713384582076	0
t154	3.63271588540674	3.63271588540674
t155	3.50111758400215	1.99682839212345
t157	2.58303217296264	0
t163	4.62996469335159	0
t164	2.61666085099843	0
