taxon	fad	lad
t1	20.3036957217258	18.1104107666608
t2	26.5505766439951	10.7605835023208
t3	23.3802470687689	23.3802470687689
t5	19.2497398284507	18.1478714631264
t7	12.2727238013198	1.86954496044982
t9	8.01670749348659	6.14295550775111
t10	19.0884657761227	6.78499024661454
t11	24.9399481633151	22.7517303343846
t12	24.1452005572025	21.5805650475388
t13	8.28993610551258	2.99928725433464
t14	7.86333071616786	2.362841501372
t15	6.97192678826552	6.61734708279757
t17	5.15650298704928	5.15650298704928
t19	7.2147765436272	0.291383546679931
t20	5.67196000653943	5.46530124901486
t21	1.84565850344242	0.791631600691439
t23	1.18820809826046	0.496864907413499
t25	23.6914311190757	18.0385396232923
t26	21.4807522359778	21.4807522359778
t27	6.39771348303374	6.39771348303374
t29	18.2594389392642	17.5024784152509
t30	22.1612150909942	22.1612150909942
t31	7.39629470115369	1.24867127240537
t32	3.93356311989967	3.21838034939039
t33	0.912474008368289	0.912474008368289
t34	1.59925359421076	0.69094121226707
t37	6.31013819937728	0.299056375881527
t38	2.15440841746167	1.28717266085457
t39	0.314920350262796	0.314920350262796
t40	5.06929808824932	5.06929808824932
t41	4.50517925409129	0.994292699376246
t42	5.3157451326001	1.64806317757921
t43	5.56706935389636	3.14374959561969
t44	6.2140598449499	2.34051926768124
t46	4.47974212530045	1.12520597316465
t47	0.640277635631474	0.640277635631474
t49	4.405906431383	1.91225444955684
t50	1.2881490809187	0.328968222001169
t51	0.87866601650649	0.204088698374566
t52	1.53779533878058	0.968473100337164
t53	0.253485363944559	0.253485363944559
t54	5.07096294700691	4.12195975381182
t55	2.16873767334369	0.721959340296284
t56	0.210598592214893	0.210598592214893
t58	17.0702655557991	17.0702655557991
t60	16.8145977040922	15.1975480861665
t61	19.7705941984749	16.1068078479583
t62	12.4220584535463	12.1044113754617
t63	16.7605184518259	15.6626847594969
t65	2.83152121109783	0.308139869022778
t67	18.2925022199146	16.0608993323966
t69	7.42218335606642	2.07457056388327
t70	1.81075751107594	1.81075751107594
t72	1.08160165728703	0.0292398257523736
t73	2.31457839121999	2.31457839121999
t77	0.209930169227871	0.209930169227871
t78	3.83755447520323	3.83755447520323
t79	2.25777197566832	1.56572774106654
t80	2.55137357954094	2.45762656263914
t81	0.0998611663348079	0.0998611663348079
t84	0.162442159318477	0.162442159318477
t85	0.654975153044091	0.654975153044091
t86	3.02390225568427	3.02390225568427
t87	2.72710780893975	0.602357760568232
t90	1.74249212310297	1.74249212310297
t91	2.81202354606803	0.182231865200734
t93	1.50450195286093	1.50450195286093
t94	1.70294004086643	0.060490676567472
t96	2.30962686274405	2.30962686274405
t97	0.199205730078614	0.199205730078614
t98	4.27372704870587	1.70443151822118
t99	1.03725291812833	0.329285365934961
t100	4.42262188687532	4.42262188687532
t101	2.54311457605607	0.648563570277325
t105	3.46257387763405	3.46257387763405
t106	1.64789587755854	1.64789587755854
t107	0.0907605103786722	0.0907605103786722
t112	4.883706622172	2.63899147172697
t114	0.514676824228776	0.514676824228776
t116	19.182432939675	19.182432939675
t117	18.391088231116	18.391088231116
t120	3.98555289759716	0.839748154885342
t121	4.2867713299861	1.00655321687734
t122	1.65812624503711	0.153365969907885
t123	1.12508914203857	0.739683179450303
t124	0.705252330329387	0.705252330329387
t127	7.85700567652551	1.29676479270958
