taxon	fad	lad
t1	29.6074323369177	27.0003296511393
t2	26.7124695052473	20.0290560973115
t3	18.2615542036016	18.0395183088104
t4	24.376328482993	15.2915992042039
t7	14.2283700756371	13.1465565591347
t8	23.8960198058411	22.1140206811897
t9	17.6181529866674	17.3993379251389
t10	23.7713938924293	20.0315432814539
t13	20.2688238168945	12.4581467695904
t15	15.7973599217638	15.7973599217638
t17	14.2816114570518	2.80477360774657
t18	19.9737349114723	19.9737349114723
t19	19.9069625696264	19.9069625696264
t20	16.2125417018624	0.151097010638171
t21	23.8023087058529	3.07558217370357
t22	17.5053199702783	17.5053199702783
t23	16.0779800506957	11.2884337768904
t24	13.3657123652673	13.3657123652673
t25	18.7988464240645	16.8004384156977
t27	19.6566617683231	15.0388104245259
t28	14.8766702672781	14.8766702672781
t29	15.4698776777373	9.80909582286957
t30	18.6060469080785	17.2460298934111
t31	18.7772038996498	2.09865866508484
t32	18.1468382964873	17.538053061328
t34	16.3141821120567	16.3141821120567
t35	11.4370850100143	2.28008708017584
t37	15.0808057821057	14.228237881024
t38	13.6899778303968	13.6899778303968
t41	5.82194650247187	2.71795349534009
t42	16.2838197605142	16.2838197605142
t45	14.6112219753625	1.3627783972156
t46	16.6858347678497	14.1104605999563
t47	7.27532378398765	2.99405560661091
t48	1.19998901309428	0.424791726625042
t49	24.5871625168938	23.5918617713498
t51	19.3318493942803	18.2265345425418
t53	22.5231576449092	22.5231576449092
t55	18.9644822582404	18.9644822582404
t56	19.0597425565992	18.869503091735
t57	17.3626288612379	7.19255678644531
t58	19.3746338806351	14.6966612546275
t59	14.857177537749	12.2040858452129
t60	17.2127767336055	11.0048678279131
t61	12.2406616242827	12.2406616242827
t62	16.3195886075638	0.136851840029678
t63	16.1514508909105	10.40384898742
t64	23.1437607113282	23.1437607113282
t65	16.4214620473453	11.6718859471971
t66	14.6928841217724	9.77759902033002
t67	16.2255945713453	6.82671300703908
t68	14.239139027553	14.239139027553
t69	14.9809166171044	14.9809166171044
t71	19.3736795579197	19.3736795579197
t72	10.8783260668599	8.64375391332144
