taxon	fad_max	fad_min	lad_max	lad_min
t1	30	20	30	20
t2	30	20	30	20
t3	30	20	30	20
t4	30	20	30	20
t5	30	20	30	20
t7	30	20	30	20
t10	30	20	30	20
t11	30	20	30	20
t12	30	20	20	10
t13	30	20	30	20
t14	30	20	30	20
t15	30	20	30	20
t16	30	20	30	20
t20	30	20	30	20
t21	20	10	20	10
t22	20	10	20	10
t24	30	20	30	20
t26	30	20	10	0
t30	30	20	10	0
t33	20	10	20	10
t34	10	0	10	0
t38	20	10	20	10
t39	30	20	20	10
t40	10	0	0	-Inf
t41	10	0	0	-Inf
t48	10	0	10	0
t51	20	10	0	-Inf
t53	10	0	0	-Inf
t54	10	0	0	-Inf
t59	20	10	20	10
t60	10	0	0	-Inf
t63	10	0	0	-Inf
t64	10	0	0	-Inf
t65	10	0	0	-Inf
t66	10	0	0	-Inf
t69	10	0	0	-Inf
t70	10	0	0	-Inf
t71	10	0	10	0
t72	10	0	0	-Inf
t74	10	0	0	-Inf
t76	10	0	0	-Inf
t78	10	0	0	-Inf
t85	10	0	0	-Inf
t86	10	0	0	-Inf
t89	10	0	0	-Inf
t90	10	0	0	-Inf
t94	10	0	0	-Inf
t97	10	0	10	0
t100	10	0	0	-Inf
t103	10	0	0	-Inf
t105	10	0	0	-Inf
t106	10	0	0	-Inf
t107	10	0	0	-Inf
t108	10	0	0	-Inf
t110	10	0	0	-Inf
t112	10	0	0	-Inf
t113	10	0	0	-Inf
t116	10	0	0	-Inf
t117	10	0	0	-Inf
t118	10	0	0	-Inf
t120	10	0	0	-Inf
t123	10	0	0	-Inf
t124	10	0	0	-Inf
t128	10	0	0	-Inf
t129	10	0	0	-Inf
t135	10	0	0	-Inf
