taxon	fad_max	fad_min	lad_max	lad_min
t1	30	20	30	20
t2	30	20	30	20
t4	30	20	30	20
t6	30	20	30	20
t7	20	10	10	0
t8	30	20	20	10
t10	30	20	30	20
t11	30	20	30	20
t12	20	10	10	0
t14	30	20	30	20
t16	30	20	0	-Inf
t18	30	20	30	20
t22	10	0	0	-Inf
t23	10	0	0	-Inf
t25	30	20	30	20
t26	30	20	30	20
t27	20	10	20	10
t30	10	0	0	-Inf
t31	30	20	30	20
t32	30	20	20	10
t33	30	20	20	10
t34	10	0	0	-Inf
t36	30	20	30	20
t37	30	20	30	20
t38	30	20	30	20
t39	30	20	30	20
t40	10	0	10	0
t41	10	0	0	-Inf
t42	10	0	10	0
t43	10	0	0	-Inf
t44	10	0	0	-Inf
t45	10	0	10	0
t46	10	0	0	-Inf
t47	10	0	10	0
t48	10	0	0	-Inf
t49	10	0	0	-Inf
t50	20	10	10	0
t51	20	10	20	10
t52	10	0	0	-Inf
t53	10	0	0	-Inf
t54	10	0	0	-Inf
t55	10	0	0	-Inf
t58	30	20	20	10
t60	10	0	0	-Inf
t65	30	20	30	20
t66	30	20	20	10
t67	20	10	20	10
t69	20	10	0	-Inf
t70	10	0	0	-Inf
t71	10	0	0	-Inf
t72	10	0	10	0
t73	10	0	0	-Inf
t74	10	0	0	-Inf
t75	10	0	0	-Inf
t78	10	0	0	-Inf
t79	10	0	0	-Inf
t80	10	0	0	-Inf
t81	10	0	0	-Inf
t82	10	0	10	0
t85	10	0	10	0
t87	10	0	0	-Inf
t88	10	0	0	-Inf
t89	10	0	0	-Inf
t90	10	0	0	-Inf
t91	10	0	0	-Inf
t93	10	0	0	-Inf
t96	30	20	0	-Inf
t99	10	0	0	-Inf
t101	10	0	0	-Inf
t102	10	0	0	-Inf
t104	30	20	30	20
t105	20	10	20	10
t106	30	20	30	20
t107	30	20	30	20
t108	20	10	0	-Inf
t111	20	10	10	0
t112	10	0	0	-Inf
t113	10	0	0	-Inf
t114	10	0	0	-Inf
t115	10	0	0	-Inf
t117	10	0	0	-Inf
t119	10	0	0	-Inf
t121	10	0	10	0
t122	10	0	10	0
t123	10	0	0	-Inf
t124	10	0	0	-Inf
t125	10	0	0	-Inf
t126	10	0	0	-Inf
t127	10	0	0	-Inf
t128	10	0	0	-Inf
t129	10	0	0	-Inf
t130	10	0	0	-Inf
t131	10	0	0	-Inf
t134	10	0	0	-Inf
t135	10	0	0	-Inf
t136	10	0	0	-Inf
t139	10	0	0	-Inf
t142	10	0	0	-Inf
t143	10	0	0	-Inf
t145	10	0	0	-Inf
t146	10	0	0	-Inf
t147	10	0	0	-Inf
t151	10	0	0	-Inf
t152	10	0	10	0
t153	10	0	0	-Inf
t154	10	0	0	-Inf
t155	10	0	0	-Inf
t156	10	0	0	-Inf
t157	10	0	10	0
t158	10	0	10	0
t162	10	0	0	-Inf
t163	10	0	10	0
t166	10	0	0	-Inf
t167	10	0	0	-Inf
t168	10	0	0	-Inf
t169	10	0	0	-Inf
t173	10	0	0	-Inf
t174	10	0	0	-Inf
t175	10	0	10	0
t176	10	0	0	-Inf
t177	10	0	0	-Inf
t179	10	0	0	-Inf
t181	10	0	0	-Inf
t182	10	0	10	0
t183	30	20	30	20
t184	30	20	10	0
t186	30	20	30	20
t187	30	20	30	20
t188	30	20	30	20
t189	30	20	30	20
t190	20	10	20	10
t193	20	10	20	10
t195	10	0	0	-Inf
t198	10	0	0	-Inf
t199	10	0	0	-Inf
t200	10	0	0	-Inf
t201	10	0	10	0
t202	10	0	0	-Inf
t203	10	0	0	-Inf
t204	10	0	10	0
t207	10	0	0	-Inf
t208	10	0	0	-Inf
t211	10	0	0	-Inf
t212	10	0	0	-Inf
t215	10	0	0	-Inf
t216	10	0	0	-Inf
t217	10	0	0	-Inf
t218	10	0	0	-Inf
t219	10	0	0	-Inf
t223	10	0	0	-Inf
t225	10	0	0	-Inf
t226	10	0	0	-Inf
t229	10	0	0	-Inf
t230	10	0	0	-Inf
t231	10	0	0	-Inf
t232	10	0	0	-Inf
t235	10	0	0	-Inf
t236	10	0	0	-Inf
t237	10	0	0	-Inf
t238	10	0	0	-Inf
t240	10	0	0	-Inf
t241	10	0	0	-Inf
t243	10	0	0	-Inf
t244	10	0	0	-Inf
t247	10	0	0	-Inf
t250	10	0	0	-Inf
t251	10	0	0	-Inf
t253	10	0	0	-Inf
t254	10	0	10	0
t255	10	0	0	-Inf
t258	10	0	0	-Inf
t259	10	0	0	-Inf
t261	10	0	0	-Inf
t264	10	0	0	-Inf
t266	10	0	0	-Inf
t269	10	0	0	-Inf
t271	10	0	10	0
t274	10	0	0	-Inf
t275	10	0	0	-Inf
t278	10	0	0	-Inf
t279	10	0	0	-Inf
t280	10	0	0	-Inf
t282	10	0	10	0
t283	10	0	0	-Inf
t284	10	0	0	-Inf
t285	10	0	0	-Inf
t287	10	0	0	-Inf
t288	10	0	0	-Inf
t289	10	0	0	-Inf
t290	10	0	0	-Inf
t291	10	0	0	-Inf
t293	30	20	30	20
t294	30	20	30	20
t295	30	20	30	20
t298	10	0	0	-Inf
t300	30	20	30	20
t305	20	10	20	10
t312	10	0	0	-Inf
t313	10	0	0	-Inf
t315	10	0	0	-Inf
t318	10	0	0	-Inf
t319	10	0	0	-Inf
t321	10	0	10	0
t322	10	0	0	-Inf
t323	10	0	0	-Inf
