taxon	fad	lad
t1	23.0292705357897	23.0292705357897
t3	16.7878936292553	15.7338562436351
t6	8.12319869507288	0.0767562178502423
t8	3.94833472775889	3.94833472775889
t9	9.08431829831929	9.08431829831929
t11	3.96978044679749	3.96978044679749
t15	3.470941860188	3.470941860188
t16	3.72424540165242	3.72424540165242
t17	0.696784185630587	0.696784185630587
t20	8.64299520122343	0.400887832217748
t21	2.23268089724057	2.23268089724057
t22	0.382445144859936	0.382445144859936
t23	1.60626192868184	0.524790131385519
t27	1.78599152858234	1.78599152858234
t34	1.11222244081045	1.11222244081045
t41	1.85734167506381	1.85734167506381
