taxon	int_1	int_2	int_3
t1	0	1	1
t2	1	1	1
t3	0	1	0
t5	1	0	0
t6	0	0	1
t7	0	1	0
t9	0	1	0
t10	1	0	0
t11	1	0	0
t12	0	1	0
t13	1	0	0
t15	0	1	0
t16	0	1	1
t17	0	1	0
t19	1	0	0
t20	1	0	0
t21	1	0	0
t23	1	1	0
t25	1	0	0
t26	1	0	0
t28	1	0	0
t29	1	0	0
t32	1	0	0
t33	1	1	0
t34	1	1	0
t36	0	1	0
t37	1	0	0
t42	1	0	0
t45	1	0	0
t46	1	0	0
t47	1	0	0
t48	1	0	0
t51	1	1	0
t52	1	0	0
t53	1	0	0
t54	1	0	0
t57	1	0	0
t58	1	0	0
t60	1	0	0
t61	1	0	0
t65	1	0	0
t66	1	0	0
t67	1	0	0
t68	1	0	0
t71	1	1	0
t72	1	0	0
t74	1	0	0
t75	1	0	0
t77	1	0	0
t78	1	0	0
t81	1	0	0
t82	1	0	0
t84	1	0	0
t87	1	0	0
t89	1	0	0
t90	1	0	0
t91	1	0	0
t94	1	0	0
