taxon	int_1	int_2	int_3
t1	1	1	1
t2	1	1	0
t3	1	0	0
t5	1	0	0
t6	0	1	0
t8	1	1	0
t9	1	1	0
t10	1	0	0
t11	1	0	0
t14	1	0	0
t15	1	0	0
t16	1	0	0
t17	1	0	0
t18	1	0	0
t19	1	0	0
t20	1	0	0
t22	1	0	0
t23	1	0	0
t24	1	0	0
t26	1	0	0
t31	1	1	0
t32	1	0	0
t35	1	0	0
t36	1	0	0
t40	1	0	0
t42	1	0	0
t43	1	0	0
t46	1	0	0
t47	1	0	0
t49	1	0	0
t50	1	0	0
t53	1	0	0
t56	1	0	0
t57	1	0	0
t58	1	0	0
t62	1	0	0
t66	1	0	0
t69	1	0	0
t70	1	0	0
t77	1	0	0
t78	1	0	0
t80	1	0	0
t83	1	0	0
t87	1	0	0
t90	1	0	0
t93	1	0	0
t94	1	0	0
t99	1	0	0
t100	1	0	0
t102	1	0	0
t103	1	0	0
t105	1	0	0
t107	1	0	0
t108	1	0	0
t109	1	0	0
t117	1	0	0
t118	1	0	0
t121	1	0	0
t125	1	0	0
t126	1	0	0
t127	1	0	0
t132	1	0	0
t133	1	0	0
t138	1	0	0
t140	1	0	0
t141	1	0	0
t145	1	0	0
