taxon	min_age	max_age	status
t1	9.45615928519207	10	extinct
t1	5.74374121225749	7.49839625592964	extinct
t2	3.84580260724761	5.74374121225749	extinct
t3	1.89062175131403	3.84580260724761	extant
t4	5.74374121225749	7.49839625592964	extinct
t5	1.89062175131403	3.84580260724761	extinct
t6	1.89062175131403	3.84580260724761	extant
t7	3.84580260724761	5.74374121225749	extant
t7	1.89062175131403	3.84580260724761	extant
t8	1.89062175131403	3.84580260724761	extant
t9	1.89062175131403	3.84580260724761	extant
t9	0	1.89062175131403	extant
t12	0	1.89062175131403	extant
t13	0	1.89062175131403	extant
t14	1.89062175131403	3.84580260724761	extant
