taxon	fad	lad
t1	8.53115658431003	2.41378386861895
t3	5.94558105989414	1.12318884015867
t4	8.2815387689819	8.2815387689819
t5	3.82053080665934	3.82053080665934
t6	3.393523588518	3.38060541487206
t7	0.463430210994943	0.463430210994943
t8	6.9117623007598	0.448441104083244
t14	5.70270502883081	3.50702401969964
t16	0.100887677572786	0.100887677572786
t19	0.867833097095493	0.867833097095493
t20	3.79426594202717	3.68943508559217
t22	2.04580750471602	1.25074566807598
t23	2.75583066011435	1.25990180108662
