taxon	int_1	int_2	int_3
t1	0	0	1
t2	0	1	1
t3	0	1	1
t4	0	1	1
t6	0	1	0
t7	0	1	0
t8	1	1	1
t9	0	0	1
t10	0	0	1
t11	0	0	1
t12	0	1	0
t13	0	1	0
t15	1	0	0
t16	1	0	0
t17	1	0	0
t18	1	0	0
t23	0	1	1
t25	0	1	0
t26	0	1	0
t27	0	1	0
t28	1	0	0
t29	1	0	0
t30	1	0	0
t31	1	0	0
t33	0	0	1
t34	0	1	1
t35	0	1	0
t36	0	1	0
t37	1	0	0
t38	1	0	0
t39	1	0	0
t40	1	0	0
t41	1	0	0
t42	1	0	0
t43	1	0	0
t44	1	0	0
t45	1	0	0
t46	1	0	0
t47	1	0	0
t52	0	1	1
t54	0	1	0
t55	1	0	0
t57	1	0	0
t58	1	0	0
t60	1	0	0
t63	1	0	0
t65	0	1	0
t67	1	0	0
t69	1	0	0
t70	1	0	0
t72	1	0	0
t75	1	0	0
t76	1	0	0
t79	1	0	0
t80	1	0	0
t82	1	0	0
t84	1	0	0
t85	1	0	0
t88	1	0	0
t91	1	0	0
t92	1	0	0
t93	1	0	0
t96	1	0	0
t97	0	0	1
t98	1	0	0
t99	1	0	0
t102	1	0	0
t103	1	0	0
t104	1	0	0
t105	1	0	0
t110	1	0	0
t111	1	0	0
t115	1	1	0
t116	1	0	0
t118	1	0	0
t120	1	0	0
t121	1	0	0
t130	1	0	0
t132	1	0	0
t133	1	0	0
t134	1	0	0
t138	1	0	0
t139	1	0	0
t141	1	0	0
t142	0	1	1
t144	1	0	0
t147	1	0	0
t148	1	0	0
t149	1	0	0
t151	1	0	0
t152	1	0	0
t153	1	0	0
t155	1	0	0
t158	1	0	0
t159	1	0	0
t160	1	0	0
t166	1	0	0
t170	0	1	0
t172	1	0	0
t173	1	0	0
t174	1	0	0
t176	1	0	0
t177	1	0	0
t178	1	0	0
t182	1	0	0
t190	1	0	0
t195	1	0	0
t197	1	0	0
t199	1	0	0
t201	1	0	0
t202	1	0	0
t204	1	0	0
t208	1	0	0
t211	1	0	0
t213	1	0	0
t216	1	0	0
t219	1	0	0
t224	1	0	0
t225	1	0	0
t226	1	0	0
t227	1	0	0
t228	1	0	0
t229	1	0	0
t230	1	0	0
t231	1	0	0
t232	1	0	0
t233	1	0	0
t235	1	0	0
t240	1	0	0
t246	1	0	0
t248	1	0	0
t253	1	0	0
t256	1	0	0
t267	1	0	0
t273	1	0	0
t275	1	0	0
t276	1	0	0
t279	1	0	0
t280	1	0	0
t281	1	0	0
t284	1	0	0
t286	1	0	0
t300	1	0	0
t305	1	0	0
t308	1	0	0
t316	1	0	0
t317	1	0	0
t318	1	0	0
t325	1	0	0
t328	1	0	0
t333	1	0	0
t336	1	0	0
t339	1	0	0
t340	1	0	0
t344	1	0	0
t349	1	0	0
t354	1	0	0
