taxon	int_1	int_2	int_3
t1	0	1	1
t3	0	1	1
t5	0	0	1
t6	1	1	0
t7	0	1	1
t8	0	0	1
t9	0	0	1
t10	1	1	1
t12	0	1	1
t13	0	0	1
t14	0	1	1
t15	0	1	1
t17	0	1	1
t18	0	0	1
t20	0	1	1
t21	1	1	0
t22	0	1	0
t23	1	0	0
t25	0	1	0
t26	0	0	1
t27	1	1	0
t28	1	1	0
t31	0	1	1
t32	0	1	0
t39	0	0	1
t40	0	1	0
t43	0	1	0
t45	1	1	0
t46	1	1	0
t47	0	1	0
t48	1	0	0
t49	1	0	0
t50	1	0	0
t52	1	0	0
t53	1	0	0
t54	1	1	0
t55	0	1	0
t56	1	0	0
t57	1	0	0
t58	1	0	0
t59	1	0	0
t60	1	0	0
t62	1	1	0
t63	1	0	0
t65	1	0	0
t67	1	0	0
t68	1	0	0
t69	0	1	0
t70	0	1	0
t73	1	0	0
t74	0	1	0
t75	1	0	0
t77	1	1	1
t78	0	1	1
t79	0	1	1
t80	0	1	0
t83	0	1	0
t86	0	1	0
t88	1	1	0
t89	1	0	0
t90	1	0	0
t94	0	1	0
t96	1	0	0
t99	1	0	0
t100	1	0	0
t101	1	0	0
t103	1	0	0
t104	1	0	0
t105	1	0	0
t107	1	0	0
t108	1	0	0
t109	1	0	0
t110	1	0	0
t111	1	0	0
t113	1	0	0
t115	1	0	0
t116	1	0	0
t120	1	0	0
t121	1	0	0
t123	1	0	0
t125	1	0	0
t126	1	0	0
t127	1	0	0
t130	1	0	0
t135	1	0	0
t136	1	0	0
t137	1	0	0
t138	1	0	0
t141	1	1	0
t142	0	1	1
t144	0	1	0
t146	0	1	0
t149	0	0	1
t151	0	1	0
t152	0	1	0
t155	1	0	0
t156	1	0	0
t159	1	0	0
t161	1	0	0
t163	1	0	0
t166	1	0	0
t169	1	0	0
t170	1	0	0
t171	1	0	0
t173	1	0	0
t174	1	0	0
t176	1	0	0
t177	1	0	0
t180	1	0	0
t181	1	0	0
t182	1	0	0
t183	1	0	0
t184	1	0	0
t185	1	0	0
t187	1	0	0
t188	1	0	0
t190	1	0	0
t195	1	0	0
t198	1	0	0
t199	1	0	0
t202	1	0	0
t205	1	0	0
t206	1	0	0
t210	1	0	0
t214	1	0	0
t216	1	0	0
t220	1	0	0
t221	1	0	0
t222	1	0	0
t223	1	0	0
t225	1	0	0
t227	1	0	0
t229	1	0	0
t230	1	0	0
t231	1	0	0
t234	1	0	0
t235	1	0	0
t236	1	0	0
t237	1	0	0
t238	1	1	0
t239	1	0	0
t240	1	0	0
t241	1	0	0
t242	1	1	1
t243	0	1	1
t245	0	1	0
t246	0	1	1
t247	0	1	0
t248	0	1	0
t249	0	1	0
t250	0	1	0
t252	1	0	0
t254	1	0	0
t257	1	0	0
t259	1	0	0
t264	1	0	0
t266	1	0	0
t271	1	0	0
t277	1	0	0
t278	1	0	0
t279	1	0	0
t282	1	0	0
t283	1	0	0
t285	1	0	0
t288	1	0	0
t289	1	0	0
t291	1	0	0
t295	1	0	0
t298	1	0	0
t300	1	0	0
t302	1	0	0
t304	1	0	0
t305	1	0	0
t308	1	0	0
t310	1	0	0
t314	1	0	0
t316	1	0	0
t317	1	0	0
t318	1	0	0
t322	1	0	0
t324	1	0	0
t329	1	0	0
t332	1	0	0
t335	1	0	0
t337	1	0	0
t338	1	0	0
t339	1	0	0
t340	1	0	0
t341	1	0	0
t344	1	0	0
t346	1	0	0
t347	1	0	0
t348	1	0	0
t349	1	0	0
t350	1	0	0
t351	1	0	0
t353	1	0	0
t354	1	0	0
t356	1	0	0
t358	1	0	0
t359	1	0	0
t360	1	0	0
t362	1	0	0
t364	1	0	0
t366	1	0	0
t371	1	1	1
t372	1	0	0
t373	1	0	0
t374	1	0	0
t375	1	0	0
t376	1	0	0
t378	1	0	0
t382	1	0	0
t383	1	0	0
t385	1	0	0
t386	1	0	0
t389	0	0	1
t391	1	0	0
t392	1	0	0
t394	1	0	0
t395	1	0	0
t396	1	0	0
t397	1	0	0
t402	1	0	0
t404	1	0	0
t412	1	0	0
t413	1	0	0
t421	1	0	0
t426	1	0	0
t427	1	0	0
t428	1	0	0
t429	1	0	0
t430	1	0	0
t433	1	0	0
t434	1	0	0
t435	1	0	0
t436	1	0	0
t437	1	0	0
t445	1	0	0
t446	1	0	0
t448	1	0	0
t450	1	0	0
t451	1	0	0
t453	1	0	0
t456	1	0	0
t471	1	0	0
t472	1	0	0
t475	1	0	0
t478	1	0	0
t480	1	0	0
t482	1	0	0
t483	1	0	0
t485	1	0	0
t489	1	0	0
t493	1	0	0
t498	1	0	0
t499	1	0	0
t501	1	0	0
t502	1	0	0
t503	1	0	0
t504	1	0	0
t506	1	0	0
t508	1	0	0
t509	1	0	0
t510	1	0	0
t514	1	0	0
t515	0	1	1
t517	1	0	0
t521	1	0	0
t523	1	0	0
t525	1	0	0
t526	1	0	0
t527	1	0	0
t528	1	0	0
t534	1	0	0
t536	1	0	0
t540	1	0	0
t543	1	0	0
t544	1	0	0
t547	1	0	0
t551	0	1	1
t554	1	0	0
t556	1	0	0
t557	1	0	0
t559	1	0	0
t561	1	0	0
t562	1	0	0
t563	1	0	0
t567	1	0	0
t571	1	0	0
t574	1	0	0
t575	1	0	0
t576	1	0	0
t577	1	0	0
t579	1	0	0
t581	1	0	0
t582	1	0	0
t586	1	0	0
t587	1	0	0
t589	1	0	0
t590	1	0	0
t592	1	0	0
t599	1	0	0
t600	1	0	0
t603	1	0	0
t608	1	0	0
t614	1	0	0
t615	1	0	0
t616	1	0	0
t618	1	0	0
t619	1	0	0
t620	1	0	0
t621	1	0	0
t623	1	0	0
t624	1	0	0
t630	1	0	0
t631	1	0	0
t635	1	0	0
t637	1	0	0
t639	1	0	0
t643	1	0	0
t647	1	0	0
t650	1	0	0
t651	1	0	0
t653	1	0	0
t654	1	0	0
t656	1	0	0
t659	1	0	0
t660	1	0	0
t661	1	0	0
t664	1	0	0
t668	1	1	0
t669	1	0	0
t670	1	0	0
t676	1	0	0
t677	1	0	0
t679	1	0	0
t681	1	0	0
t682	1	0	0
t683	1	0	0
t687	0	1	0
t689	0	1	0
t691	1	0	0
t694	1	0	0
t702	1	0	0
t703	1	0	0
t706	1	0	0
t707	1	0	0
t708	1	0	0
t711	1	0	0
t712	1	0	0
t713	1	0	0
t718	1	0	0
t719	1	0	0
t720	1	0	0
t721	1	0	0
t724	1	0	0
t725	1	0	0
t732	1	0	0
t734	1	0	0
t740	1	0	0
t746	1	0	0
t748	1	0	0
t755	1	0	0
t764	1	0	0
t766	1	0	0
t767	1	0	0
t771	0	1	0
t773	1	0	0
t774	1	0	0
t779	1	0	0
t780	1	0	0
t781	1	0	0
t786	1	0	0
t788	1	0	0
t789	1	0	0
t801	1	0	0
t804	1	0	0
t807	1	0	0
t810	1	0	0
t812	1	0	0
t820	1	0	0
t825	1	0	0
t832	1	0	0
t846	1	1	0
t847	1	0	0
t849	1	0	0
t852	1	0	0
t859	1	0	0
t860	1	0	0
t861	1	0	0
t862	1	0	0
t864	1	0	0
t866	1	0	0
t867	1	0	0
t870	1	0	0
t873	1	0	0
t874	1	0	0
t884	1	0	0
t886	1	0	0
t887	1	0	0
t888	1	0	0
t890	1	0	0
t891	1	0	0
t892	1	0	0
t894	1	0	0
t896	1	0	0
t902	1	0	0
t903	1	0	0
t907	1	0	0
t915	1	0	0
t922	1	0	0
t923	1	0	0
t927	1	0	0
t931	1	0	0
t933	1	0	0
t939	1	0	0
t940	1	0	0
t941	1	0	0
t946	1	0	0
t948	1	0	0
t949	1	0	0
t951	1	0	0
t959	1	0	0
t960	1	0	0
t963	1	0	0
t969	1	0	0
t970	1	0	0
t972	1	0	0
t973	1	0	0
t975	1	0	0
t976	1	0	0
t983	1	0	0
t984	1	0	0
t985	1	0	0
t998	1	0	0
t999	1	0	0
