taxon	int_1	int_2	int_3
t1	0	0	1
t2	0	1	1
t3	1	1	0
t4	0	1	1
t5	0	1	1
t6	0	1	1
t8	1	1	0
t9	1	0	0
t10	1	1	0
t11	1	0	0
t12	1	0	0
t13	1	0	0
t15	0	1	0
t16	0	1	1
t18	0	1	0
t20	0	0	1
t21	0	0	1
t22	1	1	0
t23	1	1	0
t24	0	1	0
t25	0	1	0
t28	1	0	0
t29	1	0	0
t30	1	0	0
t32	1	0	0
t33	1	0	0
t34	1	1	0
t35	1	0	0
t37	1	0	0
t39	1	0	0
t40	1	0	0
t41	1	0	0
t42	1	0	0
t43	1	1	0
t44	0	1	0
t46	0	1	0
t47	1	1	0
t48	0	1	0
t52	0	0	1
t54	1	1	0
t56	0	1	0
t57	1	1	0
t58	1	0	0
t60	0	1	0
t61	0	1	0
t62	1	1	0
t63	1	0	0
t64	1	0	0
t65	1	0	0
t66	1	0	0
t67	0	1	0
t70	0	1	0
t71	1	0	0
t73	1	0	0
t75	1	0	0
t76	1	0	0
t81	1	1	0
t86	1	0	0
t87	1	0	0
t88	1	0	0
t93	1	0	0
t100	0	1	0
t102	0	1	0
t104	1	0	0
t107	1	0	0
t108	1	1	0
t109	1	0	0
t111	0	1	0
t115	1	1	0
t119	1	0	0
t120	1	0	0
t121	1	0	0
t122	1	0	0
t124	0	1	0
t126	0	1	0
t127	1	0	0
t128	1	0	0
t129	1	0	0
t134	1	0	0
t135	1	0	0
t136	1	0	0
t138	1	0	0
t140	0	1	0
t141	1	0	0
t145	1	0	0
t147	1	0	0
t148	1	0	0
t152	1	0	0
t154	1	0	0
t156	1	0	0
t157	1	0	0
t160	1	1	0
t161	1	1	0
t163	1	0	0
t164	1	0	0
t165	1	0	0
t167	1	0	0
t170	1	0	0
t171	1	0	0
t172	1	0	0
t175	0	1	0
t177	1	0	0
t179	1	0	0
t182	1	0	0
t183	1	0	0
t184	1	0	0
t185	1	0	0
t187	1	1	0
t189	1	0	0
t190	1	0	0
t191	1	0	0
t192	1	0	0
t195	1	0	0
t198	1	0	0
t200	1	0	0
t201	1	0	0
t204	1	0	0
t211	1	0	0
t213	1	0	0
t215	1	0	0
t217	1	0	0
t222	1	0	0
t223	1	0	0
t224	1	0	0
t225	1	0	0
t228	1	0	0
t230	1	0	0
t231	1	0	0
t232	1	0	0
t233	1	0	0
t240	1	0	0
t241	1	0	0
t242	1	0	0
t245	1	0	0
t247	1	0	0
t249	1	0	0
t252	1	0	0
t257	1	0	0
t260	1	0	0
t261	1	0	0
t262	1	0	0
t263	1	0	0
t266	1	0	0
t268	1	0	0
t271	1	0	0
t274	1	0	0
t275	1	0	0
t278	1	0	0
t279	1	0	0
t280	1	0	0
t283	1	0	0
t285	1	0	0
t290	1	0	0
t291	1	0	0
t293	1	0	0
t294	1	0	0
t295	1	0	0
t297	1	0	0
t298	1	0	0
t302	1	0	0
t305	1	0	0
t311	1	0	0
t312	1	0	0
t320	1	0	0
t321	1	0	0
t322	1	0	0
t325	1	0	0
t326	1	0	0
t329	1	0	0
t330	1	0	0
t331	1	0	0
t333	1	0	0
t336	1	0	0
t339	1	0	0
t353	1	0	0
t354	1	0	0
t355	1	0	0
t362	1	0	0
t364	1	0	0
t365	1	0	0
t370	1	0	0
t373	1	0	0
t377	1	0	0
t386	1	0	0
t392	1	0	0
t393	1	0	0
t394	1	0	0
t396	1	0	0
