taxon	max_age	min_age
t1	29.9097754140338	24.8025641157245
t4	19.9860648850156	17.3170156739988
t5	21.0095736617192	21.0095736617192
t6	22.1354192217554	20.4538974648704
t8	21.5731988844686	20.0073091924968
t9	20.2979562983962	15.7358558191569
t11	21.5223855853621	21.5223855853621
t13	20.6430726934211	20.6430726934211
t14	20.6708681734471	20.447645428539
t15	18.8090306741	14.7269387516787
t16	18.1485647704598	18.1485647704598
t17	19.6511778519536	16.4429121367651
t18	12.076759184018	0
t21	18.0147088783875	17.7015835884109
t22	14.6673253215354	14.6673253215354
t24	21.658090611385	21.658090611385
t26	17.499221109179	17.499221109179
t27	13.1610200596619	0
t32	3.10526701861804	0.948151197287526
t33	1.01270654327863	0
t36	1.10506656732436	0
t38	10.7687394882354	0
t39	18.8504428755885	18.8504428755885
t41	13.8534507599784	11.4082473929786
t43	5.18355563039385	0
t45	5.44127895157936	0
t47	0.855126231905491	0
t48	18.122271493797	0
t50	2.04164731123211	0
t51	1.14936869611228	0
t58	5.14920054086429	0
t59	5.05657944625726	0
t60	3.54850516185085	0
t61	8.23612367849812	8.23612367849812
t62	7.17247425001287	7.17247425001287
t63	8.29842409424057	0
t64	7.2034154152605	0
t68	6.35166992754586	0
t69	0.577030867663257	0
t70	3.25005974077472	3.00660884396025
t71	1.30648631559583	0
t75	16.3903233746897	12.3286714413157
t76	8.06740555465391	8.06740555465391
t77	1.95797532980175	0
t80	6.52626909338398	4.58108270874086
t85	0.646964938456314	0
t89	2.36841407162568	0
t93	0.951414335954468	0
t94	4.46439687653568	0
t95	0.338666486231443	0
t96	2.17859335097599	0
t97	6.20010646574968	6.20010646574968
t98	6.51247938574317	0
t99	2.4826698120124	0
t100	5.31025316482122	0
t101	3.1465049965019	0
t102	1.70788177799662	0
t103	0.290275121921525	0
t105	0.705548509459902	0
t107	1.05680013011481	0
t110	15.7590742353389	8.52697517364272
t112	5.06619953812691	5.03224259254597
t113	4.65803032540778	0.767041461543197
t117	3.11385453377501	0
t118	1.73500063685233	0
t119	6.35896964312352	0
t120	5.65403547266611	0
t122	0.0189468759713769	0
t125	0.685537076816203	0
t127	0.0883538234509125	0
t129	1.27431100292536	0
t134	2.43351377531184	0
t137	0.26594346410101	0
t139	0.76521652346517	0
t140	0.346263982305565	0
t142	0.128918413594409	0
t143	1.42409010286516	0
t149	0.355728090224638	0
t150	0.919484667348371	0
t155	6.42950434541188	6.42950434541188
t162	2.74295857400311	0
t163	1.87628096465607	0
t167	0.428466407169953	0
t168	5.81397922689864	0
t170	2.87657330173049	0
t172	0.138274860020399	0
t175	0.175986751111569	0
t177	0.759660983153054	0
t180	0.585308189404845	0
t181	2.19037346706426	0
t182	1.10289151756898	1.10289151756898
t185	4.56992315171446	0
t187	3.25130967627216	0
t189	0.393524684195313	0
t191	9.71615743765665	0
t192	0.720957699687947	0
t193	7.58424139192181	7.58424139192181
t194	6.22988151650935	0
t196	1.55757260477726	0
t198	0.901484916256937	0
t202	0.730554365240653	0
t204	0.090932360060151	0
t205	1.88994983035573	0
t206	1.88141655095708	0
t213	0.807145874978829	0
t225	1.5894841878581	0
t226	1.21468246521896	0
t227	0.615719889236193	0
t228	1.74812176329009	0
t231	1.33966470059001	0
t234	1.10706005732048	0
t236	0.353091344954006	0
t239	0.87237300721473	0
t240	1.15901221751788	0
t245	1.12991814777333	0
t247	0.268705735105446	0
t250	1.22759400648845	0
t256	3.79687003308232	0
t264	0.477345521258876	0
t266	0.13194107091034	0
t269	2.57577529537938	2.57577529537938
t271	0.553988917069347	0
t277	3.67780931278443	0
t278	1.86427309022937	0
t288	1.98862282110235	0
t292	1.67595801899863	0
t296	0.548677779295414	0
t298	0.979494971908512	0
