taxon	max_age	min_age
t1	8.76795928459615	5.92403498511374
t2	3.49372558045174	3.49372558045174
t4	0.493415334069542	0.493415334069542
t7	6.88674403036244	5.40820300726451
t9	1.53433668102437	1.53433668102437
t12	0.519762442614775	0.519762442614775
t19	0.164617118848211	0.164617118848211
t24	1.6369542144631	1.6369542144631
t31	7.57199802996495	7.57199802996495
t36	0.759719518590957	0.759719518590957
t42	4.1893707985856	4.1893707985856
t44	3.19000953390135	3.19000953390135
t48	3.09046403564295	3.09046403564295
t51	0.729856735411513	0.729856735411513
t63	2.39412818205919	2.39412818205919
t64	3.76463834525879	3.76463834525879
t66	1.08763918081932	1.08763918081932
t68	0.326519137094506	0.326519137094506
