taxon	int_1	int_2	int_3
t1	0	0	1
t2	0	1	1
t3	0	0	1
t4	0	0	1
t5	0	1	1
t6	0	0	1
t8	0	1	0
t9	0	0	1
t10	0	1	0
t12	0	1	0
t13	0	0	1
t14	0	0	1
t16	0	1	1
t17	0	1	0
t18	0	1	0
t19	1	1	0
t20	0	1	0
t22	1	1	0
t23	0	1	0
t25	1	0	0
t26	0	1	0
t28	0	1	0
t29	1	1	0
t31	1	0	0
t33	1	0	0
t36	0	1	0
t37	0	1	0
t40	1	1	0
t42	1	0	0
t46	1	0	0
t50	1	0	0
t51	1	0	0
t53	1	0	0
t54	1	0	0
t56	0	1	0
t57	1	0	0
t58	1	0	0
t60	1	0	0
t63	1	0	0
t64	1	0	0
t65	0	1	0
t68	0	1	0
t77	1	0	0
t78	1	0	0
t79	1	0	0
t84	1	1	0
t89	1	0	0
t91	1	0	0
t92	1	1	0
t93	1	0	0
t95	1	0	0
t97	1	0	0
t99	1	0	0
t101	1	0	0
t102	1	0	0
t103	1	0	0
t104	1	0	0
t107	1	0	0
t116	1	0	0
t119	1	0	0
t120	1	0	0
t122	1	0	0
t124	1	0	0
t128	1	1	0
t130	1	0	0
t131	1	0	0
t135	1	0	0
t137	1	0	0
t142	1	0	0
t147	0	1	0
t148	0	1	0
t155	1	0	0
t156	1	0	0
t179	1	0	0
t183	1	1	0
t184	1	0	0
t187	1	0	0
t192	1	0	0
t195	1	0	0
t196	1	0	0
t198	1	0	0
t203	1	0	0
t206	1	0	0
t210	1	0	0
t213	1	0	0
t220	1	0	0
t221	1	0	0
t223	1	0	0
t228	1	0	0
t234	1	0	0
t237	1	0	0
t239	1	0	0
t247	1	0	0
t249	1	0	0
t250	1	0	0
t252	1	0	0
t254	1	0	0
t261	1	0	0
t262	1	0	0
t267	1	0	0
t274	0	1	0
t284	0	1	0
t288	1	0	0
t298	1	0	0
t299	1	0	0
t306	1	0	0
t319	1	0	0
t320	1	0	0
t322	1	0	0
t323	1	0	0
t325	1	0	0
t329	1	0	0
t341	1	0	0
t343	1	0	0
t344	1	0	0
t353	1	0	0
t361	1	0	0
t363	1	0	0
t386	0	1	0
t389	1	0	0
t393	1	0	0
t397	1	0	0
t398	1	0	0
t400	1	0	0
t403	1	0	0
t409	1	0	0
t411	1	0	0
t412	1	0	0
t430	1	0	0
t431	1	0	0
t434	1	0	0
t438	1	0	0
t442	1	0	0
t444	1	0	0
t446	1	0	0
t453	1	0	0
t455	1	0	0
t457	1	0	0
t463	1	0	0
t468	1	0	0
t469	1	0	0
t473	1	0	0
t474	1	0	0
t477	1	0	0
t482	1	0	0
t484	1	0	0
t487	1	0	0
t491	1	1	0
t492	1	0	0
t497	1	0	0
t502	1	0	0
t503	1	0	0
t504	1	0	0
t506	1	0	0
t507	1	0	0
t508	1	0	0
t515	1	0	0
t517	1	0	0
t519	1	0	0
t525	1	0	0
t527	1	0	0
t530	1	0	0
t533	1	0	0
t535	1	0	0
t541	1	0	0
t555	1	0	0
t569	1	0	0
t570	1	0	0
t589	1	0	0
t599	1	0	0
t601	1	0	0
t605	1	0	0
t611	1	0	0
t612	1	0	0
t616	1	0	0
t627	1	0	0
t631	1	0	0
t641	1	0	0
t644	1	0	0
t646	1	0	0
t647	1	0	0
t656	1	0	0
t660	1	0	0
t661	1	0	0
t662	1	0	0
t663	1	0	0
t687	1	0	0
t703	1	0	0
t719	1	0	0
t723	1	0	0
t728	1	0	0
t730	1	0	0
t732	1	0	0
t734	1	0	0
t743	1	0	0
t744	1	0	0
t754	1	0	0
t755	1	0	0
t758	1	0	0
