taxon	int_1	int_2
t1	1	0
t2	0	1
t3	1	1
t6	1	0
t7	1	1
t9	1	0
t11	0	1
t12	1	0
t13	1	1
t15	1	0
t16	1	0
t17	1	0
t19	0	1
t20	1	1
t21	1	0
t22	1	1
t23	1	0
t24	1	0
t26	1	0
t29	1	0
t30	1	0
t31	1	1
t32	1	0
t33	1	0
t36	1	1
t38	1	0
t39	1	1
t40	1	0
t41	0	1
t43	1	0
t44	1	0
t48	1	0
t49	1	0
t50	1	0
t51	1	0
t52	1	0
t53	1	0
t54	1	1
t55	1	0
t57	1	0
t59	1	0
t60	1	0
t61	1	0
t62	0	1
t63	0	1
t64	0	1
t65	1	1
t66	1	1
t67	1	0
t68	1	0
t71	1	0
t72	1	0
t73	1	0
t74	1	0
t75	1	0
t78	1	0
t79	1	0
t80	1	0
t81	1	0
t83	0	1
t84	1	1
t85	0	1
t86	1	0
t87	1	0
t88	1	0
t89	1	0
t91	1	0
t93	0	1
t94	1	0
t95	1	0
t97	1	0
t98	1	0
t99	1	0
t101	1	0
t102	1	0
t104	1	0
t105	1	0
