taxon	int_1	int_2	int_3
t1	0	0	1
t3	0	0	1
t5	0	1	0
t6	1	1	0
t9	1	1	0
t10	0	1	0
t19	0	0	1
t20	1	1	1
t21	0	1	1
t23	1	1	1
t29	1	0	1
t31	0	0	1
t32	0	0	1
t33	0	1	0
t35	0	1	0
t41	1	0	0
t43	1	0	0
t47	1	1	0
t48	1	0	0
t53	1	1	0
t57	1	0	0
t58	0	1	0
t59	0	1	0
t63	1	0	0
t65	0	1	0
t66	0	1	0
t72	1	0	0
t73	1	0	0
t77	1	0	0
t84	1	0	0
t86	1	0	0
t87	1	0	0
t89	1	0	0
t94	1	0	0
t95	1	0	0
t99	1	0	0
t100	1	0	0
t106	1	0	0
t113	0	1	0
t117	1	0	0
t118	1	0	0
t119	1	0	0
t124	1	0	0
t128	1	0	0
t143	1	0	0
t145	1	0	0
t149	1	0	0
t151	1	0	0
t155	1	0	0
t158	1	0	0
t162	0	1	0
t164	1	0	0
t165	1	0	0
t166	1	0	0
t167	1	0	0
t168	1	0	0
t170	1	0	0
t171	1	0	0
t173	0	1	0
t175	1	0	0
t177	1	0	0
t178	1	0	0
t181	1	1	0
t185	0	1	0
t187	0	1	0
t191	1	0	0
t193	1	0	0
t195	0	1	0
t203	1	0	0
t207	1	0	0
t209	1	0	0
t210	1	0	0
t213	1	0	0
t214	1	0	0
t215	1	0	0
t221	1	0	0
t222	1	0	0
t231	1	0	0
t233	1	0	0
t242	1	1	0
t243	1	0	0
t245	1	0	0
t246	1	0	0
t247	1	0	0
t251	1	0	0
t254	1	0	0
t265	1	0	0
t266	1	0	0
t272	1	0	0
t273	1	1	0
t281	1	0	0
t283	1	0	0
t286	0	1	0
t288	1	0	0
t289	1	0	0
t293	1	0	0
t295	1	0	0
t315	1	0	0
t322	1	0	0
t323	1	0	0
t325	1	0	0
t329	1	0	0
t334	1	0	0
t336	1	0	0
t338	1	0	0
t339	1	0	0
t350	1	0	0
t353	1	0	0
t363	1	0	0
t364	1	0	0
t369	1	0	0
t370	1	0	0
t371	1	0	0
t374	1	0	0
t375	1	0	0
t377	1	0	0
t379	1	0	0
t380	1	0	0
t389	1	0	0
t395	1	0	0
t397	1	0	0
t401	1	0	0
t402	1	0	0
t407	1	0	0
t408	1	0	0
t415	1	0	0
t416	1	0	0
t419	1	0	0
t423	1	0	0
t444	0	1	0
t446	1	0	0
t449	1	0	0
t452	1	0	0
t459	1	0	0
t466	1	0	0
t467	1	0	0
t479	1	0	0
t483	1	0	0
t486	1	0	0
t489	1	0	0
t490	1	0	0
t495	1	0	0
t497	1	0	0
t501	1	0	0
t505	1	0	0
t507	1	0	0
t510	1	0	0
t521	1	0	0
t527	1	0	0
t529	1	0	0
t530	1	0	0
t531	1	0	0
t534	1	0	0
t536	1	0	0
t544	1	0	0
t555	1	0	0
t557	1	0	0
t562	1	0	0
t564	1	0	0
t571	1	0	0
