taxon	max_age	min_age
t1	29.6680190724631	29.5124565934141
t2	29.5656950226484	26.707678219719
t3	22.4324310823149	8.19968326058334
t4	20.861089889542	19.4558470481616
t5	21.6293317065649	17.5818845542732
t6	8.66626091371128	8.66626091371128
t7	7.60823969678025	0
t8	1.06912963831462	0
t9	6.57772894714046	6.57772894714046
t10	18.4224305002475	17.8830900706186
t11	15.8744808259087	0
t12	5.19698211012029	5.19698211012029
t13	4.20184778946535	0
t15	0.393117735807586	0
t16	2.78971489653682	0
t19	5.30350745883753	1.81053997880484
t21	10.1079931802469	0
t22	9.5264311348653	4.95218755027982
t23	8.09915398559342	0
t24	5.15489400432646	0
t25	1.2299235005439	0
t26	0.349145600765212	0
t27	5.38416070370009	1.1627300889374
t28	3.91191423303736	0
t32	0.245485733579052	0
t34	1.68841082182966	1.68841082182966
t36	0.370148047184959	0
t37	4.2691626465212	0
t38	2.58281923461518	0
t40	7.83952092281207	0
t41	5.53616935822263	0
t42	7.7167667698247	0
t43	4.53061472133837	0
t45	0.00739453647767618	0
t46	1.40844847507246	0
t48	0.423699650957531	0
t52	3.74766766604072	0
t54	0.394673441468548	0
t58	2.26971468106398	0
t59	2.33787293218099	0
t60	1.8388598446658	0
t61	1.19788420441261	0
t62	3.06126822808269	3.06126822808269
t67	4.25167858886102	0
t68	0.0486192334724542	0
t69	6.22931718567614	6.22931718567614
t70	1.05504614081401	0
t71	5.25770858049657	0
t72	3.92412948788364	0
t74	4.26054860254026	0
t76	1.43445852821899	0
t78	1.84495319971922	0
t79	2.31921450966268	0
t80	0.75157765624698	0
t82	1.80356721803001	1.80356721803001
t96	3.64335661810879	3.64335661810879
t97	3.6168086906587	0
t100	5.99783321611576	0
t101	3.16164870430614	0
t102	0.705332520939812	0
t103	1.02456176860524	0
t107	2.97854445022219	2.97854445022219
t108	1.52534416390723	0
t110	3.47626855609165	0
t118	0.122814228149025	0
t122	1.54096259535097	0
t127	4.47745858422263	4.23135923010089
t129	5.30584987327336	0
t130	4.61275692158149	0
t131	0.49474853277377	0
t132	0.0473100518355842	0
t134	1.59975142067099	0
t137	0.501998924721992	0
t139	0.0966502005269447	0
t140	1.30639449804637	0
t146	6.84032688949381	0
t147	3.27889809021892	0
t148	1.62659234129582	0
t149	3.75282522461995	3.75282522461995
t150	4.76728128910074	0
t152	0.300872911904808	0
t155	1.11220706443326	0
t161	3.6042713128536	0
t163	4.07949105084496	4.07949105084496
t164	1.50676595458284	0
t170	0.698705216881908	0
t172	2.79771048327741	0
t173	2.71888512304888	0
t180	1.4580463716513	0
t184	2.69607784432342	2.69607784432342
