taxon	max_age	min_age
t1	28.5354514583609	28.5354514583609
t2	27.1154457262284	21.9948623574223
t3	21.6438875048769	17.4266835666106
t4	24.0015483157523	17.2203513602844
t5	21.3215932635104	20.2727619792886
t8	16.97974560848	0
t9	18.9339087896241	18.9339087896241
t11	19.9144330342073	15.8929146191968
t13	19.9981752811179	19.3668691530075
t14	3.46786854288444	3.46786854288444
t15	0.117330151619967	0
t16	0.0858904734625661	0
t18	19.8345562744722	0
t19	18.7460450661233	17.6620450014424
t20	15.7330880946995	12.8188536671044
t21	18.4935262661641	15.8571187189876
t26	2.58112478257596	0
t27	1.28180422016015	0
t30	16.0201208168033	10.8883196651009
t34	8.23900592632878	4.51691446274323
t39	10.9302067703786	3.6912690493352
t40	7.23330968259519	0
t41	7.52523145741847	0
t43	4.70271283795639	1.68017346460919
t44	3.64078441121904	0
t47	3.78651168247022	0
t48	1.77499982537562	0
t49	1.43821172098915	0
t50	1.15826838476076	0
t53	0.140198631147339	0
t55	6.50531570245597	0
t57	3.8810456181783	0
t60	5.10481843447057	5.10481843447057
t61	1.34506346768027	0
t63	0.789483200826709	0
t66	0.614589634119277	0
t68	2.19799424747618	0
t76	1.75144081472784	1.75144081472784
t78	0.51326400113571	0
t82	2.53114871281413	0
t88	5.06239588297349	0
t90	1.80714114074392	0
t91	3.22830801742942	0
t93	1.09199498899142	0
t97	0.337390555228858	0
t107	2.6470725327716	0
t109	0.196969857413791	0
t110	1.68792261391219	0
t117	0.437040085609915	0
t119	2.32559524907895	2.32559524907895
t120	1.56454594962034	0
