taxon	fad_max	fad_min	lad_max	lad_min
t1	30	20	30	20
t2	30	20	20	10
t3	30	20	30	20
t4	30	20	30	20
t5	30	20	30	20
t6	30	20	30	20
t7	20	10	20	10
t10	10	0	10	0
t11	30	20	30	20
t12	30	20	30	20
t13	30	20	30	20
t15	30	20	30	20
t16	30	20	20	10
t19	20	10	0	-Inf
t21	10	0	0	-Inf
t22	30	20	20	10
t23	30	20	30	20
t24	30	20	30	20
t25	20	10	20	10
t26	30	20	30	20
t28	30	20	20	10
t29	30	20	30	20
t31	30	20	30	20
t32	20	10	20	10
t33	20	10	10	0
t35	30	20	0	-Inf
t36	30	20	30	20
t37	30	20	30	20
t38	30	20	30	20
t39	10	0	10	0
t40	10	0	0	-Inf
t42	10	0	10	0
t43	10	0	10	0
t44	10	0	0	-Inf
t46	10	0	0	-Inf
t47	10	0	0	-Inf
t48	10	0	10	0
t49	10	0	0	-Inf
t50	10	0	0	-Inf
t52	30	20	30	20
t53	10	0	10	0
t55	20	10	20	10
t56	20	10	20	10
t57	30	20	30	20
t58	30	20	20	10
t59	20	10	20	10
t60	30	20	0	-Inf
t63	30	20	30	20
t65	30	20	30	20
t66	20	10	20	10
t68	30	20	30	20
t69	30	20	30	20
t73	10	0	10	0
t74	10	0	0	-Inf
t75	30	20	30	20
t77	10	0	10	0
t78	10	0	0	-Inf
t79	30	20	30	20
t80	30	20	30	20
t81	20	10	20	10
t82	30	20	30	20
t85	10	0	0	-Inf
t86	10	0	0	-Inf
t88	10	0	10	0
t90	10	0	0	-Inf
t92	10	0	0	-Inf
t96	10	0	0	-Inf
t97	10	0	0	-Inf
t101	10	0	0	-Inf
t102	10	0	0	-Inf
t103	10	0	10	0
t105	10	0	10	0
t106	10	0	0	-Inf
t110	10	0	0	-Inf
t112	30	20	30	20
t113	30	20	30	20
t117	20	10	20	10
t118	20	10	10	0
t119	10	0	0	-Inf
t120	10	0	10	0
t121	10	0	0	-Inf
t126	20	10	0	-Inf
t127	20	10	20	10
t128	10	0	0	-Inf
t129	10	0	0	-Inf
t130	10	0	0	-Inf
t131	10	0	0	-Inf
t132	10	0	10	0
t133	10	0	0	-Inf
